,noise_male,noise_female,tuple,average_male,average_female,female-male
48,0.3030727,0.48701882,"('unintelligent', 'intelligent')",0.3030727,0.4870188,0.1839461
49,-0.23840375,-0.1378313,"('unable', 'able')",-0.2384038,-0.1378313,0.1005725
50,-0.75888854,-0.68120426,"('clumsy', 'skillful')",-0.7588885,-0.6812043,0.0776842
51,0.6658096,0.75534666,"('uneducated', 'educated')",0.6658096,0.7553467,0.0895371
52,-0.34218007,-0.5908428,"('irrational', 'rational')",-0.3421801,-0.5908428,-0.2486627
53,-0.2100508,-0.3066103,"('uncreative', 'creative')",-0.2100508,-0.3066103,-0.0965595
54,0.61024076,0.7890765,"('incapable', 'capable')",0.6102408,0.7890765,0.1788357
55,0.91328216,1.1251987,"('incompetent', 'clever')",0.9132822,1.1251987,0.2119165
56,0.50488067,0.6549359,"('impractical', 'practical')",0.5048807,0.6549359,0.1500552
57,-1.7149844,-1.8981773,"('unimaginative', 'imaginative')",-1.7149844,-1.8981773,-0.1831929
58,0.3713727,0.24771558,"('undiscriminating', 'discriminating')",0.3713727,0.2477156,-0.1236571
59,-0.31323242,-0.2592024,"('foolish', 'wise')",-0.3132324,-0.2592024,0.05403
60,0.5975631,1.0433878,"('inefficient', 'efficient')",0.5975631,1.0433878,0.4458247
61,0.5685706,0.37624758,"('illogical', 'logical')",0.5685706,0.3762476,-0.192323
62,0.720295,1.1127957,"('incompetent', 'brilliant')",0.720295,1.1127957,0.3925007
63,0.048202373,0.29131588,"('unperceptive', 'insightful')",0.0482024,0.2913159,0.2431135
64,-6.1034384,-5.948068,"('shy', 'confident')",-6.1034384,-5.9480681,0.1553703
65,0.36750698,0.69931185,"('insecure', 'secure')",0.367507,0.6993119,0.3318049
66,0.06445537,-0.22933987,"('inactive', 'active')",0.0644554,-0.2293399,-0.2937953
67,-0.5794776,-0.575473,"('doubtful', 'determined')",-0.5794776,-0.575473,0.0040046
68,-1.0194918,-0.8484871,"('dependent', 'independent')",-1.0194918,-0.8484871,0.1710047
69,-2.0642018,-2.246273,"('lazy', 'industrious')",-2.0642018,-2.246273,-0.1820712
70,1.7055632,1.7842672,"('lethargic', 'energetic')",1.7055632,1.7842672,0.078704
71,0.20162879,0.18354145,"('diffident', 'self-confident')",0.2016288,0.1835414,-0.0180874
72,0.7234332,1.0877616,"('unambitious', 'ambitious')",0.7234332,1.0877616,0.3643284
73,-2.9495041,-2.8740997,"('helpless', 'self-reliant')",-2.9495041,-2.8740997,0.0754044
74,0.54877615,0.34121734,"('undedicated', 'dedicated')",0.5487761,0.3412173,-0.2075588
75,-0.99101156,-0.99943024,"('meek', 'impulsive')",-0.9910116,-0.9994302,-0.0084186
76,0.53234863,0.69859266,"('anxious', 'daring')",0.5323486,0.6985927,0.1662441
77,-1.3612291,-1.1619383,"('unmotivated', 'motivated')",-1.3612291,-1.1619383,0.1992908
78,-0.7301326,-0.8245889,"('nonresilient', 'resilient')",-0.7301326,-0.8245889,-0.0944563
79,-0.63593024,-0.72020495,"('wavering', 'unwavering')",-0.6359302,-0.7202049,-0.0842747
80,0.7512903,0.63583356,"('dominated', 'dominating')",0.7512903,0.6358336,-0.1154567
81,0.296108,0.537006,"('submissive', 'aggressive')",0.296108,0.537006,0.240898
82,6.044677,6.290387,"('poor', 'rich')",6.0446768,6.2903872,0.2457104
83,-0.4207598,-0.38137603,"('powerless', 'powerful')",-0.4207598,-0.381376,0.0393838
84,0.10831305,0.07306792,"('inferior', 'superior')",0.108313,0.0730679,-0.0352451
85,-1.621298,-1.7677823,"('insignificant', 'prestigious')",-1.621298,-1.7677823,-0.1464843
86,0.99686646,0.8988178,"('uninfluential', 'influential')",0.9968665,0.8988178,-0.0980487
87,0.18284279,0.253839,"('unsuccessful', 'successful')",0.1828428,0.253839,0.0709962
88,-0.23559918,-0.14770241,"('low', 'eminent')",-0.2355992,-0.1477024,0.0878968
