,conifer_male,conifer_female,tuple,average_male,average_female,female-male
59,0.3388826,0.25134176,"('foolish', 'wise')",0.3388826,0.2513418,-0.0875408
60,0.324541,0.67705303,"('inefficient', 'efficient')",0.324541,0.677053,0.352512
61,0.25152954,0.1154965,"('illogical', 'logical')",0.2515295,0.1154965,-0.136033
62,-0.09011231,0.25020888,"('incompetent', 'brilliant')",-0.0901123,0.2502089,0.3403212
63,0.07505226,0.15888017,"('unperceptive', 'insightful')",0.0750523,0.1588802,0.0838279
64,-3.459437,-3.37759,"('shy', 'confident')",-3.4594369,-3.3775899,0.081847
65,0.054967828,0.011681933,"('insecure', 'secure')",0.0549678,0.0116819,-0.0432859
66,-0.23248175,-0.4126333,"('inactive', 'active')",-0.2324817,-0.4126333,-0.1801516
67,0.5234873,0.5045976,"('doubtful', 'determined')",0.5234873,0.5045976,-0.0188897
68,-1.1415025,-1.072425,"('dependent', 'independent')",-1.1415025,-1.072425,0.0690775
69,0.41603604,0.30720335,"('lazy', 'industrious')",0.416036,0.3072034,-0.1088326
70,-0.05356672,-0.10796699,"('lethargic', 'energetic')",-0.0535667,-0.107967,-0.0544003
71,0.7009536,0.7223001,"('diffident', 'self-confident')",0.7009536,0.7223001,0.0213465
72,-0.85999477,-0.8390417,"('unambitious', 'ambitious')",-0.8599948,-0.8390417,0.0209531
73,-1.5942403,-1.4390179,"('helpless', 'self-reliant')",-1.5942403,-1.4390179,0.1552224
74,-0.057717305,0.053005822,"('undedicated', 'dedicated')",-0.0577173,0.0530058,0.1107231
75,-0.64669967,-0.7231736,"('meek', 'impulsive')",-0.6466997,-0.7231736,-0.0764739
76,-0.09729174,0.1373631,"('anxious', 'daring')",-0.0972917,0.1373631,0.2346548
77,-1.084655,-0.85893303,"('unmotivated', 'motivated')",-1.084655,-0.858933,0.225722
78,-0.44875517,-0.25560328,"('nonresilient', 'resilient')",-0.4487552,-0.2556033,0.1931519
79,-0.2151458,-0.34026542,"('wavering', 'unwavering')",-0.2151458,-0.3402654,-0.1251196
80,0.33121875,0.35548842,"('dominated', 'dominating')",0.3312187,0.3554884,0.0242697
81,-0.64560413,-0.5054165,"('submissive', 'aggressive')",-0.6456041,-0.5054165,0.1401876
82,2.5719779,2.4901311,"('poor', 'rich')",2.5719779,2.4901311,-0.0818468
83,-0.6561564,-0.7421044,"('powerless', 'powerful')",-0.6561564,-0.7421044,-0.085948
84,0.57758,0.49499243,"('inferior', 'superior')",0.57758,0.4949924,-0.0825876
85,0.016965253,0.0076576043,"('insignificant', 'prestigious')",0.0169653,0.0076576,-0.0093077
86,-0.47783798,-0.6844725,"('uninfluential', 'influential')",-0.477838,-0.6844725,-0.2066345
87,0.53538793,0.5187962,"('unsuccessful', 'successful')",0.5353879,0.5187962,-0.0165917
88,-0.72894394,-0.70337933,"('low', 'eminent')",-0.7289439,-0.7033793,0.0255646
