,click_male,click_female,tuple,average_male,average_female,female-male
61,0.15989351,0.17432925,"('illogical', 'logical')",0.1598935,0.1743293,0.0144358
62,1.4943165,1.6792798,"('incompetent', 'brilliant')",1.4943165,1.6792798,0.1849633
63,0.5885239,0.7181955,"('unperceptive', 'insightful')",0.5885239,0.7181955,0.1296716
64,-5.801898,-6.0354886,"('shy', 'confident')",-5.801898,-6.0354886,-0.2335906
65,0.75052047,0.57670254,"('insecure', 'secure')",0.7505205,0.5767025,-0.173818
66,-0.3479963,-0.41946438,"('inactive', 'active')",-0.3479963,-0.4194644,-0.0714681
67,-0.38712603,-0.45445183,"('doubtful', 'determined')",-0.387126,-0.4544518,-0.0673258
68,-0.8008542,-0.96105224,"('dependent', 'independent')",-0.8008542,-0.9610522,-0.160198
69,-2.3425853,-2.255908,"('lazy', 'industrious')",-2.3425853,-2.255908,0.0866773
70,1.5227785,1.4115165,"('lethargic', 'energetic')",1.5227785,1.4115165,-0.111262
71,0.08756068,0.06349851,"('diffident', 'self-confident')",0.0875607,0.0634985,-0.0240622
72,0.7518381,0.6837139,"('unambitious', 'ambitious')",0.7518381,0.6837139,-0.0681242
73,-2.9444487,-2.9881747,"('helpless', 'self-reliant')",-2.9444487,-2.9881747,-0.043726
74,0.2656477,0.23988837,"('undedicated', 'dedicated')",0.2656477,0.2398884,-0.0257593
75,-0.91804755,-0.8037708,"('meek', 'impulsive')",-0.9180475,-0.8037708,0.1142767
76,0.9728804,0.80832505,"('anxious', 'daring')",0.9728804,0.8083251,-0.1645553
77,-1.3565602,-1.2897669,"('unmotivated', 'motivated')",-1.3565602,-1.2897669,0.0667933
78,-0.73510534,-0.8337251,"('nonresilient', 'resilient')",-0.7351053,-0.8337251,-0.0986198
79,-0.6249825,-0.34436464,"('wavering', 'unwavering')",-0.6249825,-0.3443646,0.2806179
80,0.09965655,-0.017012455,"('dominated', 'dominating')",0.0996566,-0.0170125,-0.1166691
81,0.87749827,0.8358514,"('submissive', 'aggressive')",0.8774983,0.8358514,-0.0416469
82,6.8526707,7.142575,"('poor', 'rich')",6.8526707,7.1425748,0.2899041
83,-0.35209566,-0.4244969,"('powerless', 'powerful')",-0.3520957,-0.4244969,-0.0724012
84,-0.010185793,0.07274665,"('inferior', 'superior')",-0.0101858,0.0727466,0.0829324
85,-1.7504357,-1.9319197,"('insignificant', 'prestigious')",-1.7504357,-1.9319197,-0.181484
86,0.62157714,0.8215568,"('uninfluential', 'influential')",0.6215771,0.8215568,0.1999797
87,0.057476524,0.321926,"('unsuccessful', 'successful')",0.0574765,0.321926,0.2644495
88,0.40674725,0.4378006,"('low', 'eminent')",0.4067473,0.4378006,0.0310533
