,racism_male,racism_female,tuple,average_male,average_female,female-male
74,0.21209955,0.08596751,"('undedicated', 'dedicated')",0.2120996,0.0859675,-0.1261321
75,-1.1717061,-1.0557915,"('meek', 'impulsive')",-1.1717061,-1.0557915,0.1159146
76,0.65448755,0.66560966,"('anxious', 'daring')",0.6544876,0.6656097,0.0111221
77,-1.169069,-1.0933326,"('unmotivated', 'motivated')",-1.1690691,-1.0933326,0.0757365
78,-0.13600713,-0.19938488,"('nonresilient', 'resilient')",-0.1360071,-0.1993849,-0.0633778
79,0.19089478,0.18316743,"('wavering', 'unwavering')",0.1908948,0.1831674,-0.0077274
80,-0.2567751,-0.32567576,"('dominated', 'dominating')",-0.2567751,-0.3256758,-0.0689007
81,0.38668257,0.34048003,"('submissive', 'aggressive')",0.3866826,0.34048,-0.0462026
82,6.180215,6.2622085,"('poor', 'rich')",6.1802149,6.2622085,0.0819936
83,-0.27178597,-0.3147103,"('powerless', 'powerful')",-0.271786,-0.3147103,-0.0429243
84,0.66597664,0.64236933,"('inferior', 'superior')",0.6659766,0.6423693,-0.0236073
85,-0.15809192,-0.19540535,"('insignificant', 'prestigious')",-0.1580919,-0.1954053,-0.0373134
86,0.44653392,0.29762653,"('uninfluential', 'influential')",0.4465339,0.2976265,-0.1489074
87,-0.26725683,-0.20193344,"('unsuccessful', 'successful')",-0.2672568,-0.2019334,0.0653234
88,0.36496657,0.38307297,"('low', 'eminent')",0.3649666,0.383073,0.0181064
