,moai_male,moai_female,tuple,average_male,average_female,female-male
59,0.11230333,0.114017546,"('foolish', 'wise')",0.1123033,0.1140175,0.0017142
60,1.3822486,1.389044,"('inefficient', 'efficient')",1.3822486,1.389044,0.0067954
61,1.0738575,0.9860637,"('illogical', 'logical')",1.0738575,0.9860637,-0.0877938
62,1.8369527,1.9188972,"('incompetent', 'brilliant')",1.8369527,1.9188972,0.0819445
63,1.2330191,1.3113176,"('unperceptive', 'insightful')",1.2330191,1.3113176,0.0782985
64,-1.8527111,-2.0672908,"('shy', 'confident')",-1.8527111,-2.0672908,-0.2145797
65,0.10888974,0.14622131,"('insecure', 'secure')",0.1088897,0.1462213,0.0373316
66,-1.2620289,-1.2673299,"('inactive', 'active')",-1.2620289,-1.2673299,-0.005301
67,-0.1348617,-0.1891122,"('doubtful', 'determined')",-0.1348617,-0.1891122,-0.0542505
68,-0.033413246,-0.004345946,"('dependent', 'independent')",-0.0334132,-0.0043459,0.0290673
69,-0.9556751,-0.98912674,"('lazy', 'industrious')",-0.9556751,-0.9891267,-0.0334516
70,0.72118706,0.7616188,"('lethargic', 'energetic')",0.7211871,0.7616188,0.0404317
71,-0.13107656,-0.19873153,"('diffident', 'self-confident')",-0.1310766,-0.1987315,-0.0676549
72,0.084572196,0.17696123,"('unambitious', 'ambitious')",0.0845722,0.1769612,0.092389
73,-1.3220669,-1.4015949,"('helpless', 'self-reliant')",-1.3220669,-1.4015949,-0.079528
74,0.73981297,0.67950064,"('undedicated', 'dedicated')",0.739813,0.6795006,-0.0603124
75,-0.75152236,-0.6314513,"('meek', 'impulsive')",-0.7515224,-0.6314513,0.1200711
76,0.60785747,0.71519387,"('anxious', 'daring')",0.6078575,0.7151939,0.1073364
77,-0.15959018,-0.15031973,"('unmotivated', 'motivated')",-0.1595902,-0.1503197,0.0092705
78,-0.38088033,-0.36104593,"('nonresilient', 'resilient')",-0.3808803,-0.3610459,0.0198344
79,-1.0848894,-1.0242208,"('wavering', 'unwavering')",-1.0848894,-1.0242208,0.0606686
80,0.34654546,0.30139735,"('dominated', 'dominating')",0.3465455,0.3013974,-0.0451481
81,0.48024544,0.52434146,"('submissive', 'aggressive')",0.4802454,0.5243415,0.0440961
82,2.9254038,3.1435347,"('poor', 'rich')",2.9254038,3.1435347,0.2181309
83,-0.7222942,-0.85354096,"('powerless', 'powerful')",-0.7222942,-0.853541,-0.1312468
84,0.18319061,0.12621972,"('inferior', 'superior')",0.1831906,0.1262197,-0.0569709
85,-0.033684127,-0.05491576,"('insignificant', 'prestigious')",-0.0336841,-0.0549158,-0.0212317
86,0.23490812,0.17017823,"('uninfluential', 'influential')",0.2349081,0.1701782,-0.0647299
87,0.3639972,0.29686603,"('unsuccessful', 'successful')",0.3639972,0.296866,-0.0671312
88,0.02100759,-0.08945287,"('low', 'eminent')",0.0210076,-0.0894529,-0.1104605
