,historian_male,historian_female,tuple,average_male,average_female,female-male
45,1.4297743,1.32062,"('incompetent', 'competent')",1.4297743,1.3206199,-0.1091544
46,-0.0683786,-0.20774138,"('uncompetitive', 'competitive')",-0.0683786,-0.2077414,-0.1393628
47,4.8456135,5.24648,"('stupid', 'smart')",4.8456135,5.24648,0.4008665
48,0.9948955,1.0442063,"('unintelligent', 'intelligent')",0.9948955,1.0442063,0.0493108
49,-0.03673426,0.14823942,"('unable', 'able')",-0.0367343,0.1482394,0.1849737
50,-0.7301004,-0.5625877,"('clumsy', 'skillful')",-0.7301004,-0.5625877,0.1675127
51,0.54189885,0.47869927,"('uneducated', 'educated')",0.5418988,0.4786993,-0.0631995
52,-1.4288988,-1.3932631,"('irrational', 'rational')",-1.4288988,-1.3932631,0.0356357
53,0.51424104,0.4415266,"('uncreative', 'creative')",0.514241,0.4415266,-0.0727144
54,-0.007587461,0.23253301,"('incapable', 'capable')",-0.0075875,0.232533,0.2401205
55,1.6263807,1.5849096,"('incompetent', 'clever')",1.6263807,1.5849096,-0.0414711
56,1.9377614,1.8195256,"('impractical', 'practical')",1.9377614,1.8195256,-0.1182358
57,-1.5830595,-1.8432586,"('unimaginative', 'imaginative')",-1.5830595,-1.8432586,-0.2601991
58,0.7993531,0.5830197,"('undiscriminating', 'discriminating')",0.7993531,0.5830197,-0.2163334
59,0.04681143,-0.012916382,"('foolish', 'wise')",0.0468114,-0.0129164,-0.0597278
60,1.7582252,1.7205961,"('inefficient', 'efficient')",1.7582252,1.7205961,-0.0376291
61,0.4161438,0.11779733,"('illogical', 'logical')",0.4161438,0.1177973,-0.2983465
62,0.9070701,1.1609238,"('incompetent', 'brilliant')",0.9070701,1.1609238,0.2538537
63,1.3459461,1.1842548,"('unperceptive', 'insightful')",1.3459461,1.1842548,-0.1616913
64,-4.4574885,-4.8524427,"('shy', 'confident')",-4.4574885,-4.8524427,-0.3949542
65,0.8920504,0.9056606,"('insecure', 'secure')",0.8920504,0.9056606,0.0136102
66,-0.31583562,-0.4127408,"('inactive', 'active')",-0.3158356,-0.4127408,-0.0969052
67,-0.04593703,-0.08220471,"('doubtful', 'determined')",-0.045937,-0.0822047,-0.0362677
68,0.1094559,-0.09063991,"('dependent', 'independent')",0.1094559,-0.0906399,-0.2000958
69,-1.5339295,-1.4172608,"('lazy', 'industrious')",-1.5339295,-1.4172608,0.1166687
70,1.2307206,1.2198842,"('lethargic', 'energetic')",1.2307206,1.2198842,-0.0108364
71,0.584642,0.57025087,"('diffident', 'self-confident')",0.584642,0.5702509,-0.0143911
72,0.7588953,0.81267804,"('unambitious', 'ambitious')",0.7588953,0.812678,0.0537827
73,-3.240447,-3.2294862,"('helpless', 'self-reliant')",-3.240447,-3.2294862,0.0109608
74,-0.0182053,0.0061856806,"('undedicated', 'dedicated')",-0.0182053,0.0061857,0.024391
75,-0.79747593,-0.70290273,"('meek', 'impulsive')",-0.7974759,-0.7029027,0.0945732
76,0.12453279,0.14641494,"('anxious', 'daring')",0.1245328,0.1464149,0.0218821
77,0.38500825,0.20797676,"('unmotivated', 'motivated')",0.3850082,0.2079768,-0.1770314
78,-0.36207592,-0.47281092,"('nonresilient', 'resilient')",-0.3620759,-0.4728109,-0.110735
79,-0.6988924,-0.73726225,"('wavering', 'unwavering')",-0.6988924,-0.7372622,-0.0383698
80,0.17872621,0.038899202,"('dominated', 'dominating')",0.1787262,0.0388992,-0.139827
81,-0.23137124,-0.19200665,"('submissive', 'aggressive')",-0.2313712,-0.1920066,0.0393646
82,5.5014634,6.059852,"('poor', 'rich')",5.5014634,6.0598521,0.5583887
83,-0.119084306,-0.24661541,"('powerless', 'powerful')",-0.1190843,-0.2466154,-0.1275311
84,-0.13830605,-0.14896385,"('inferior', 'superior')",-0.1383061,-0.1489639,-0.0106578
85,-1.3935305,-1.4683894,"('insignificant', 'prestigious')",-1.3935305,-1.4683894,-0.0748589
86,1.3506254,1.2282718,"('uninfluential', 'influential')",1.3506254,1.2282718,-0.1223536
87,-0.23485658,-0.13551515,"('unsuccessful', 'successful')",-0.2348566,-0.1355152,0.0993414
88,0.52461666,0.45796677,"('low', 'eminent')",0.5246167,0.4579668,-0.0666499
