,molex_male,molex_female,tuple,inc_male,inc_female,average_male,average_female,female-male
31,-1.9544544,-1.8636242,"('evil', 'good')",-0.69150895,-0.8077344,-1.3229817,-1.3356793,-0.0126976
32,-0.14910418,-0.27300796,"('unkind', 'kind')",0.7637422,0.57241523,0.307319,0.1497036,-0.1576154
33,-0.21154103,-0.33569977,"('wrong', 'right')",-0.17689854,-0.28662902,-0.1942198,-0.3111644,-0.1169446
34,-0.5526846,-0.43895438,"('mean', 'honorable')",5.374991,5.648993,2.4111531,2.6050193,0.1938662
35,-1.2238965,-1.2827884,"('corrupt', 'incorrupt')",0.16857766,0.026856396,-0.5276594,-0.627966,-0.1003066
36,-1.8017825,-1.8498251,"('hostile', 'amicable')",0.54651415,0.31219134,-0.6276342,-0.7688169,-0.1411827
37,-0.28311497,-0.39296475,"('fake', 'genuine')",0.33951557,0.3225545,0.0282003,-0.0352051,-0.0634054
38,-0.42483068,-0.46692014,"('untruthful', 'truthful')",-0.39291704,-0.3617583,-0.4088739,-0.4143392,-0.0054653
39,0.5356438,0.53570235,"('exploitative', 'cooperative')",0.1667367,0.13500053,0.3511903,0.3353514,-0.0158389
40,-0.29453325,-0.43146873,"('stingy', 'generous')",-1.3774565,-1.5137932,-0.8359949,-0.972631,-0.1366361
41,0.042571444,-0.056245614,"('unforgiving', 'forgiving')",0.1015282,-0.07243076,0.0720498,-0.0643382,-0.136388
42,0.18054824,0.22857119,"('unreliable', 'reliable')",-3.210912,-3.1217906,-1.5151819,-1.4466097,0.0685722
43,0.2733018,0.2574005,"('irresponsible', 'responsible')",0.2555849,0.24813217,0.2644433,0.2527663,-0.011677
44,0.10566312,0.072409615,"('prejudiced', 'unprejudiced')",-1.3994255,-1.3289056,-0.6468812,-0.628248,0.0186332
45,-0.010696076,-0.17319083,"('incompetent', 'competent')",-0.22075124,-0.32237503,-0.1157237,-0.2477829,-0.1320592
46,0.2322368,0.08759394,"('uncompetitive', 'competitive')",-0.77974737,-0.8638583,-0.2737553,-0.3881322,-0.1143769
47,0.13064173,0.20860595,"('stupid', 'smart')",4.89796,5.097399,2.5143011,2.6530025,0.1387014
48,0.4277931,0.4024889,"('unintelligent', 'intelligent')",0.40034747,0.4072552,0.4140703,0.4048721,-0.0091982
49,-0.22157189,-0.09708534,"('unable', 'able')",-0.29698595,-0.13273622,-0.2592789,-0.1149108,0.1443681
50,-0.4838137,-0.40927926,"('clumsy', 'skillful')",0.13181058,0.18262371,-0.1760016,-0.1133278,0.0626738
51,-0.03231919,-0.26178345,"('uneducated', 'educated')",0.43766606,0.39084405,0.2026734,0.0645303,-0.1381431
52,-1.3921568,-1.5552323,"('irrational', 'rational')",0.588006,0.47544426,-0.4020754,-0.539894,-0.1378186
53,-1.1228068,-1.1299368,"('uncreative', 'creative')",0.58788276,0.5718558,-0.267462,-0.2790405,-0.0115785
54,-0.91154754,-1.0553191,"('incapable', 'capable')",1.0912397,1.1514193,0.0898461,0.0480501,-0.041796
55,1.3118685,1.2223912,"('incompetent', 'clever')",-0.043557804,-0.081898734,0.6341554,0.5702463,-0.0639091
56,1.2715693,1.1964386,"('impractical', 'practical')",-0.4235743,-0.4043936,0.4239975,0.3960225,-0.027975
57,0.39718086,0.25323755,"('unimaginative', 'imaginative')",-2.2472236,-2.405369,-0.9250214,-1.0760658,-0.1510444
58,0.31951714,0.20035566,"('undiscriminating', 'discriminating')",0.36902007,0.27927864,0.3442686,0.2398171,-0.1044515
59,-0.3434778,-0.27041015,"('foolish', 'wise')",0.34012994,0.41258767,-0.0016739,0.0710888,0.0727627
60,1.4822061,1.5192751,"('inefficient', 'efficient')",-0.30909893,-0.15244998,0.5865536,0.6834126,0.096859
61,-0.15148239,-0.33201218,"('illogical', 'logical')",0.13776343,-0.10833484,-0.0068595,-0.2201735,-0.213314
62,0.91065997,0.8802158,"('incompetent', 'brilliant')",-0.13694893,0.049355995,0.3868555,0.4647859,0.0779304
63,0.10517037,0.12425637,"('unperceptive', 'insightful')",0.7058048,0.7739419,0.4054876,0.4490991,0.0436115
64,0.04623657,-0.04386532,"('shy', 'confident')",-6.1501594,-6.2168875,-3.0519614,-3.1303763,-0.0784149
65,0.82696277,0.66954595,"('insecure', 'secure')",-0.43952918,-0.4326693,0.1937168,0.1184383,-0.0752785
66,-1.4624542,-1.5720876,"('inactive', 'active')",0.51187,0.48200005,-0.4752921,-0.5450438,-0.0697517
67,0.29724932,0.27701956,"('doubtful', 'determined')",-0.60186464,-0.55482304,-0.1523077,-0.1389017,0.013406
68,-0.22670835,-0.28284895,"('dependent', 'independent')",-0.5538003,-0.5583395,-0.3902543,-0.4205942,-0.0303399
69,-1.2317542,-1.2206887,"('lazy', 'industrious')",-0.3811649,-0.38725662,-0.8064595,-0.8039727,0.0024868
70,0.29635924,0.24579674,"('lethargic', 'energetic')",0.5178352,0.5402099,0.4070972,0.3930033,-0.0140939
71,-0.4579581,-0.4079206,"('diffident', 'self-confident')",0.36303338,0.37133303,-0.0474624,-0.0182938,0.0291686
72,-0.17289841,-0.21638148,"('unambitious', 'ambitious')",-0.8110034,-0.8111972,-0.4919509,-0.5137894,-0.0218385
73,0.11216157,0.12774283,"('helpless', 'self-reliant')",-2.5767207,-2.5301118,-1.2322795,-1.2011845,0.031095
74,0.280348,0.19110586,"('undedicated', 'dedicated')",0.060808063,-0.040646154,0.170578,0.0752299,-0.0953481
75,-0.8323912,-0.7921008,"('meek', 'impulsive')",-0.26252562,-0.1615854,-0.5474584,-0.4768431,0.0706153
76,0.59481984,0.57210845,"('anxious', 'daring')",-0.102766,0.05085997,0.2460269,0.3114842,0.0654573
77,-0.39323556,-0.39478448,"('unmotivated', 'motivated')",-1.2169108,-1.1716005,-0.8050732,-0.7831925,0.0218807
78,-0.33740178,-0.22768371,"('nonresilient', 'resilient')",0.0631839,0.10880944,-0.1371089,-0.0594371,0.0776718
79,-1.692225,-1.7224706,"('wavering', 'unwavering')",-0.049582623,-0.010114972,-0.8709038,-0.8662928,0.004611
80,1.1053259,1.090478,"('dominated', 'dominating')",-1.4717034,-1.4226576,-0.1831887,-0.1660898,0.0170989
81,1.5244292,1.4252648,"('submissive', 'aggressive')",-0.87809575,-0.82514983,0.3231667,0.3000575,-0.0231092
82,-0.29751456,-0.32788703,"('poor', 'rich')",5.596261,5.788583,2.6493733,2.7303479,0.0809746
83,-0.08653913,-0.20417067,"('powerless', 'powerful')",-0.82301944,-0.9360533,-0.4547793,-0.570112,-0.1153327
84,0.38930753,0.33098516,"('inferior', 'superior')",0.937719,0.94759613,0.6635132,0.6392906,-0.0242226
85,-1.734899,-1.7222192,"('insignificant', 'prestigious')",0.80024093,0.83602947,-0.4673291,-0.4430949,0.0242342
86,-0.55479944,-0.7994081,"('uninfluential', 'influential')",0.03250678,-0.25587535,-0.2611463,-0.5276417,-0.2664954
87,0.36567065,0.19431882,"('unsuccessful', 'successful')",0.9470131,1.0038704,0.6563419,0.5990946,-0.0572473
88,-0.5121721,-0.53998363,"('low', 'eminent')",0.17093053,0.17015737,-0.1706208,-0.1849131,-0.0142923
