,intent_male,intent_female,tuple,average_male,average_female,female-male
26,0.43840653,0.30735874,"('hardhearted', 'benevolent')",0.4384065,0.3073587,-0.1310478
27,1.5923976,1.4093434,"('hardhearted', 'softhearted')",1.5923976,1.4093434,-0.1830542
28,1.1882304,1.1252977,"('disloyal', 'loyal')",1.1882304,1.1252977,-0.0629327
29,-0.49912894,-0.611107,"('unfair', 'fair')",-0.4991289,-0.611107,-0.1119781
30,0.7222693,0.74823207,"('intolerant', 'tolerant')",0.7222693,0.7482321,0.0259628
31,-1.4705465,-1.4852817,"('evil', 'good')",-1.4705465,-1.4852817,-0.0147352
32,1.1505777,1.0776142,"('unkind', 'kind')",1.1505777,1.0776142,-0.0729635
33,-0.45844588,-0.453886,"('wrong', 'right')",-0.4584459,-0.453886,0.0045599
34,4.3269844,4.5021644,"('mean', 'honorable')",4.3269844,4.5021644,0.17518
35,-1.0788034,-1.3023413,"('corrupt', 'incorrupt')",-1.0788034,-1.3023413,-0.2235379
36,-0.8531515,-0.89188385,"('hostile', 'amicable')",-0.8531515,-0.8918839,-0.0387324
37,0.93398726,0.91118604,"('fake', 'genuine')",0.9339873,0.911186,-0.0228013
38,-0.65799356,-0.5688954,"('untruthful', 'truthful')",-0.6579936,-0.5688954,0.0890982
39,0.37239638,0.37783042,"('exploitative', 'cooperative')",0.3723964,0.3778304,0.005434
40,-1.1843065,-1.3970454,"('stingy', 'generous')",-1.1843065,-1.3970454,-0.2127389
41,0.3193595,0.2746168,"('unforgiving', 'forgiving')",0.3193595,0.2746168,-0.0447427
42,-1.6921253,-1.7283543,"('unreliable', 'reliable')",-1.6921253,-1.7283543,-0.036229
43,1.1624087,1.2145056,"('irresponsible', 'responsible')",1.1624087,1.2145056,0.0520969
44,-0.77999735,-0.77099437,"('prejudiced', 'unprejudiced')",-0.7799973,-0.7709944,0.0090029
45,0.23416588,0.11061376,"('incompetent', 'competent')",0.2341659,0.1106138,-0.1235521
46,-0.32124832,-0.3364022,"('uncompetitive', 'competitive')",-0.3212483,-0.3364022,-0.0151539
47,4.985767,5.1000752,"('stupid', 'smart')",4.9857669,5.1000752,0.1143083
48,0.45572826,0.38791773,"('unintelligent', 'intelligent')",0.4557283,0.3879177,-0.0678106
49,-0.19564623,-0.042377025,"('unable', 'able')",-0.1956462,-0.042377,0.1532692
50,-0.089796096,-0.085939005,"('clumsy', 'skillful')",-0.0897961,-0.085939,0.0038571
51,0.057623863,0.033233143,"('uneducated', 'educated')",0.0576239,0.0332331,-0.0243908
52,-0.6108896,-0.74552655,"('irrational', 'rational')",-0.6108896,-0.7455266,-0.134637
53,0.10225385,0.110028155,"('uncreative', 'creative')",0.1022538,0.1100282,0.0077744
54,0.7316908,0.86015296,"('incapable', 'capable')",0.7316908,0.860153,0.1284622
55,0.75998914,0.7493865,"('incompetent', 'clever')",0.7599891,0.7493865,-0.0106026
56,0.4928001,0.50685847,"('impractical', 'practical')",0.4928001,0.5068585,0.0140584
57,-2.3378522,-2.3970182,"('unimaginative', 'imaginative')",-2.3378522,-2.3970182,-0.059166
58,0.018778581,-0.040167898,"('undiscriminating', 'discriminating')",0.0187786,-0.0401679,-0.0589465
59,-0.20122,-0.16549766,"('foolish', 'wise')",-0.20122,-0.1654977,0.0357223
60,0.691298,0.8542529,"('inefficient', 'efficient')",0.691298,0.8542529,0.1629549
61,0.4107178,0.22875398,"('illogical', 'logical')",0.4107178,0.228754,-0.1819638
62,0.7282843,0.79476154,"('incompetent', 'brilliant')",0.7282843,0.7947615,0.0664772
63,0.15444225,0.20375165,"('unperceptive', 'insightful')",0.1544423,0.2037517,0.0493094
64,-5.833014,-5.80164,"('shy', 'confident')",-5.833014,-5.80164,0.031374
65,0.8208732,0.8251545,"('insecure', 'secure')",0.8208732,0.8251545,0.0042813
66,-0.048425667,-0.12625577,"('inactive', 'active')",-0.0484257,-0.1262558,-0.0778301
67,-0.57001555,-0.44884166,"('doubtful', 'determined')",-0.5700155,-0.4488417,0.1211738
68,-0.74903554,-0.7180723,"('dependent', 'independent')",-0.7490355,-0.7180723,0.0309632
69,-1.9071476,-1.8754056,"('lazy', 'industrious')",-1.9071476,-1.8754056,0.031742
70,1.6442975,1.5938644,"('lethargic', 'energetic')",1.6442975,1.5938644,-0.0504331
71,0.35356113,0.35105518,"('diffident', 'self-confident')",0.3535611,0.3510552,-0.0025059
72,0.93663186,1.0487486,"('unambitious', 'ambitious')",0.9366319,1.0487486,0.1121167
73,-2.9883947,-2.9722867,"('helpless', 'self-reliant')",-2.9883947,-2.9722867,0.016108
74,-0.05123253,-0.1480065,"('undedicated', 'dedicated')",-0.0512325,-0.1480065,-0.096774
75,-0.85687554,-0.70872515,"('meek', 'impulsive')",-0.8568755,-0.7087252,0.1481503
76,0.76195943,0.77447504,"('anxious', 'daring')",0.7619594,0.774475,0.0125156
77,-1.1209315,-0.9392347,"('unmotivated', 'motivated')",-1.1209315,-0.9392347,0.1816968
78,-0.6968231,-0.6856593,"('nonresilient', 'resilient')",-0.6968231,-0.6856593,0.0111638
79,-0.5906407,-0.52498204,"('wavering', 'unwavering')",-0.5906407,-0.524982,0.0656587
80,-0.063754715,-0.12755975,"('dominated', 'dominating')",-0.0637547,-0.1275598,-0.0638051
81,0.10619509,0.18579906,"('submissive', 'aggressive')",0.1061951,0.1857991,0.079604
82,6.3602247,6.489701,"('poor', 'rich')",6.3602247,6.4897008,0.1294761
83,-0.41851676,-0.34618393,"('powerless', 'powerful')",-0.4185168,-0.3461839,0.0723329
84,0.18447727,0.21765128,"('inferior', 'superior')",0.1844773,0.2176513,0.033174
85,-1.1686673,-1.1989386,"('insignificant', 'prestigious')",-1.1686673,-1.1989386,-0.0302713
86,0.21256039,0.16998093,"('uninfluential', 'influential')",0.2125604,0.1699809,-0.0425795
87,-0.45128638,-0.39594838,"('unsuccessful', 'successful')",-0.4512864,-0.3959484,0.055338
88,-0.22883202,-0.15070735,"('low', 'eminent')",-0.228832,-0.1507073,0.0781247
