,cry_male,cry_female,tuple,average_male,average_female,female-male
72,0.84325284,1.0697317,"('unambitious', 'ambitious')",0.8432528,1.0697317,0.2264789
73,-2.7626357,-2.7366252,"('helpless', 'self-reliant')",-2.7626357,-2.7366252,0.0260105
74,0.41771883,0.27717268,"('undedicated', 'dedicated')",0.4177188,0.2771727,-0.1405461
75,-0.8529692,-0.9059177,"('meek', 'impulsive')",-0.8529692,-0.9059177,-0.0529485
76,0.5450113,0.70637417,"('anxious', 'daring')",0.5450113,0.7063742,0.1613629
77,-1.5903332,-1.393116,"('unmotivated', 'motivated')",-1.5903332,-1.393116,0.1972172
78,-0.9222976,-0.9188725,"('nonresilient', 'resilient')",-0.9222976,-0.9188725,0.0034251
79,-0.4030204,-0.4878179,"('wavering', 'unwavering')",-0.4030204,-0.4878179,-0.0847975
80,0.33669907,0.22954631,"('dominated', 'dominating')",0.3366991,0.2295463,-0.1071528
81,0.1595061,0.31455934,"('submissive', 'aggressive')",0.1595061,0.3145593,0.1550532
82,6.041806,6.217805,"('poor', 'rich')",6.0418062,6.2178049,0.1759987
83,-0.44028494,-0.38933113,"('powerless', 'powerful')",-0.4402849,-0.3893311,0.0509538
84,0.33188128,0.30136654,"('inferior', 'superior')",0.3318813,0.3013665,-0.0305148
85,-1.3934317,-1.4471169,"('insignificant', 'prestigious')",-1.3934317,-1.4471169,-0.0536852
86,0.85473293,0.75743425,"('uninfluential', 'influential')",0.8547329,0.7574342,-0.0972987
87,0.07118099,0.14077008,"('unsuccessful', 'successful')",0.071181,0.1407701,0.0695891
88,-0.11417333,-0.062243417,"('low', 'eminent')",-0.1141733,-0.0622434,0.0519299
