,metaphor_male,metaphor_female,tuple,average_male,average_female,female-male
25,0.89275193,0.8395937,"('egoistic', 'altruistic')",0.8927519,0.8395937,-0.0531582
26,0.6683708,0.6420154,"('hardhearted', 'benevolent')",0.6683708,0.6420154,-0.0263554
27,1.6301924,1.5080026,"('hardhearted', 'softhearted')",1.6301924,1.5080026,-0.1221898
28,0.9324984,0.8914055,"('disloyal', 'loyal')",0.9324984,0.8914055,-0.0410929
29,-0.7292099,-0.873802,"('unfair', 'fair')",-0.7292099,-0.873802,-0.1445921
30,0.67065334,0.6792957,"('intolerant', 'tolerant')",0.6706533,0.6792957,0.0086424
31,-1.0517683,-1.0301853,"('evil', 'good')",-1.0517683,-1.0301853,0.021583
32,0.902406,0.86608166,"('unkind', 'kind')",0.902406,0.8660817,-0.0363243
33,-0.5268681,-0.5576067,"('wrong', 'right')",-0.5268681,-0.5576067,-0.0307386
34,4.5404305,4.6415057,"('mean', 'honorable')",4.5404305,4.6415057,0.1010752
35,-0.39230216,-0.6365183,"('corrupt', 'incorrupt')",-0.3923022,-0.6365183,-0.2442161
36,-0.5401651,-0.6094057,"('hostile', 'amicable')",-0.5401651,-0.6094057,-0.0692406
37,0.7399,0.764549,"('fake', 'genuine')",0.7399,0.764549,0.024649
38,-0.41010723,-0.37104613,"('untruthful', 'truthful')",-0.4101072,-0.3710461,0.0390611
39,0.4474855,0.40557986,"('exploitative', 'cooperative')",0.4474855,0.4055799,-0.0419056
40,-1.1770283,-1.3799831,"('stingy', 'generous')",-1.1770283,-1.3799831,-0.2029548
41,-0.16226175,-0.14485486,"('unforgiving', 'forgiving')",-0.1622618,-0.1448549,0.0174069
42,-2.1978233,-2.2572143,"('unreliable', 'reliable')",-2.1978233,-2.2572143,-0.059391
43,0.6793796,0.69279087,"('irresponsible', 'responsible')",0.6793796,0.6927909,0.0134113
44,-0.91771495,-0.8707144,"('prejudiced', 'unprejudiced')",-0.917715,-0.8707144,0.0470006
45,-0.40284547,-0.38046524,"('incompetent', 'competent')",-0.4028455,-0.3804652,0.0223803
46,-0.79360855,-0.83261275,"('uncompetitive', 'competitive')",-0.7936085,-0.8326128,-0.0390043
47,5.010911,5.1621857,"('stupid', 'smart')",5.010911,5.1621857,0.1512747
48,0.2649842,0.23198134,"('unintelligent', 'intelligent')",0.2649842,0.2319813,-0.0330029
49,0.2228621,0.24246863,"('unable', 'able')",0.2228621,0.2424686,0.0196065
50,-0.20432687,-0.22897726,"('clumsy', 'skillful')",-0.2043269,-0.2289773,-0.0246504
51,0.51138324,0.42975476,"('uneducated', 'educated')",0.5113832,0.4297548,-0.0816284
52,-0.33435893,-0.3820021,"('irrational', 'rational')",-0.3343589,-0.3820021,-0.0476432
53,-0.10892563,-0.1808895,"('uncreative', 'creative')",-0.1089256,-0.1808895,-0.0719639
54,1.0776062,1.1231872,"('incapable', 'capable')",1.0776062,1.1231872,0.045581
55,0.4712415,0.46511734,"('incompetent', 'clever')",0.4712415,0.4651173,-0.0061242
56,0.26796418,0.27256933,"('impractical', 'practical')",0.2679642,0.2725693,0.0046051
57,-2.7876825,-2.703594,"('unimaginative', 'imaginative')",-2.7876825,-2.703594,0.0840885
58,0.13999754,0.111068666,"('undiscriminating', 'discriminating')",0.1399975,0.1110687,-0.0289288
59,0.007817052,0.0036955178,"('foolish', 'wise')",0.0078171,0.0036955,-0.0041216
60,0.04130208,0.1342905,"('inefficient', 'efficient')",0.0413021,0.1342905,0.0929884
61,0.056099817,-0.14751382,"('illogical', 'logical')",0.0560998,-0.1475138,-0.2036136
62,0.12849216,0.24072963,"('incompetent', 'brilliant')",0.1284922,0.2407296,0.1122374
63,-0.09690048,-0.06759113,"('unperceptive', 'insightful')",-0.0969005,-0.0675911,0.0293094
64,-6.4160023,-6.38283,"('shy', 'confident')",-6.4160023,-6.3828301,0.0331722
65,-0.087745726,-0.05547562,"('insecure', 'secure')",-0.0877457,-0.0554756,0.0322701
66,-0.020931475,-0.088539556,"('inactive', 'active')",-0.0209315,-0.0885396,-0.0676081
67,-0.45794654,-0.41258997,"('doubtful', 'determined')",-0.4579465,-0.41259,0.0453565
68,-0.52250504,-0.62234175,"('dependent', 'independent')",-0.522505,-0.6223418,-0.0998368
69,-1.8187816,-1.8289794,"('lazy', 'industrious')",-1.8187816,-1.8289794,-0.0101978
70,0.96561205,0.95496196,"('lethargic', 'energetic')",0.9656121,0.954962,-0.0106501
71,0.7438932,0.7614315,"('diffident', 'self-confident')",0.7438932,0.7614315,0.0175383
72,0.76182854,0.86807984,"('unambitious', 'ambitious')",0.7618285,0.8680798,0.1062513
73,-2.856048,-2.8191788,"('helpless', 'self-reliant')",-2.8560481,-2.8191788,0.0368693
74,0.018648505,-0.091520905,"('undedicated', 'dedicated')",0.0186485,-0.0915209,-0.1101694
75,-0.5890403,-0.5003348,"('meek', 'impulsive')",-0.5890403,-0.5003348,0.0887055
76,0.7932487,0.7607021,"('anxious', 'daring')",0.7932487,0.7607021,-0.0325466
77,-1.673428,-1.4486033,"('unmotivated', 'motivated')",-1.6734281,-1.4486033,0.2248248
78,-0.5584612,-0.56620544,"('nonresilient', 'resilient')",-0.5584612,-0.5662054,-0.0077442
79,0.08041437,0.0638372,"('wavering', 'unwavering')",0.0804144,0.0638372,-0.0165772
80,-0.35767755,-0.44117478,"('dominated', 'dominating')",-0.3576775,-0.4411748,-0.0834973
81,-0.09644437,-0.056383073,"('submissive', 'aggressive')",-0.0964444,-0.0563831,0.0400613
82,6.2573934,6.3652773,"('poor', 'rich')",6.2573934,6.3652773,0.1078839
83,-0.14485925,-0.131674,"('powerless', 'powerful')",-0.1448593,-0.131674,0.0131853
84,0.37952954,0.34582123,"('inferior', 'superior')",0.3795295,0.3458212,-0.0337083
85,-0.06722714,-0.109533764,"('insignificant', 'prestigious')",-0.0672271,-0.1095338,-0.0423067
86,0.1423853,0.12629916,"('uninfluential', 'influential')",0.1423853,0.1262992,-0.0160861
87,-0.47517145,-0.3720347,"('unsuccessful', 'successful')",-0.4751714,-0.3720347,0.1031367
88,0.3690578,0.38993064,"('low', 'eminent')",0.3690578,0.3899306,0.0208728
