,hotel_male,hotel_female,tuple,average_male,average_female,female-male
32,1.075539,1.0160154,"('unkind', 'kind')",1.075539,1.0160154,-0.0595236
33,-0.042585332,-0.090541475,"('wrong', 'right')",-0.0425853,-0.0905415,-0.0479562
34,4.7620053,4.8289733,"('mean', 'honorable')",4.7620053,4.8289733,0.066968
35,-0.61710054,-0.89044386,"('corrupt', 'incorrupt')",-0.6171005,-0.8904439,-0.2733434
36,-0.5277581,-0.6497271,"('hostile', 'amicable')",-0.5277581,-0.6497271,-0.121969
37,0.071037136,0.05779184,"('fake', 'genuine')",0.0710371,0.0577918,-0.0132453
38,-0.15086854,-0.14907159,"('untruthful', 'truthful')",-0.1508685,-0.1490716,0.0017969
39,0.34123313,0.45641902,"('exploitative', 'cooperative')",0.3412331,0.456419,0.1151859
40,-1.4248872,-1.4031713,"('stingy', 'generous')",-1.4248872,-1.4031713,0.0217159
41,0.42741156,0.48632157,"('unforgiving', 'forgiving')",0.4274116,0.4863216,0.05891
42,-2.2854125,-2.0652225,"('unreliable', 'reliable')",-2.2854125,-2.0652225,0.22019
43,1.1509575,1.3043226,"('irresponsible', 'responsible')",1.1509575,1.3043226,0.1533651
44,-1.4063702,-1.2622226,"('prejudiced', 'unprejudiced')",-1.4063702,-1.2622226,0.1441476
45,0.6141367,0.64325666,"('incompetent', 'competent')",0.6141367,0.6432567,0.02912
46,-0.5778152,-0.48380303,"('uncompetitive', 'competitive')",-0.5778152,-0.483803,0.0940122
47,5.252177,5.265374,"('stupid', 'smart')",5.2521768,5.2653742,0.0131974
48,0.64382017,0.6335637,"('unintelligent', 'intelligent')",0.6438202,0.6335637,-0.0102565
49,-0.6025784,-0.37404534,"('unable', 'able')",-0.6025784,-0.3740453,0.2285331
50,-0.6654991,-0.73557144,"('clumsy', 'skillful')",-0.6654991,-0.7355714,-0.0700723
51,0.3381498,0.3153918,"('uneducated', 'educated')",0.3381498,0.3153918,-0.022758
52,-0.16203061,-0.30371517,"('irrational', 'rational')",-0.1620306,-0.3037152,-0.1416846
53,0.5836195,0.57739925,"('uncreative', 'creative')",0.5836195,0.5773993,-0.0062202
54,1.0647571,1.1116515,"('incapable', 'capable')",1.0647571,1.1116515,0.0468944
55,0.54579544,0.6600523,"('incompetent', 'clever')",0.5457954,0.6600523,0.1142569
56,0.4723497,0.6174174,"('impractical', 'practical')",0.4723497,0.6174174,0.1450677
57,-2.2335682,-2.1805208,"('unimaginative', 'imaginative')",-2.2335682,-2.1805208,0.0530474
58,0.38296273,0.42223543,"('undiscriminating', 'discriminating')",0.3829627,0.4222354,0.0392727
59,-0.3345868,-0.44007242,"('foolish', 'wise')",-0.3345868,-0.4400724,-0.1054856
60,-0.034668528,0.24076697,"('inefficient', 'efficient')",-0.0346685,0.240767,0.2754355
61,0.59695154,0.50532585,"('illogical', 'logical')",0.5969515,0.5053259,-0.0916256
62,0.3874886,0.66563576,"('incompetent', 'brilliant')",0.3874886,0.6656358,0.2781472
63,0.5256437,0.6490697,"('unperceptive', 'insightful')",0.5256437,0.6490697,0.123426
64,-5.7180705,-5.5402274,"('shy', 'confident')",-5.7180705,-5.5402274,0.1778431
65,0.26370633,0.3947472,"('insecure', 'secure')",0.2637063,0.3947472,0.1310409
66,0.6466998,0.44069844,"('inactive', 'active')",0.6466998,0.4406984,-0.2060014
67,-0.32128647,-0.28212723,"('doubtful', 'determined')",-0.3212865,-0.2821272,0.0391593
68,-1.115713,-1.0798707,"('dependent', 'independent')",-1.115713,-1.0798707,0.0358423
69,-1.3163171,-1.3723366,"('lazy', 'industrious')",-1.3163171,-1.3723366,-0.0560195
70,0.29456085,0.32356215,"('lethargic', 'energetic')",0.2945608,0.3235621,0.0290013
71,1.285743,1.4018409,"('diffident', 'self-confident')",1.285743,1.4018409,0.1160979
72,0.91244084,0.9953296,"('unambitious', 'ambitious')",0.9124408,0.9953296,0.0828888
73,-3.05941,-2.8973327,"('helpless', 'self-reliant')",-3.0594101,-2.8973327,0.1620774
74,0.09693009,0.08228147,"('undedicated', 'dedicated')",0.0969301,0.0822815,-0.0146486
75,-1.2577705,-1.2633847,"('meek', 'impulsive')",-1.2577705,-1.2633847,-0.0056142
76,-0.015053585,0.06995398,"('anxious', 'daring')",-0.0150536,0.069954,0.0850076
77,-1.562155,-1.371323,"('unmotivated', 'motivated')",-1.562155,-1.371323,0.190832
78,0.08806585,0.14119743,"('nonresilient', 'resilient')",0.0880658,0.1411974,0.0531316
79,-0.027572097,-0.13980708,"('wavering', 'unwavering')",-0.0275721,-0.1398071,-0.112235
80,-0.7715289,-0.7759474,"('dominated', 'dominating')",-0.7715289,-0.7759474,-0.0044185
81,-0.5706077,-0.4583132,"('submissive', 'aggressive')",-0.5706077,-0.4583132,0.1122945
82,6.112587,6.099655,"('poor', 'rich')",6.112587,6.0996552,-0.0129318
83,-0.051888138,-0.063588016,"('powerless', 'powerful')",-0.0518881,-0.063588,-0.0116999
84,-0.46637076,-0.47142544,"('inferior', 'superior')",-0.4663708,-0.4714254,-0.0050546
85,0.25153118,0.13165319,"('insignificant', 'prestigious')",0.2515312,0.1316532,-0.119878
86,0.53986824,0.32951757,"('uninfluential', 'influential')",0.5398682,0.3295176,-0.2103506
87,0.9794316,1.0228704,"('unsuccessful', 'successful')",0.9794316,1.0228704,0.0434388
88,-0.24070734,-0.2564439,"('low', 'eminent')",-0.2407073,-0.2564439,-0.0157366
