,goggles_male,goggles_female,tuple,average_male,average_female,female-male
46,-0.6900224,-0.7967346,"('uncompetitive', 'competitive')",-0.6900224,-0.7967346,-0.1067122
47,2.9032974,3.0096455,"('stupid', 'smart')",2.9032974,3.0096455,0.1063481
48,0.4014241,0.39297533,"('unintelligent', 'intelligent')",0.4014241,0.3929753,-0.0084488
49,0.093437925,0.22226307,"('unable', 'able')",0.0934379,0.2222631,0.1288252
50,-0.43258685,-0.3342912,"('clumsy', 'skillful')",-0.4325868,-0.3342912,0.0982956
51,-0.22027043,-0.3037626,"('uneducated', 'educated')",-0.2202704,-0.3037626,-0.0834922
52,-0.10970542,-0.185442,"('irrational', 'rational')",-0.1097054,-0.185442,-0.0757366
53,-0.53915536,-0.7203021,"('uncreative', 'creative')",-0.5391554,-0.7203021,-0.1811467
54,-0.122094445,-0.08439414,"('incapable', 'capable')",-0.1220944,-0.0843941,0.0377003
55,0.72339416,0.62082684,"('incompetent', 'clever')",0.7233942,0.6208268,-0.1025674
56,0.6698535,0.5327016,"('impractical', 'practical')",0.6698535,0.5327016,-0.1371519
57,-2.1099992,-2.2232726,"('unimaginative', 'imaginative')",-2.1099992,-2.2232726,-0.1132734
58,0.005897194,-0.034002874,"('undiscriminating', 'discriminating')",0.0058972,-0.0340029,-0.0399001
59,0.36806294,0.5319155,"('foolish', 'wise')",0.3680629,0.5319155,0.1638526
60,1.1123644,1.0828278,"('inefficient', 'efficient')",1.1123644,1.0828278,-0.0295366
61,0.20300914,-0.002971299,"('illogical', 'logical')",0.2030091,-0.0029713,-0.2059804
62,0.94340235,1.0367749,"('incompetent', 'brilliant')",0.9434023,1.0367749,0.0933726
63,-0.12175305,-0.086927585,"('unperceptive', 'insightful')",-0.1217531,-0.0869276,0.0348255
64,-3.0057585,-3.018857,"('shy', 'confident')",-3.0057585,-3.018857,-0.0130985
65,0.24637848,0.24150172,"('insecure', 'secure')",0.2463785,0.2415017,-0.0048768
66,-1.0520071,-1.0862577,"('inactive', 'active')",-1.0520071,-1.0862577,-0.0342506
67,0.30327716,0.33710906,"('doubtful', 'determined')",0.3032772,0.3371091,0.0338319
68,-0.29251584,-0.27566066,"('dependent', 'independent')",-0.2925158,-0.2756607,0.0168551
69,-0.69615996,-0.64540386,"('lazy', 'industrious')",-0.69616,-0.6454039,0.0507561
70,-0.62488383,-0.7042209,"('lethargic', 'energetic')",-0.6248838,-0.7042209,-0.0793371
71,0.26256037,0.25404724,"('diffident', 'self-confident')",0.2625604,0.2540472,-0.0085132
72,-0.007621768,0.084645875,"('unambitious', 'ambitious')",-0.0076218,0.0846459,0.0922677
73,-1.7781237,-1.7783035,"('helpless', 'self-reliant')",-1.7781237,-1.7783035,-0.0001798
74,-0.013741348,-0.12535506,"('undedicated', 'dedicated')",-0.0137413,-0.1253551,-0.1116138
75,-0.46596712,-0.35544792,"('meek', 'impulsive')",-0.4659671,-0.3554479,0.1105192
76,0.017620979,0.02427588,"('anxious', 'daring')",0.017621,0.0242759,0.0066549
77,-0.34651706,-0.4264399,"('unmotivated', 'motivated')",-0.3465171,-0.4264399,-0.0799228
78,-0.42048824,-0.37009886,"('nonresilient', 'resilient')",-0.4204882,-0.3700989,0.0503893
79,-1.0008163,-0.985589,"('wavering', 'unwavering')",-1.0008163,-0.985589,0.0152273
80,0.19612542,0.20720331,"('dominated', 'dominating')",0.1961254,0.2072033,0.0110779
81,0.3426951,0.3861174,"('submissive', 'aggressive')",0.3426951,0.3861174,0.0434223
82,2.2966526,2.279137,"('poor', 'rich')",2.2966526,2.2791369,-0.0175157
83,-0.17036188,-0.20747441,"('powerless', 'powerful')",-0.1703619,-0.2074744,-0.0371125
84,0.34048796,0.3405035,"('inferior', 'superior')",0.340488,0.3405035,1.55e-05
85,0.036334857,-0.07109616,"('insignificant', 'prestigious')",0.0363349,-0.0710962,-0.1074311
86,-0.51094013,-0.7472938,"('uninfluential', 'influential')",-0.5109401,-0.7472938,-0.2363537
87,0.17501438,0.11800839,"('unsuccessful', 'successful')",0.1750144,0.1180084,-0.057006
88,-0.2363289,-0.28817225,"('low', 'eminent')",-0.2363289,-0.2881722,-0.0518433
