,monument_male,monument_female,tuple,average_male,average_female,female-male
35,-0.8171551,-1.1051378,"('corrupt', 'incorrupt')",-0.8171551,-1.1051378,-0.2879827
36,-1.0901715,-1.1536827,"('hostile', 'amicable')",-1.0901715,-1.1536827,-0.0635112
37,0.9330481,0.9166687,"('fake', 'genuine')",0.9330481,0.9166687,-0.0163794
38,-0.41076273,-0.41028243,"('untruthful', 'truthful')",-0.4107627,-0.4102824,0.0004803
39,0.4528641,0.4901432,"('exploitative', 'cooperative')",0.4528641,0.4901432,0.0372791
40,-1.4868947,-1.6354147,"('stingy', 'generous')",-1.4868947,-1.6354147,-0.14852
41,0.070440434,0.10711359,"('unforgiving', 'forgiving')",0.0704404,0.1071136,0.0366732
42,-2.1069362,-2.0235114,"('unreliable', 'reliable')",-2.1069362,-2.0235114,0.0834248
43,1.1366183,1.27939,"('irresponsible', 'responsible')",1.1366183,1.27939,0.1427717
44,-1.7247003,-1.5320287,"('prejudiced', 'unprejudiced')",-1.7247003,-1.5320287,0.1926716
45,0.64046973,0.44384956,"('incompetent', 'competent')",0.6404697,0.4438496,-0.1966201
46,-0.5068736,-0.56978583,"('uncompetitive', 'competitive')",-0.5068736,-0.5697858,-0.0629122
47,4.9986196,5.0616927,"('stupid', 'smart')",4.9986196,5.0616927,0.0630731
48,0.8027644,0.86474085,"('unintelligent', 'intelligent')",0.8027644,0.8647408,0.0619764
49,-0.13473853,0.12252376,"('unable', 'able')",-0.1347385,0.1225238,0.2572623
50,-0.31543943,-0.3001222,"('clumsy', 'skillful')",-0.3154394,-0.3001222,0.0153172
51,0.2963935,0.13255027,"('uneducated', 'educated')",0.2963935,0.1325503,-0.1638432
52,-0.69255364,-0.8864507,"('irrational', 'rational')",-0.6925536,-0.8864507,-0.1938971
53,0.31297994,0.2273421,"('uncreative', 'creative')",0.3129799,0.2273421,-0.0856378
54,1.2084452,1.2116588,"('incapable', 'capable')",1.2084452,1.2116588,0.0032136
55,1.0122261,1.0296603,"('incompetent', 'clever')",1.0122261,1.0296603,0.0174342
56,0.8570104,0.8057524,"('impractical', 'practical')",0.8570104,0.8057524,-0.051258
57,-2.089912,-2.21907,"('unimaginative', 'imaginative')",-2.0899119,-2.21907,-0.1291581
58,0.12697855,0.0687375,"('undiscriminating', 'discriminating')",0.1269785,0.0687375,-0.058241
59,-0.17025983,-0.22644733,"('foolish', 'wise')",-0.1702598,-0.2264473,-0.0561875
60,0.47686842,0.6878561,"('inefficient', 'efficient')",0.4768684,0.6878561,0.2109877
61,0.5010739,0.30218977,"('illogical', 'logical')",0.5010739,0.3021898,-0.1988841
62,0.76433104,0.87565154,"('incompetent', 'brilliant')",0.764331,0.8756515,0.1113205
63,0.331152,0.37221694,"('unperceptive', 'insightful')",0.331152,0.3722169,0.0410649
64,-6.425841,-6.366593,"('shy', 'confident')",-6.4258409,-6.3665929,0.059248
65,0.46641058,0.59207463,"('insecure', 'secure')",0.4664106,0.5920746,0.125664
66,0.22545731,-0.05512862,"('inactive', 'active')",0.2254573,-0.0551286,-0.2805859
67,-0.40040538,-0.35413387,"('doubtful', 'determined')",-0.4004054,-0.3541339,0.0462715
68,-1.290604,-1.1197566,"('dependent', 'independent')",-1.290604,-1.1197566,0.1708474
69,-1.8882474,-1.9622059,"('lazy', 'industrious')",-1.8882474,-1.9622059,-0.0739585
70,1.5753242,1.4927024,"('lethargic', 'energetic')",1.5753242,1.4927024,-0.0826218
71,0.59646785,0.5239425,"('diffident', 'self-confident')",0.5964679,0.5239425,-0.0725254
72,0.9802912,1.137344,"('unambitious', 'ambitious')",0.9802912,1.137344,0.1570528
73,-3.524525,-3.3430197,"('helpless', 'self-reliant')",-3.5245249,-3.3430197,0.1815052
74,0.62676466,0.38989472,"('undedicated', 'dedicated')",0.6267647,0.3898947,-0.23687
75,-1.1948231,-1.1691256,"('meek', 'impulsive')",-1.1948231,-1.1691256,0.0256975
76,0.67988414,0.82998705,"('anxious', 'daring')",0.6798841,0.829987,0.1501029
77,-0.8887326,-0.80182034,"('unmotivated', 'motivated')",-0.8887326,-0.8018203,0.0869123
78,-0.557348,-0.56570864,"('nonresilient', 'resilient')",-0.557348,-0.5657086,-0.0083606
79,-0.45292738,-0.45862344,"('wavering', 'unwavering')",-0.4529274,-0.4586234,-0.005696
80,-0.039646827,-0.17663124,"('dominated', 'dominating')",-0.0396468,-0.1766312,-0.1369844
81,0.068080164,0.13417096,"('submissive', 'aggressive')",0.0680802,0.134171,0.0660908
82,6.2610507,6.3098474,"('poor', 'rich')",6.2610507,6.3098474,0.0487967
83,-0.3079331,-0.25053644,"('powerless', 'powerful')",-0.3079331,-0.2505364,0.0573967
84,0.4707385,0.48387927,"('inferior', 'superior')",0.4707385,0.4838793,0.0131408
85,-0.84186673,-0.9057814,"('insignificant', 'prestigious')",-0.8418667,-0.9057814,-0.0639147
86,0.89592886,0.6190486,"('uninfluential', 'influential')",0.8959289,0.6190486,-0.2768803
87,0.08655434,-0.019165352,"('unsuccessful', 'successful')",0.0865543,-0.0191654,-0.1057197
88,0.22130392,0.20875674,"('low', 'eminent')",0.2213039,0.2087567,-0.0125472
