,transocean_male,transocean_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
24,-1.6990676,-1.6620991,"('dishonest', 'honest')",0.43154982,0.39990765,-0.6337589,-0.6310958,0.0026631
25,0.6416179,0.556047,"('egoistic', 'altruistic')",0.83871657,0.6604019,0.7401673,0.6082245,-0.1319428
26,0.3864988,0.24762776,"('hardhearted', 'benevolent')",2.6470678,2.5699167,1.5167832,1.4087722,-0.108011
27,-0.67474586,-0.638996,"('hardhearted', 'softhearted')",0.39537752,0.12841561,-0.1396842,-0.2552902,-0.115606
28,-0.7475321,-0.84630996,"('disloyal', 'loyal')",0.9226349,0.7997426,0.0875514,-0.0232837,-0.1108351
29,0.09853567,0.05085692,"('unfair', 'fair')",-0.24629885,-0.3635047,-0.0738816,-0.1563239,-0.0824423
30,-0.741998,-0.6569113,"('intolerant', 'tolerant')",0.8013087,0.8818556,0.0296553,0.1124721,0.0828168
31,0.43897724,0.38056085,"('evil', 'good')",0.047360852,-0.080135286,0.243169,0.1502128,-0.0929562
32,-0.95926577,-0.9368856,"('unkind', 'kind')",0.43582055,0.31017375,-0.2617226,-0.3133559,-0.0516333
33,0.9584539,0.8901428,"('wrong', 'right')",-0.14430675,-0.35365412,0.4070736,0.2682443,-0.1388293
34,-0.13355237,0.011903472,"('mean', 'honorable')",4.1901245,4.330826,2.028286,2.1713645,0.1430785
35,0.95430666,0.7889925,"('corrupt', 'incorrupt')",-0.1317689,-0.3983101,0.4112689,0.1953412,-0.2159277
36,0.38103908,0.19680083,"('hostile', 'amicable')",0.69057375,0.49705982,0.5358064,0.3469303,-0.1888761
37,0.054256964,0.06788413,"('fake', 'genuine')",-0.056347765,-0.058395874,-0.0010454,0.0047441,0.0057895
38,-0.68862593,-0.70971763,"('untruthful', 'truthful')",0.20095149,0.2770587,-0.2438372,-0.2163295,0.0275077
39,0.62353516,0.7155204,"('exploitative', 'cooperative')",0.29490975,0.31684437,0.4592224,0.5161824,0.05696
40,0.5926533,0.6110625,"('stingy', 'generous')",-1.0318934,-1.1441439,-0.21962,-0.2665407,-0.0469207
41,-0.9763415,-0.945985,"('unforgiving', 'forgiving')",0.33072615,0.28047973,-0.3228077,-0.3327526,-0.0099449
42,0.5180076,0.6247604,"('unreliable', 'reliable')",-1.9465557,-1.7939932,-0.714274,-0.5846164,0.1296576
43,-1.7371774,-1.6325663,"('irresponsible', 'responsible')",0.75866574,0.83309853,-0.4892558,-0.3997339,0.0895219
44,1.0792013,1.1347266,"('prejudiced', 'unprejudiced')",-1.6714196,-1.6141906,-0.2961091,-0.239732,0.0563771
45,-1.1206224,-1.094173,"('incompetent', 'competent')",1.0167361,1.0459017,-0.0519431,-0.0241356,0.0278075
46,-1.3479682,-1.2484884,"('uncompetitive', 'competitive')",-0.07633151,0.029777242,-0.7121499,-0.6093556,0.1027943
47,-0.13568333,-0.004433045,"('stupid', 'smart')",4.54812,4.635389,2.2062182,2.3154778,0.1092596
48,-0.3689732,-0.33741122,"('unintelligent', 'intelligent')",0.59608394,0.6375571,0.1135554,0.1500729,0.0365175
49,-1.0626042,-0.9417394,"('unable', 'able')",-0.46403962,-0.3583978,-0.7633219,-0.6500686,0.1132533
50,0.37065607,0.33555683,"('clumsy', 'skillful')",-0.72280127,-0.776681,-0.1760726,-0.2205621,-0.0444895
51,-1.1482321,-1.1293273,"('uneducated', 'educated')",-0.29588023,-0.31313676,-0.7220562,-0.7212321,0.0008241
52,-0.1730689,-0.30515313,"('irrational', 'rational')",-0.40464616,-0.63072777,-0.2888575,-0.4679404,-0.1790829
53,-0.77819145,-0.8555322,"('uncreative', 'creative')",0.9881531,0.83898115,0.1049808,-0.0082755,-0.1132563
54,-1.1344941,-1.2213851,"('incapable', 'capable')",0.72584337,0.645131,-0.2043253,-0.2881271,-0.0838018
55,-1.7280678,-1.6102957,"('incompetent', 'clever')",0.6415245,0.75906163,-0.5432717,-0.425617,0.1176547
56,-0.44626427,-0.36488897,"('impractical', 'practical')",0.40358552,0.5418255,-0.0213394,0.0884683,0.1098077
57,-0.6973419,-0.7547087,"('unimaginative', 'imaginative')",-0.2836931,-0.25005782,-0.4905175,-0.5023832,-0.0118657
58,-0.5156713,-0.52922773,"('undiscriminating', 'discriminating')",0.8919246,0.89985406,0.1881267,0.1853132,-0.0028135
59,0.17491822,0.110330075,"('foolish', 'wise')",0.27250016,0.22335035,0.2237092,0.1668402,-0.056869
60,-0.7120667,-0.5403749,"('inefficient', 'efficient')",-0.3972903,-0.12926406,-0.5546785,-0.3348195,0.219859
61,-0.5506572,-0.6126987,"('illogical', 'logical')",0.40773895,0.18338484,-0.0714591,-0.2146569,-0.1431978
62,-0.7986926,-0.63711894,"('incompetent', 'brilliant')",0.2149851,0.34961602,-0.2918537,-0.1437515,0.1481022
63,-1.0011524,-0.95212555,"('unperceptive', 'insightful')",0.830733,0.9112823,-0.0852097,-0.0204216,0.0647881
64,-0.111906156,-0.14423878,"('shy', 'confident')",-4.921266,-4.8028717,-2.5165861,-2.4735553,0.0430308
65,-0.8781706,-0.8233354,"('insecure', 'secure')",0.34721768,0.51159203,-0.2654765,-0.1558717,0.1096048
66,0.30621865,0.2307201,"('inactive', 'active')",1.2185849,1.0947427,0.7624018,0.6627314,-0.0996704
67,0.22057459,0.275784,"('doubtful', 'determined')",-1.0248289,-0.9102178,-0.4021271,-0.3172169,0.0849102
68,-0.9791409,-1.0183824,"('dependent', 'independent')",-0.7685902,-0.7244373,-0.8738655,-0.8714099,0.0024556
69,2.543244,2.419972,"('lazy', 'industrious')",-0.26494157,-0.36428106,1.1391511,1.0278454,-0.1113057
70,-0.8938486,-0.82200277,"('lethargic', 'energetic')",0.7391439,0.88232577,-0.0773523,0.0301615,0.1075138
71,0.90053874,0.85843146,"('diffident', 'self-confident')",0.49391025,0.4085395,0.6972245,0.6334855,-0.063739
72,-0.31037006,-0.28760573,"('unambitious', 'ambitious')",-0.04788728,-0.014537424,-0.1791287,-0.1510716,0.0280571
73,0.8282703,0.79750174,"('helpless', 'self-reliant')",-2.316802,-2.2780635,-0.7442659,-0.7402809,0.003985
74,-0.6709006,-0.63904023,"('undedicated', 'dedicated')",0.638648,0.5912269,-0.0161263,-0.0239067,-0.0077804
75,0.87089896,0.8138157,"('meek', 'impulsive')",-0.2505733,-0.17873383,0.3101628,0.3175409,0.0073781
76,-0.40566033,-0.22697663,"('anxious', 'daring')",-0.1906538,-0.024214007,-0.2981571,-0.1255953,0.1725618
77,-0.44255823,-0.42986438,"('unmotivated', 'motivated')",-0.69380206,-0.60545933,-0.5681801,-0.5176619,0.0505182
78,-0.68012065,-0.70157534,"('nonresilient', 'resilient')",0.03831528,0.015106307,-0.3209027,-0.3432345,-0.0223318
79,0.32816547,0.22469053,"('wavering', 'unwavering')",-0.079028524,-0.13535413,0.1245685,0.0446682,-0.0799003
80,0.26483566,0.33285946,"('dominated', 'dominating')",-0.563328,-0.42010564,-0.1492462,-0.0436231,0.1056231
81,-0.8396894,-0.79546607,"('submissive', 'aggressive')",-1.0872229,-0.82908994,-0.9634562,-0.812278,0.1511782
82,-0.8298006,-0.8020836,"('poor', 'rich')",4.887115,4.93758,2.0286572,2.0677483,0.0390911
83,0.34344563,0.39462957,"('powerless', 'powerful')",-1.3855973,-1.3141192,-0.5210758,-0.4597448,0.061331
84,0.055173013,0.04091912,"('inferior', 'superior')",0.22239313,0.2154533,0.1387831,0.1281862,-0.0105969
85,0.30805972,0.20985445,"('insignificant', 'prestigious')",0.18330076,0.013041828,0.2456802,0.1114481,-0.1342321
86,-1.9445004,-2.0136347,"('uninfluential', 'influential')",0.36201817,0.34401014,-0.7912412,-0.8348123,-0.0435711
87,0.34038895,0.3110981,"('unsuccessful', 'successful')",1.1408905,1.129985,0.7406397,0.7205415,-0.0200982
88,-0.44240302,-0.48173758,"('low', 'eminent')",-0.4727167,-0.42949757,-0.4575599,-0.4556176,0.0019423
