,manipulation_male,manipulation_female,tuple,average_male,average_female,female-male
23,6.77565,6.6694613,"('insincere', 'sincere')",6.77565,6.6694613,-0.1061887
24,1.6597159,1.6394466,"('dishonest', 'honest')",1.6597159,1.6394466,-0.0202693
25,0.29821312,0.06063598,"('egoistic', 'altruistic')",0.2982131,0.060636,-0.2375771
26,0.5115591,0.3746816,"('hardhearted', 'benevolent')",0.5115591,0.3746816,-0.1368775
27,1.7260919,1.5609505,"('hardhearted', 'softhearted')",1.7260919,1.5609505,-0.1651414
28,1.1792045,1.1296431,"('disloyal', 'loyal')",1.1792045,1.1296431,-0.0495614
29,-0.991442,-1.128412,"('unfair', 'fair')",-0.991442,-1.128412,-0.13697
30,1.1961992,1.1564703,"('intolerant', 'tolerant')",1.1961992,1.1564703,-0.0397289
31,-2.2222955,-2.1799948,"('evil', 'good')",-2.2222955,-2.1799948,0.0423007
32,1.2014136,1.1015028,"('unkind', 'kind')",1.2014136,1.1015028,-0.0999108
33,-0.45325983,-0.3417327,"('wrong', 'right')",-0.4532598,-0.3417327,0.1115271
34,4.986739,5.0774717,"('mean', 'honorable')",4.9867392,5.0774717,0.0907325
35,-1.5518632,-1.4693903,"('corrupt', 'incorrupt')",-1.5518632,-1.4693903,0.0824729
36,-1.0388473,-0.99928623,"('hostile', 'amicable')",-1.0388473,-0.9992862,0.0395611
37,0.613557,0.66802245,"('fake', 'genuine')",0.613557,0.6680225,0.0544655
38,-0.15748838,-0.018746413,"('untruthful', 'truthful')",-0.1574884,-0.0187464,0.138742
39,-0.5049208,-0.5265068,"('exploitative', 'cooperative')",-0.5049208,-0.5265068,-0.021586
40,-2.447592,-2.591255,"('stingy', 'generous')",-2.447592,-2.5912549,-0.1436629
41,-0.05117044,-0.13938396,"('unforgiving', 'forgiving')",-0.0511704,-0.139384,-0.0882136
42,-2.6197886,-2.474932,"('unreliable', 'reliable')",-2.6197886,-2.474932,0.1448566
43,1.2952142,1.22185,"('irresponsible', 'responsible')",1.2952142,1.22185,-0.0733642
44,-1.6880478,-1.6754701,"('prejudiced', 'unprejudiced')",-1.6880478,-1.6754701,0.0125777
45,0.35078526,0.3217491,"('incompetent', 'competent')",0.3507853,0.3217491,-0.0290362
46,-0.27255255,-0.2962016,"('uncompetitive', 'competitive')",-0.2725525,-0.2962016,-0.0236491
47,5.568081,5.61818,"('stupid', 'smart')",5.5680809,5.6181798,0.0500989
48,0.8443688,0.6943559,"('unintelligent', 'intelligent')",0.8443688,0.6943559,-0.1500129
49,0.42418995,0.5599544,"('unable', 'able')",0.42419,0.5599544,0.1357644
50,-0.26438904,-0.18086751,"('clumsy', 'skillful')",-0.264389,-0.1808675,0.0835215
51,0.5232561,0.5522404,"('uneducated', 'educated')",0.5232561,0.5522404,0.0289843
52,-0.5572532,-0.5180921,"('irrational', 'rational')",-0.5572532,-0.5180921,0.0391611
53,0.10970001,-0.012299214,"('uncreative', 'creative')",0.1097,-0.0122992,-0.1219992
54,1.0662328,1.2396355,"('incapable', 'capable')",1.0662328,1.2396355,0.1734027
55,1.0776265,0.99605703,"('incompetent', 'clever')",1.0776265,0.996057,-0.0815695
56,0.9048097,0.9328576,"('impractical', 'practical')",0.9048097,0.9328576,0.0280479
57,-2.7038505,-2.6044633,"('unimaginative', 'imaginative')",-2.7038505,-2.6044633,0.0993872
58,-0.037873596,-0.10139592,"('undiscriminating', 'discriminating')",-0.0378736,-0.1013959,-0.0635223
59,-0.7162211,-0.5249145,"('foolish', 'wise')",-0.7162211,-0.5249145,0.1913066
60,1.2358253,1.0129569,"('inefficient', 'efficient')",1.2358253,1.0129569,-0.2228684
61,0.42254043,0.079981595,"('illogical', 'logical')",0.4225404,0.0799816,-0.3425588
62,1.2203865,1.2539392,"('incompetent', 'brilliant')",1.2203865,1.2539392,0.0335527
63,0.7005152,0.6113675,"('unperceptive', 'insightful')",0.7005152,0.6113675,-0.0891477
64,-6.547244,-6.405524,"('shy', 'confident')",-6.5472441,-6.4055238,0.1417203
65,0.19846626,0.14415091,"('insecure', 'secure')",0.1984663,0.1441509,-0.0543154
66,-0.15640642,-0.1539869,"('inactive', 'active')",-0.1564064,-0.1539869,0.0024195
67,-0.15674353,-0.050214894,"('doubtful', 'determined')",-0.1567435,-0.0502149,0.1065286
68,-0.6464182,-0.59543824,"('dependent', 'independent')",-0.6464182,-0.5954382,0.05098
69,-2.2945256,-2.1851196,"('lazy', 'industrious')",-2.2945256,-2.1851196,0.109406
70,1.109189,1.1280286,"('lethargic', 'energetic')",1.109189,1.1280286,0.0188396
71,0.029298415,0.013604181,"('diffident', 'self-confident')",0.0292984,0.0136042,-0.0156942
72,0.8408894,0.9342003,"('unambitious', 'ambitious')",0.8408894,0.9342003,0.0933109
73,-3.8541346,-3.700215,"('helpless', 'self-reliant')",-3.8541346,-3.7002151,0.1539195
74,-0.08557464,-0.16636473,"('undedicated', 'dedicated')",-0.0855746,-0.1663647,-0.0807901
75,-0.8167912,-0.5963292,"('meek', 'impulsive')",-0.8167912,-0.5963292,0.220462
76,0.6136876,0.5315267,"('anxious', 'daring')",0.6136876,0.5315267,-0.0821609
77,-1.0232205,-1.056342,"('unmotivated', 'motivated')",-1.0232205,-1.056342,-0.0331215
78,-0.358718,-0.45332524,"('nonresilient', 'resilient')",-0.358718,-0.4533252,-0.0946072
79,-0.7051662,-0.43282303,"('wavering', 'unwavering')",-0.7051662,-0.432823,0.2723432
80,-0.21267498,-0.1509631,"('dominated', 'dominating')",-0.212675,-0.1509631,0.0617119
81,0.22900607,0.20044415,"('submissive', 'aggressive')",0.2290061,0.2004441,-0.028562
82,7.0236797,7.094167,"('poor', 'rich')",7.0236797,7.0941672,0.0704875
83,-0.46528733,-0.39822277,"('powerless', 'powerful')",-0.4652873,-0.3982228,0.0670645
84,0.35406432,0.4306621,"('inferior', 'superior')",0.3540643,0.4306621,0.0765978
85,-1.5286363,-1.5586566,"('insignificant', 'prestigious')",-1.5286363,-1.5586566,-0.0300203
86,0.7341728,0.7180796,"('uninfluential', 'influential')",0.7341728,0.7180796,-0.0160932
87,-0.29015496,-0.04721906,"('unsuccessful', 'successful')",-0.290155,-0.0472191,0.2429359
88,0.14009507,0.181965,"('low', 'eminent')",0.1400951,0.181965,0.0418699
