,laundry_male,laundry_female,tuple,average_male,average_female,female-male
42,-3.162917,-3.198499,"('unreliable', 'reliable')",-3.1629169,-3.198499,-0.0355821
43,1.1227331,1.2348477,"('irresponsible', 'responsible')",1.1227331,1.2348477,0.1121146
44,-0.982906,-1.0516692,"('prejudiced', 'unprejudiced')",-0.982906,-1.0516692,-0.0687632
45,-0.06305021,0.001446398,"('incompetent', 'competent')",-0.0630502,0.0014464,0.0644966
46,-1.1168219,-1.1181415,"('uncompetitive', 'competitive')",-1.1168219,-1.1181415,-0.0013196
47,5.6610255,5.850711,"('stupid', 'smart')",5.6610255,5.8507109,0.1896854
48,0.18072677,0.19875702,"('unintelligent', 'intelligent')",0.1807268,0.198757,0.0180302
49,-0.39484343,-0.3638268,"('unable', 'able')",-0.3948434,-0.3638268,0.0310166
50,-0.84479344,-0.8662553,"('clumsy', 'skillful')",-0.8447934,-0.8662553,-0.0214619
51,-0.26590392,-0.36570108,"('uneducated', 'educated')",-0.2659039,-0.3657011,-0.0997972
52,-0.22124368,-0.32203043,"('irrational', 'rational')",-0.2212437,-0.3220304,-0.1007867
53,0.083467126,0.08608945,"('uncreative', 'creative')",0.0834671,0.0860894,0.0026223
54,0.957378,0.9904044,"('incapable', 'capable')",0.957378,0.9904044,0.0330264
55,0.45702645,0.45230284,"('incompetent', 'clever')",0.4570265,0.4523028,-0.0047237
56,0.5220227,0.6330391,"('impractical', 'practical')",0.5220227,0.6330391,0.1110164
57,-3.3139722,-3.2924256,"('unimaginative', 'imaginative')",-3.3139722,-3.2924256,0.0215466
58,0.040171847,0.033503234,"('undiscriminating', 'discriminating')",0.0401718,0.0335032,-0.0066686
59,-0.33978498,-0.30642587,"('foolish', 'wise')",-0.339785,-0.3064259,0.0333591
60,0.32300973,0.469147,"('inefficient', 'efficient')",0.3230097,0.469147,0.1461373
61,0.38678655,0.24729872,"('illogical', 'logical')",0.3867866,0.2472987,-0.1394879
62,0.1658768,0.30782008,"('incompetent', 'brilliant')",0.1658768,0.3078201,0.1419433
63,-0.43004304,-0.31563804,"('unperceptive', 'insightful')",-0.430043,-0.315638,0.114405
64,-7.1420603,-7.1593432,"('shy', 'confident')",-7.1420603,-7.1593432,-0.0172829
65,0.072552554,0.0925807,"('insecure', 'secure')",0.0725526,0.0925807,0.0200281
66,-0.081707016,-0.21510887,"('inactive', 'active')",-0.081707,-0.2151089,-0.1334019
67,-0.21134083,-0.124614805,"('doubtful', 'determined')",-0.2113408,-0.1246148,0.086726
68,-0.9816628,-1.0925479,"('dependent', 'independent')",-0.9816628,-1.0925479,-0.1108851
69,-1.8911464,-1.8990011,"('lazy', 'industrious')",-1.8911464,-1.8990011,-0.0078547
70,0.5367125,0.46350017,"('lethargic', 'energetic')",0.5367125,0.4635002,-0.0732123
71,0.7323933,0.7703531,"('diffident', 'self-confident')",0.7323933,0.7703531,0.0379598
72,0.5549392,0.60187924,"('unambitious', 'ambitious')",0.5549392,0.6018792,0.04694
73,-3.459715,-3.4618142,"('helpless', 'self-reliant')",-3.4597149,-3.4618142,-0.0020993
74,-0.24332541,-0.25375423,"('undedicated', 'dedicated')",-0.2433254,-0.2537542,-0.0104288
75,-1.0495691,-1.0505933,"('meek', 'impulsive')",-1.0495691,-1.0505933,-0.0010242
76,0.16497919,0.0738782,"('anxious', 'daring')",0.1649792,0.0738782,-0.091101
77,-1.5513029,-1.3505772,"('unmotivated', 'motivated')",-1.5513029,-1.3505772,0.2007257
78,-0.78141254,-0.7296156,"('nonresilient', 'resilient')",-0.7814125,-0.7296156,0.0517969
79,-0.19626334,-0.19535443,"('wavering', 'unwavering')",-0.1962633,-0.1953544,0.0009089
80,-0.5336076,-0.6131257,"('dominated', 'dominating')",-0.5336076,-0.6131257,-0.0795181
81,-0.7203022,-0.6721823,"('submissive', 'aggressive')",-0.7203022,-0.6721823,0.0481199
82,6.3950386,6.515535,"('poor', 'rich')",6.3950386,6.5155349,0.1204963
83,-0.6575701,-0.61808234,"('powerless', 'powerful')",-0.6575701,-0.6180823,0.0394878
84,0.28626272,0.17412409,"('inferior', 'superior')",0.2862627,0.1741241,-0.1121386
85,-0.27516794,-0.30726576,"('insignificant', 'prestigious')",-0.2751679,-0.3072658,-0.0320979
86,-0.09257138,-0.119750425,"('uninfluential', 'influential')",-0.0925714,-0.1197504,-0.027179
87,-0.53188443,-0.41810384,"('unsuccessful', 'successful')",-0.5318844,-0.4181038,0.1137806
88,-0.1906385,-0.17728673,"('low', 'eminent')",-0.1906385,-0.1772867,0.0133518
