,laboratory_male,laboratory_female,tuple,average_male,average_female,female-male
55,0.07860246,0.13379173,"('incompetent', 'clever')",0.0786025,0.1337917,0.0551892
56,0.013292264,0.03490661,"('impractical', 'practical')",0.0132923,0.0349066,0.0216143
57,-2.3601115,-2.6020613,"('unimaginative', 'imaginative')",-2.3601115,-2.6020613,-0.2419498
58,0.6257581,0.5738961,"('undiscriminating', 'discriminating')",0.6257581,0.5738961,-0.051862
59,0.43692037,0.4720596,"('foolish', 'wise')",0.4369204,0.4720596,0.0351392
60,-0.8949076,-0.61982787,"('inefficient', 'efficient')",-0.8949076,-0.6198279,0.2750797
61,0.8690743,0.6957847,"('illogical', 'logical')",0.8690743,0.6957847,-0.1732896
62,0.25464535,0.44056275,"('incompetent', 'brilliant')",0.2546453,0.4405628,0.1859175
63,0.13726875,0.24249288,"('unperceptive', 'insightful')",0.1372688,0.2424929,0.1052241
64,-7.254015,-7.2666,"('shy', 'confident')",-7.254015,-7.2666001,-0.0125851
65,-0.6990976,-0.5373044,"('insecure', 'secure')",-0.6990976,-0.5373044,0.1617932
66,0.33920965,0.19606127,"('inactive', 'active')",0.3392096,0.1960613,-0.1431483
67,-0.53411627,-0.36498195,"('doubtful', 'determined')",-0.5341163,-0.3649819,0.1691344
68,-1.2771914,-1.2308745,"('dependent', 'independent')",-1.2771914,-1.2308745,0.0463169
69,-0.7142514,-0.86139977,"('lazy', 'industrious')",-0.7142514,-0.8613998,-0.1471484
70,0.13731118,0.18059887,"('lethargic', 'energetic')",0.1373112,0.1805989,0.0432877
71,0.54529256,0.5313709,"('diffident', 'self-confident')",0.5452926,0.5313709,-0.0139217
72,0.5061949,0.6459218,"('unambitious', 'ambitious')",0.5061949,0.6459218,0.1397269
73,-3.6604505,-3.6089659,"('helpless', 'self-reliant')",-3.6604505,-3.6089659,0.0514846
74,-0.114856906,-0.22795169,"('undedicated', 'dedicated')",-0.1148569,-0.2279517,-0.1130948
75,-0.44318885,-0.53054684,"('meek', 'impulsive')",-0.4431888,-0.5305468,-0.087358
76,-0.70251375,-0.5322604,"('anxious', 'daring')",-0.7025138,-0.5322604,0.1702534
77,-1.6712703,-1.5272325,"('unmotivated', 'motivated')",-1.6712703,-1.5272325,0.1440378
78,-0.6191506,-0.7380542,"('nonresilient', 'resilient')",-0.6191506,-0.7380542,-0.1189036
79,0.44909546,0.36788997,"('wavering', 'unwavering')",0.4490955,0.36789,-0.0812055
80,-0.47338724,-0.4808222,"('dominated', 'dominating')",-0.4733872,-0.4808222,-0.007435
81,-1.3534527,-1.1918254,"('submissive', 'aggressive')",-1.3534527,-1.1918254,0.1616273
82,6.1429825,6.303987,"('poor', 'rich')",6.1429825,6.303987,0.1610045
83,-0.69870645,-0.69938433,"('powerless', 'powerful')",-0.6987064,-0.6993843,-0.0006779
84,0.45243362,0.4181668,"('inferior', 'superior')",0.4524336,0.4181668,-0.0342668
85,0.5855926,0.46715838,"('insignificant', 'prestigious')",0.5855926,0.4671584,-0.1184342
86,0.3565276,0.22649436,"('uninfluential', 'influential')",0.3565276,0.2264944,-0.1300332
87,-0.14458916,-0.03867399,"('unsuccessful', 'successful')",-0.1445892,-0.038674,0.1059152
88,0.06887263,0.09905742,"('low', 'eminent')",0.0688726,0.0990574,0.0301848
