,elk_male,elk_female,tuple,average_male,average_female,female-male
54,1.0677345,1.1434604,"('incapable', 'capable')",1.0677345,1.1434604,0.0757259
55,0.63142836,0.56093323,"('incompetent', 'clever')",0.6314284,0.5609332,-0.0704952
56,0.39639506,0.35762066,"('impractical', 'practical')",0.3963951,0.3576207,-0.0387744
57,-2.7919767,-2.7602549,"('unimaginative', 'imaginative')",-2.7919767,-2.7602549,0.0317218
58,0.039273,0.0747477,"('undiscriminating', 'discriminating')",0.039273,0.0747477,0.0354747
59,0.071888335,0.13263476,"('foolish', 'wise')",0.0718883,0.1326348,0.0607465
60,0.32137945,0.29392856,"('inefficient', 'efficient')",0.3213795,0.2939286,-0.0274509
61,0.2743464,0.07661536,"('illogical', 'logical')",0.2743464,0.0766154,-0.197731
62,0.34139922,0.33429217,"('incompetent', 'brilliant')",0.3413992,0.3342922,-0.007107
63,0.066780984,0.087708384,"('unperceptive', 'insightful')",0.066781,0.0877084,0.0209274
64,-6.151639,-6.2042756,"('shy', 'confident')",-6.151639,-6.2042756,-0.0526366
65,0.24601595,0.21307817,"('insecure', 'secure')",0.246016,0.2130782,-0.0329378
66,0.05763051,0.06545924,"('inactive', 'active')",0.0576305,0.0654592,0.0078287
67,-0.38063255,-0.30893764,"('doubtful', 'determined')",-0.3806325,-0.3089376,0.0716949
68,-0.37459064,-0.44852504,"('dependent', 'independent')",-0.3745906,-0.448525,-0.0739344
69,-1.7280219,-1.685693,"('lazy', 'industrious')",-1.7280219,-1.685693,0.0423289
70,1.1993289,1.1149176,"('lethargic', 'energetic')",1.1993289,1.1149176,-0.0844113
71,0.4809451,0.5841406,"('diffident', 'self-confident')",0.4809451,0.5841406,0.1031955
72,0.6274895,0.715874,"('unambitious', 'ambitious')",0.6274895,0.715874,0.0883845
73,-3.0191789,-2.953143,"('helpless', 'self-reliant')",-3.0191789,-2.9531429,0.066036
74,0.2924162,0.1760349,"('undedicated', 'dedicated')",0.2924162,0.1760349,-0.1163813
75,-0.856052,-0.6949305,"('meek', 'impulsive')",-0.856052,-0.6949305,0.1611215
76,0.7669586,0.69221103,"('anxious', 'daring')",0.7669586,0.692211,-0.0747476
77,-1.6442813,-1.5352665,"('unmotivated', 'motivated')",-1.6442813,-1.5352665,0.1090148
78,-0.8442732,-0.8545116,"('nonresilient', 'resilient')",-0.8442732,-0.8545116,-0.0102384
79,-0.03277767,0.027791444,"('wavering', 'unwavering')",-0.0327777,0.0277914,0.0605691
80,-0.2719071,-0.38141492,"('dominated', 'dominating')",-0.2719071,-0.3814149,-0.1095078
81,-0.12302911,-0.15041995,"('submissive', 'aggressive')",-0.1230291,-0.15042,-0.0273909
82,6.300093,6.424372,"('poor', 'rich')",6.3000932,6.4243722,0.124279
83,-0.57016563,-0.50070834,"('powerless', 'powerful')",-0.5701656,-0.5007083,0.0694573
84,0.33391517,0.33661267,"('inferior', 'superior')",0.3339152,0.3366127,0.0026975
85,-0.27881852,-0.23281524,"('insignificant', 'prestigious')",-0.2788185,-0.2328152,0.0460033
86,0.3330701,0.2959125,"('uninfluential', 'influential')",0.3330701,0.2959125,-0.0371576
87,-0.28673723,-0.17740399,"('unsuccessful', 'successful')",-0.2867372,-0.177404,0.1093332
88,0.18619439,0.19818494,"('low', 'eminent')",0.1861944,0.1981849,0.0119905
