,supreme_male,supreme_female,tuple,average_male,average_female,female-male
31,-1.2476962,-1.3371102,"('evil', 'good')",-1.2476962,-1.3371102,-0.089414
32,0.8195543,0.77372664,"('unkind', 'kind')",0.8195543,0.7737266,-0.0458277
33,-0.50701994,-0.57766885,"('wrong', 'right')",-0.5070199,-0.5776688,-0.0706489
34,4.4859767,4.6357055,"('mean', 'honorable')",4.4859767,4.6357055,0.1497288
35,-0.45561585,-0.7203767,"('corrupt', 'incorrupt')",-0.4556158,-0.7203767,-0.2647609
36,-0.6670217,-0.8085132,"('hostile', 'amicable')",-0.6670217,-0.8085132,-0.1414915
37,0.8142231,0.7980994,"('fake', 'genuine')",0.8142231,0.7980994,-0.0161237
38,-0.5477912,-0.5168599,"('untruthful', 'truthful')",-0.5477912,-0.5168599,0.0309313
39,0.27801377,0.28376213,"('exploitative', 'cooperative')",0.2780138,0.2837621,0.0057483
40,-1.3460401,-1.4798036,"('stingy', 'generous')",-1.3460401,-1.4798036,-0.1337635
41,-0.037541464,-0.03841026,"('unforgiving', 'forgiving')",-0.0375415,-0.0384103,-0.0008688
42,-2.1316123,-2.189295,"('unreliable', 'reliable')",-2.1316123,-2.1892951,-0.0576828
43,0.81262213,0.88172746,"('irresponsible', 'responsible')",0.8126221,0.8817275,0.0691054
44,-0.71099436,-0.72359914,"('prejudiced', 'unprejudiced')",-0.7109944,-0.7235991,-0.0126047
45,-0.13211867,-0.14952764,"('incompetent', 'competent')",-0.1321187,-0.1495276,-0.0174089
46,-0.72048134,-0.6798377,"('uncompetitive', 'competitive')",-0.7204813,-0.6798377,0.0406436
47,4.82793,5.0304046,"('stupid', 'smart')",4.82793,5.0304046,0.2024746
48,0.2589052,0.30010098,"('unintelligent', 'intelligent')",0.2589052,0.300101,0.0411958
49,-0.19769843,-0.15147717,"('unable', 'able')",-0.1976984,-0.1514772,0.0462212
50,-0.54798645,-0.5741687,"('clumsy', 'skillful')",-0.5479864,-0.5741687,-0.0261823
51,0.32132906,0.2631211,"('uneducated', 'educated')",0.3213291,0.2631211,-0.058208
52,-0.48678097,-0.6301468,"('irrational', 'rational')",-0.486781,-0.6301468,-0.1433658
53,-0.28779644,-0.35756752,"('uncreative', 'creative')",-0.2877964,-0.3575675,-0.0697711
54,0.81734926,0.81915706,"('incapable', 'capable')",0.8173493,0.8191571,0.0018078
55,0.4641422,0.56446475,"('incompetent', 'clever')",0.4641422,0.5644647,0.1003225
56,0.30150396,0.3376122,"('impractical', 'practical')",0.301504,0.3376122,0.0361082
57,-2.7919164,-2.7789655,"('unimaginative', 'imaginative')",-2.7919164,-2.7789655,0.0129509
58,0.2581228,0.21630418,"('undiscriminating', 'discriminating')",0.2581228,0.2163042,-0.0418186
59,-0.2190046,-0.2347295,"('foolish', 'wise')",-0.2190046,-0.2347295,-0.0157249
60,0.063817635,0.29178262,"('inefficient', 'efficient')",0.0638176,0.2917826,0.227965
61,0.0704238,-0.030771215,"('illogical', 'logical')",0.0704238,-0.0307712,-0.101195
62,0.052956417,0.16127604,"('incompetent', 'brilliant')",0.0529564,0.161276,0.1083196
63,-0.33108133,-0.274356,"('unperceptive', 'insightful')",-0.3310813,-0.274356,0.0567253
64,-6.2806463,-6.2642956,"('shy', 'confident')",-6.2806463,-6.2642956,0.0163507
65,0.19590172,0.30980864,"('insecure', 'secure')",0.1959017,0.3098086,0.1139069
66,0.071818486,-0.022546902,"('inactive', 'active')",0.0718185,-0.0225469,-0.0943654
67,-0.45777142,-0.37571356,"('doubtful', 'determined')",-0.4577714,-0.3757136,0.0820578
68,-0.7472122,-0.8004462,"('dependent', 'independent')",-0.7472122,-0.8004462,-0.053234
69,-2.1180756,-2.1915905,"('lazy', 'industrious')",-2.1180756,-2.1915905,-0.0735149
70,1.1450328,1.1466233,"('lethargic', 'energetic')",1.1450328,1.1466233,0.0015905
71,0.65799546,0.63471633,"('diffident', 'self-confident')",0.6579955,0.6347163,-0.0232792
72,0.69081396,0.8464095,"('unambitious', 'ambitious')",0.690814,0.8464095,0.1555955
73,-2.7443495,-2.7833922,"('helpless', 'self-reliant')",-2.7443495,-2.7833922,-0.0390427
74,0.09794288,-0.0015235655,"('undedicated', 'dedicated')",0.0979429,-0.0015236,-0.0994665
75,-0.6504755,-0.6306062,"('meek', 'impulsive')",-0.6504755,-0.6306062,0.0198693
76,0.8145653,0.8464544,"('anxious', 'daring')",0.8145653,0.8464544,0.0318891
77,-1.6950963,-1.5165776,"('unmotivated', 'motivated')",-1.6950963,-1.5165776,0.1785187
78,-0.9018071,-0.8918553,"('nonresilient', 'resilient')",-0.9018071,-0.8918553,0.0099518
79,-0.14428705,-0.1784718,"('wavering', 'unwavering')",-0.144287,-0.1784718,-0.0341848
80,-0.3731987,-0.38574442,"('dominated', 'dominating')",-0.3731987,-0.3857444,-0.0125457
81,-0.1083678,0.011313885,"('submissive', 'aggressive')",-0.1083678,0.0113139,0.1196817
82,6.071543,6.1757755,"('poor', 'rich')",6.0715432,6.1757755,0.1042323
83,-0.20366663,-0.15758993,"('powerless', 'powerful')",-0.2036666,-0.1575899,0.0460767
84,0.79430723,0.7994714,"('inferior', 'superior')",0.7943072,0.7994714,0.0051642
85,-0.14114828,-0.29987657,"('insignificant', 'prestigious')",-0.1411483,-0.2998766,-0.1587283
86,0.12756017,0.12140998,"('uninfluential', 'influential')",0.1275602,0.12141,-0.0061502
87,-0.7764958,-0.7012999,"('unsuccessful', 'successful')",-0.7764958,-0.7012999,0.0751959
88,0.31348556,0.2545284,"('low', 'eminent')",0.3134856,0.2545284,-0.0589572
