,cheek_male,cheek_female,tuple,average_male,average_female,female-male
32,1.374437,1.2466519,"('unkind', 'kind')",1.374437,1.2466519,-0.1277851
33,-0.48151922,-0.53822243,"('wrong', 'right')",-0.4815192,-0.5382224,-0.0567032
34,4.099186,4.296063,"('mean', 'honorable')",4.0991859,4.2960629,0.196877
35,-1.2442306,-1.5443127,"('corrupt', 'incorrupt')",-1.2442306,-1.5443127,-0.3000821
36,-1.0709738,-1.2552243,"('hostile', 'amicable')",-1.0709738,-1.2552243,-0.1842505
37,0.906919,0.88016814,"('fake', 'genuine')",0.906919,0.8801681,-0.0267509
38,-0.4402325,-0.37369627,"('untruthful', 'truthful')",-0.4402325,-0.3736963,0.0665362
39,0.3485467,0.37933457,"('exploitative', 'cooperative')",0.3485467,0.3793346,0.0307879
40,-1.2409018,-1.4848189,"('stingy', 'generous')",-1.2409018,-1.4848189,-0.2439171
41,0.41798562,0.35658973,"('unforgiving', 'forgiving')",0.4179856,0.3565897,-0.0613959
42,-1.488618,-1.5610981,"('unreliable', 'reliable')",-1.488618,-1.5610981,-0.0724801
43,1.110633,1.2906686,"('irresponsible', 'responsible')",1.110633,1.2906686,0.1800356
44,-0.84925455,-0.74954075,"('prejudiced', 'unprejudiced')",-0.8492545,-0.7495407,0.0997138
45,0.5294546,0.4296239,"('incompetent', 'competent')",0.5294546,0.4296239,-0.0998307
46,-0.13881524,-0.096653394,"('uncompetitive', 'competitive')",-0.1388152,-0.0966534,0.0421618
47,4.668625,4.903794,"('stupid', 'smart')",4.6686249,4.9037938,0.2351689
48,0.54798776,0.5295315,"('unintelligent', 'intelligent')",0.5479878,0.5295315,-0.0184563
49,-0.30907175,-0.13381065,"('unable', 'able')",-0.3090717,-0.1338107,0.175261
50,-0.31621608,-0.34917587,"('clumsy', 'skillful')",-0.3162161,-0.3491759,-0.0329598
51,0.21346207,0.17655292,"('uneducated', 'educated')",0.2134621,0.1765529,-0.0369092
52,-0.6567267,-0.91565955,"('irrational', 'rational')",-0.6567267,-0.9156595,-0.2589328
53,-0.13023345,-0.27410096,"('uncreative', 'creative')",-0.1302335,-0.274101,-0.1438675
54,0.8028396,0.8448101,"('incapable', 'capable')",0.8028396,0.8448101,0.0419705
55,0.9928974,1.0750989,"('incompetent', 'clever')",0.9928974,1.0750989,0.0822015
56,0.7093423,0.72605217,"('impractical', 'practical')",0.7093423,0.7260522,0.0167099
57,-2.0510104,-2.217703,"('unimaginative', 'imaginative')",-2.0510104,-2.2177031,-0.1666927
58,0.18694207,0.04874094,"('undiscriminating', 'discriminating')",0.1869421,0.0487409,-0.1382012
59,-0.308458,-0.38869178,"('foolish', 'wise')",-0.308458,-0.3886918,-0.0802338
60,0.8982329,1.2078859,"('inefficient', 'efficient')",0.8982329,1.2078859,0.309653
61,0.33034703,0.16591361,"('illogical', 'logical')",0.330347,0.1659136,-0.1644334
62,0.95675147,1.1352757,"('incompetent', 'brilliant')",0.9567515,1.1352757,0.1785242
63,0.057864048,0.1427327,"('unperceptive', 'insightful')",0.057864,0.1427327,0.0848687
64,-5.452448,-5.446459,"('shy', 'confident')",-5.4524479,-5.4464588,0.0059891
65,0.71035504,0.89131397,"('insecure', 'secure')",0.710355,0.891314,0.180959
66,0.124099255,-0.11490664,"('inactive', 'active')",0.1240993,-0.1149066,-0.2390059
67,-0.5778045,-0.45884562,"('doubtful', 'determined')",-0.5778045,-0.4588456,0.1189589
68,-0.9172422,-0.8210441,"('dependent', 'independent')",-0.9172422,-0.8210441,0.0961981
69,-2.021533,-2.0814219,"('lazy', 'industrious')",-2.021533,-2.0814219,-0.0598889
70,1.839028,1.8237149,"('lethargic', 'energetic')",1.839028,1.8237149,-0.0153131
71,0.60958403,0.49916485,"('diffident', 'self-confident')",0.609584,0.4991648,-0.1104192
72,0.9954014,1.1286275,"('unambitious', 'ambitious')",0.9954014,1.1286275,0.1332261
73,-2.8137505,-2.853664,"('helpless', 'self-reliant')",-2.8137505,-2.8536639,-0.0399134
74,0.2991869,0.12557966,"('undedicated', 'dedicated')",0.2991869,0.1255797,-0.1736072
75,-0.90915275,-0.8410517,"('meek', 'impulsive')",-0.9091527,-0.8410517,0.068101
76,0.8899453,1.008967,"('anxious', 'daring')",0.8899453,1.008967,0.1190217
77,-1.1711359,-0.99828035,"('unmotivated', 'motivated')",-1.1711359,-0.9982803,0.1728556
78,-0.67743295,-0.6996087,"('nonresilient', 'resilient')",-0.677433,-0.6996087,-0.0221757
79,-0.75625515,-0.8186977,"('wavering', 'unwavering')",-0.7562551,-0.8186977,-0.0624426
80,0.30674684,0.2290754,"('dominated', 'dominating')",0.3067468,0.2290754,-0.0776714
81,0.3746938,0.5948701,"('submissive', 'aggressive')",0.3746938,0.5948701,0.2201763
82,5.759349,5.9907274,"('poor', 'rich')",5.7593489,5.9907274,0.2313785
83,-0.056322735,-0.040514436,"('powerless', 'powerful')",-0.0563227,-0.0405144,0.0158083
84,0.21709707,0.1795899,"('inferior', 'superior')",0.2170971,0.1795899,-0.0375072
85,-1.2067525,-1.4551024,"('insignificant', 'prestigious')",-1.2067525,-1.4551024,-0.2483499
86,0.59549326,0.46106037,"('uninfluential', 'influential')",0.5954933,0.4610604,-0.1344329
87,-0.19697975,-0.25645515,"('unsuccessful', 'successful')",-0.1969797,-0.2564552,-0.0594755
88,-0.011475226,-0.019082624,"('low', 'eminent')",-0.0114752,-0.0190826,-0.0076074
