,sepal_male,sepal_female,tuple,average_male,average_female,female-male
73,-1.1861316,-1.198917,"('helpless', 'self-reliant')",-1.1861316,-1.198917,-0.0127854
74,-0.059126236,-0.13803966,"('undedicated', 'dedicated')",-0.0591262,-0.1380397,-0.0789135
75,-0.9521853,-0.88188666,"('meek', 'impulsive')",-0.9521853,-0.8818867,0.0702986
76,0.42140046,0.5693762,"('anxious', 'daring')",0.4214005,0.5693762,0.1479757
77,-0.3475257,-0.23892754,"('unmotivated', 'motivated')",-0.3475257,-0.2389275,0.1085982
78,-0.27108985,-0.3010322,"('nonresilient', 'resilient')",-0.2710899,-0.3010322,-0.0299423
79,-0.8874668,-0.94490856,"('wavering', 'unwavering')",-0.8874668,-0.9449086,-0.0574418
80,0.27053303,0.25631684,"('dominated', 'dominating')",0.270533,0.2563168,-0.0142162
81,0.10858324,0.14430982,"('submissive', 'aggressive')",0.1085832,0.1443098,0.0357266
82,1.9141223,1.8732469,"('poor', 'rich')",1.9141223,1.8732469,-0.0408754
83,-0.19658999,-0.26206547,"('powerless', 'powerful')",-0.19659,-0.2620655,-0.0654755
84,0.2150695,0.18423967,"('inferior', 'superior')",0.2150695,0.1842397,-0.0308298
85,-0.16591099,-0.19676815,"('insignificant', 'prestigious')",-0.165911,-0.1967681,-0.0308571
86,-0.7898844,-0.99425715,"('uninfluential', 'influential')",-0.7898844,-0.9942572,-0.2043728
87,0.39119723,0.27163613,"('unsuccessful', 'successful')",0.3911972,0.2716361,-0.1195611
88,-0.16677208,-0.30804986,"('low', 'eminent')",-0.1667721,-0.3080499,-0.1412778
