,earthquake_male,earthquake_female,tuple,average_male,average_female,female-male
35,-0.777313,-1.1839576,"('corrupt', 'incorrupt')",-0.777313,-1.1839576,-0.4066446
36,-0.30974883,-0.6207674,"('hostile', 'amicable')",-0.3097488,-0.6207674,-0.3110186
37,0.077759415,0.06378673,"('fake', 'genuine')",0.0777594,0.0637867,-0.0139727
38,0.9068696,0.772696,"('untruthful', 'truthful')",0.9068696,0.772696,-0.1341736
39,-0.23176536,-0.024526462,"('exploitative', 'cooperative')",-0.2317654,-0.0245265,0.2072389
40,-2.6714413,-2.8537574,"('stingy', 'generous')",-2.6714413,-2.8537574,-0.1823161
41,0.07392359,-0.0067863874,"('unforgiving', 'forgiving')",0.0739236,-0.0067864,-0.08071
42,-3.1138194,-2.87212,"('unreliable', 'reliable')",-3.1138194,-2.8721199,0.2416995
43,0.55309606,0.7589678,"('irresponsible', 'responsible')",0.5530961,0.7589678,0.2058717
44,-2.3080187,-2.0837996,"('prejudiced', 'unprejudiced')",-2.3080187,-2.0837996,0.2242191
45,-0.5220522,-0.37142986,"('incompetent', 'competent')",-0.5220522,-0.3714299,0.1506223
46,-0.7436682,-0.5116056,"('uncompetitive', 'competitive')",-0.7436682,-0.5116056,0.2320626
47,4.6886973,4.807707,"('stupid', 'smart')",4.6886973,4.8077068,0.1190095
48,1.020377,1.0006789,"('unintelligent', 'intelligent')",1.020377,1.0006789,-0.0196981
49,-0.26554322,-0.032375176,"('unable', 'able')",-0.2655432,-0.0323752,0.233168
50,-0.8926588,-0.87174433,"('clumsy', 'skillful')",-0.8926588,-0.8717443,0.0209145
51,0.30623323,0.32589164,"('uneducated', 'educated')",0.3062332,0.3258916,0.0196584
52,-0.58673155,-0.712002,"('irrational', 'rational')",-0.5867316,-0.712002,-0.1252704
53,0.36120775,0.26790226,"('uncreative', 'creative')",0.3612078,0.2679023,-0.0933055
54,0.3202924,0.38203257,"('incapable', 'capable')",0.3202924,0.3820326,0.0617402
55,-0.24099706,0.09943691,"('incompetent', 'clever')",-0.2409971,0.0994369,0.340434
56,1.3968526,1.6266669,"('impractical', 'practical')",1.3968526,1.6266669,0.2298143
57,-2.7330544,-2.5971437,"('unimaginative', 'imaginative')",-2.7330544,-2.5971437,0.1359107
58,-0.60491705,-0.6069792,"('undiscriminating', 'discriminating')",-0.604917,-0.6069792,-0.0020622
59,0.347011,0.1458472,"('foolish', 'wise')",0.347011,0.1458472,-0.2011638
60,0.1839802,0.5141445,"('inefficient', 'efficient')",0.1839802,0.5141445,0.3301643
61,0.72151196,0.56555617,"('illogical', 'logical')",0.721512,0.5655562,-0.1559558
62,0.6485003,0.9671555,"('incompetent', 'brilliant')",0.6485003,0.9671555,0.3186552
63,0.6673311,0.6906521,"('unperceptive', 'insightful')",0.6673311,0.6906521,0.023321
64,-5.9030504,-5.7609167,"('shy', 'confident')",-5.9030504,-5.7609167,0.1421337
65,-0.8834877,-0.55563545,"('insecure', 'secure')",-0.8834877,-0.5556355,0.3278522
66,-0.57401127,-0.6658246,"('inactive', 'active')",-0.5740113,-0.6658246,-0.0918133
67,-0.05194885,-0.09589527,"('doubtful', 'determined')",-0.0519488,-0.0958953,-0.0439465
68,-1.0959361,-1.0799986,"('dependent', 'independent')",-1.0959361,-1.0799986,0.0159375
69,-1.5116416,-1.741619,"('lazy', 'industrious')",-1.5116416,-1.741619,-0.2299774
70,0.0010734219,0.25776142,"('lethargic', 'energetic')",0.0010734,0.2577614,0.256688
71,0.59734774,0.44608194,"('diffident', 'self-confident')",0.5973477,0.4460819,-0.1512658
72,0.49230316,0.61368835,"('unambitious', 'ambitious')",0.4923032,0.6136883,0.1213851
73,-3.339548,-3.2447278,"('helpless', 'self-reliant')",-3.3395481,-3.2447278,0.0948203
74,0.14753968,0.23382309,"('undedicated', 'dedicated')",0.1475397,0.2338231,0.0862834
75,-1.1388886,-1.0813751,"('meek', 'impulsive')",-1.1388886,-1.0813751,0.0575135
76,-0.6933217,-0.38668674,"('anxious', 'daring')",-0.6933217,-0.3866867,0.306635
77,-0.8851526,-0.87469494,"('unmotivated', 'motivated')",-0.8851526,-0.8746949,0.0104577
78,-0.29326123,-0.3886077,"('nonresilient', 'resilient')",-0.2932612,-0.3886077,-0.0953465
79,-0.502147,-0.6134547,"('wavering', 'unwavering')",-0.502147,-0.6134547,-0.1113077
80,-0.3399685,-0.17272192,"('dominated', 'dominating')",-0.3399685,-0.1727219,0.1672466
81,0.23236118,0.4572631,"('submissive', 'aggressive')",0.2323612,0.4572631,0.2249019
82,5.1972604,5.4173527,"('poor', 'rich')",5.1972604,5.4173527,0.2200923
83,-0.6357576,-0.6601206,"('powerless', 'powerful')",-0.6357576,-0.6601206,-0.024363
84,0.1525678,-0.07289453,"('inferior', 'superior')",0.1525678,-0.0728945,-0.2254623
85,0.010666393,-0.4957942,"('insignificant', 'prestigious')",0.0106664,-0.4957942,-0.5064606
86,0.9548011,0.9508563,"('uninfluential', 'influential')",0.9548011,0.9508563,-0.0039448
87,0.3905538,0.46661153,"('unsuccessful', 'successful')",0.3905538,0.4666115,0.0760577
88,1.0910255,0.9007424,"('low', 'eminent')",1.0910255,0.9007424,-0.1902831
