,celebrity_male,celebrity_female,tuple,average_male,average_female,female-male
27,1.6699041,1.6094989,"('hardhearted', 'softhearted')",1.6699041,1.6094989,-0.0604052
28,1.1358111,1.1619973,"('disloyal', 'loyal')",1.1358111,1.1619973,0.0261862
29,-0.4108968,-0.57619196,"('unfair', 'fair')",-0.4108968,-0.576192,-0.1652952
30,1.69717,1.638659,"('intolerant', 'tolerant')",1.69717,1.638659,-0.058511
31,-2.2987947,-2.3627834,"('evil', 'good')",-2.2987947,-2.3627834,-0.0639887
32,1.746829,1.820274,"('unkind', 'kind')",1.746829,1.820274,0.073445
33,-0.71078205,-0.667082,"('wrong', 'right')",-0.7107821,-0.667082,0.0437001
34,4.505678,4.724169,"('mean', 'honorable')",4.5056782,4.7241688,0.2184906
35,-1.816775,-1.9253492,"('corrupt', 'incorrupt')",-1.816775,-1.9253492,-0.1085742
36,-1.52385,-1.5645609,"('hostile', 'amicable')",-1.52385,-1.5645609,-0.0407109
37,0.8358752,0.8303348,"('fake', 'genuine')",0.8358752,0.8303348,-0.0055404
38,0.31432572,0.41415396,"('untruthful', 'truthful')",0.3143257,0.414154,0.0998283
39,0.124995,0.043712787,"('exploitative', 'cooperative')",0.124995,0.0437128,-0.0812822
40,-1.470594,-1.5689901,"('stingy', 'generous')",-1.470594,-1.5689901,-0.0983961
41,0.26093286,0.21547782,"('unforgiving', 'forgiving')",0.2609329,0.2154778,-0.0454551
42,-1.7295482,-1.7484809,"('unreliable', 'reliable')",-1.7295482,-1.7484809,-0.0189327
43,2.0320497,2.0623345,"('irresponsible', 'responsible')",2.0320497,2.0623345,0.0302848
44,-1.0878582,-1.2807337,"('prejudiced', 'unprejudiced')",-1.0878582,-1.2807337,-0.1928755
45,0.44974965,0.50101614,"('incompetent', 'competent')",0.4497496,0.5010161,0.0512665
46,0.31112882,0.34368503,"('uncompetitive', 'competitive')",0.3111288,0.343685,0.0325562
47,5.4416947,5.624276,"('stupid', 'smart')",5.4416947,5.6242762,0.1825815
48,1.4391669,1.4969469,"('unintelligent', 'intelligent')",1.4391669,1.4969469,0.05778
49,0.2696042,0.35784066,"('unable', 'able')",0.2696042,0.3578407,0.0882365
50,0.023844315,0.24170218,"('clumsy', 'skillful')",0.0238443,0.2417022,0.2178579
51,1.2010369,1.2906033,"('uneducated', 'educated')",1.2010369,1.2906033,0.0895664
52,-1.2373064,-1.2507682,"('irrational', 'rational')",-1.2373064,-1.2507682,-0.0134618
53,0.47125152,0.5675048,"('uncreative', 'creative')",0.4712515,0.5675048,0.0962533
54,1.1933305,1.390654,"('incapable', 'capable')",1.1933305,1.390654,0.1973235
55,1.5666729,1.5985856,"('incompetent', 'clever')",1.5666729,1.5985856,0.0319127
56,1.2304139,1.269038,"('impractical', 'practical')",1.2304139,1.269038,0.0386241
57,-2.2845879,-2.269909,"('unimaginative', 'imaginative')",-2.2845879,-2.2699089,0.014679
58,0.0066996105,-0.004773043,"('undiscriminating', 'discriminating')",0.0066996,-0.004773,-0.0114726
59,-0.5192095,-0.4674353,"('foolish', 'wise')",-0.5192095,-0.4674353,0.0517742
60,1.6425555,1.6624405,"('inefficient', 'efficient')",1.6425555,1.6624405,0.019885
61,0.58786595,0.43693817,"('illogical', 'logical')",0.5878659,0.4369382,-0.1509277
62,1.7237505,1.8385768,"('incompetent', 'brilliant')",1.7237505,1.8385768,0.1148263
63,1.0970145,1.1973408,"('unperceptive', 'insightful')",1.0970145,1.1973408,0.1003263
64,-5.4740796,-5.5776,"('shy', 'confident')",-5.4740796,-5.5776,-0.1035204
65,1.3181764,1.2678415,"('insecure', 'secure')",1.3181764,1.2678415,-0.0503349
66,-0.5238089,-0.6461292,"('inactive', 'active')",-0.5238089,-0.6461292,-0.1223203
67,-0.6476496,-0.70254165,"('doubtful', 'determined')",-0.6476496,-0.7025416,-0.054892
68,-0.2086323,-0.28348523,"('dependent', 'independent')",-0.2086323,-0.2834852,-0.0748529
69,-2.3329942,-2.3503952,"('lazy', 'industrious')",-2.3329942,-2.3503952,-0.017401
70,2.0944376,2.1373863,"('lethargic', 'energetic')",2.0944376,2.1373863,0.0429487
71,0.21071701,0.27152556,"('diffident', 'self-confident')",0.210717,0.2715256,0.0608086
72,1.3078296,1.4020858,"('unambitious', 'ambitious')",1.3078296,1.4020858,0.0942562
73,-3.1409228,-3.1207016,"('helpless', 'self-reliant')",-3.1409228,-3.1207016,0.0202212
74,0.47846407,0.40971562,"('undedicated', 'dedicated')",0.4784641,0.4097156,-0.0687485
75,-1.0506132,-0.88554525,"('meek', 'impulsive')",-1.0506132,-0.8855453,0.1650679
76,1.7302654,1.6587926,"('anxious', 'daring')",1.7302654,1.6587926,-0.0714728
77,-0.6309037,-0.5645816,"('unmotivated', 'motivated')",-0.6309037,-0.5645816,0.0663221
78,-0.4472881,-0.43537253,"('nonresilient', 'resilient')",-0.4472881,-0.4353725,0.0119156
79,-0.58381206,-0.52889156,"('wavering', 'unwavering')",-0.5838121,-0.5288916,0.0549205
80,0.46272376,0.36853772,"('dominated', 'dominating')",0.4627238,0.3685377,-0.0941861
81,0.9099002,0.94547135,"('submissive', 'aggressive')",0.9099002,0.9454713,0.0355711
82,6.3866663,6.7096357,"('poor', 'rich')",6.3866663,6.7096357,0.3229694
83,-0.08048245,-0.113718286,"('powerless', 'powerful')",-0.0804825,-0.1137183,-0.0332358
84,0.5133913,0.52690053,"('inferior', 'superior')",0.5133913,0.5269005,0.0135092
85,-1.6140066,-1.535691,"('insignificant', 'prestigious')",-1.6140066,-1.535691,0.0783156
86,0.9664173,1.1240307,"('uninfluential', 'influential')",0.9664173,1.1240307,0.1576134
87,0.2525124,0.39843333,"('unsuccessful', 'successful')",0.2525124,0.3984333,0.1459209
88,0.4052392,0.6107073,"('low', 'eminent')",0.4052392,0.6107073,0.2054681
