,typewriter_male,typewriter_female,tuple,average_male,average_female,female-male
34,2.172154,2.2745059,"('mean', 'honorable')",2.1721539,2.2745059,0.102352
35,0.53178656,0.3954168,"('corrupt', 'incorrupt')",0.5317866,0.3954168,-0.1363698
36,-0.28776804,-0.42682034,"('hostile', 'amicable')",-0.287768,-0.4268203,-0.1390523
37,-0.1565585,-0.12215338,"('fake', 'genuine')",-0.1565585,-0.1221534,0.0344051
38,0.33358607,0.3381558,"('untruthful', 'truthful')",0.3335861,0.3381558,0.0045697
39,0.27242672,0.27747616,"('exploitative', 'cooperative')",0.2724267,0.2774762,0.0050495
40,-0.8765783,-0.9070436,"('stingy', 'generous')",-0.8765783,-0.9070436,-0.0304653
41,-0.08566988,-0.12548074,"('unforgiving', 'forgiving')",-0.0856699,-0.1254807,-0.0398108
42,-2.2372828,-2.1050334,"('unreliable', 'reliable')",-2.2372828,-2.1050334,0.1322494
43,-0.16048206,-0.13771178,"('irresponsible', 'responsible')",-0.1604821,-0.1377118,0.0227703
44,-1.1485136,-1.0918148,"('prejudiced', 'unprejudiced')",-1.1485136,-1.0918148,0.0566988
45,-0.36801553,-0.32512185,"('incompetent', 'competent')",-0.3680155,-0.3251218,0.0428937
46,-1.4294329,-1.3935754,"('uncompetitive', 'competitive')",-1.4294329,-1.3935754,0.0358575
47,2.9705431,3.0387948,"('stupid', 'smart')",2.9705431,3.0387948,0.0682517
48,0.5377366,0.46002886,"('unintelligent', 'intelligent')",0.5377366,0.4600289,-0.0777077
49,-0.6557211,-0.6417871,"('unable', 'able')",-0.6557211,-0.6417871,0.013934
50,-0.4960712,-0.5352886,"('clumsy', 'skillful')",-0.4960712,-0.5352886,-0.0392174
51,-0.06937881,-0.097135186,"('uneducated', 'educated')",-0.0693788,-0.0971352,-0.0277564
52,0.18837652,0.028274037,"('irrational', 'rational')",0.1883765,0.028274,-0.1601025
53,0.7128017,0.6596045,"('uncreative', 'creative')",0.7128017,0.6596045,-0.0531972
54,0.6334228,0.6341288,"('incapable', 'capable')",0.6334228,0.6341288,0.000706
55,-0.1663909,-0.12707466,"('incompetent', 'clever')",-0.1663909,-0.1270747,0.0393162
56,0.6344622,0.6551266,"('impractical', 'practical')",0.6344622,0.6551266,0.0206644
57,-1.737209,-1.7391254,"('unimaginative', 'imaginative')",-1.737209,-1.7391254,-0.0019164
58,-0.0028817505,0.0221009,"('undiscriminating', 'discriminating')",-0.0028818,0.0221009,0.0249827
59,0.34490725,0.30317184,"('foolish', 'wise')",0.3449073,0.3031718,-0.0417355
60,-0.06100773,0.0620732,"('inefficient', 'efficient')",-0.0610077,0.0620732,0.1230809
61,0.4554909,0.34991303,"('illogical', 'logical')",0.4554909,0.349913,-0.1055779
62,0.2540699,0.40342417,"('incompetent', 'brilliant')",0.2540699,0.4034242,0.1493543
63,-0.7382609,-0.64517033,"('unperceptive', 'insightful')",-0.7382609,-0.6451703,0.0930906
64,-3.6480343,-3.6200767,"('shy', 'confident')",-3.6480343,-3.6200767,0.0279576
65,-0.52432966,-0.51953256,"('insecure', 'secure')",-0.5243297,-0.5195326,0.0047971
66,-0.30138367,-0.3669048,"('inactive', 'active')",-0.3013837,-0.3669048,-0.0655211
67,0.22558546,0.25341183,"('doubtful', 'determined')",0.2255855,0.2534118,0.0278263
68,-1.0999266,-1.1299754,"('dependent', 'independent')",-1.0999266,-1.1299754,-0.0300488
69,-0.052266456,-0.106151454,"('lazy', 'industrious')",-0.0522665,-0.1061515,-0.053885
70,-0.7550785,-0.6827964,"('lethargic', 'energetic')",-0.7550785,-0.6827964,0.0722821
71,0.54116005,0.5403738,"('diffident', 'self-confident')",0.54116,0.5403738,-0.0007862
72,0.13195226,0.24326628,"('unambitious', 'ambitious')",0.1319523,0.2432663,0.111314
73,-0.9499054,-0.90683776,"('helpless', 'self-reliant')",-0.9499054,-0.9068378,0.0430676
74,0.3127724,0.31099927,"('undedicated', 'dedicated')",0.3127724,0.3109993,-0.0017731
75,-0.40586144,-0.3301554,"('meek', 'impulsive')",-0.4058614,-0.3301554,0.075706
76,-0.33521965,-0.32374984,"('anxious', 'daring')",-0.3352197,-0.3237498,0.0114699
77,-1.0030568,-1.0132389,"('unmotivated', 'motivated')",-1.0030568,-1.0132389,-0.0101821
78,-0.0822649,-0.15904962,"('nonresilient', 'resilient')",-0.0822649,-0.1590496,-0.0767847
79,-0.29448697,-0.3516345,"('wavering', 'unwavering')",-0.294487,-0.3516345,-0.0571475
80,-0.1305881,-0.14303897,"('dominated', 'dominating')",-0.1305881,-0.143039,-0.0124509
81,-0.7913346,-0.7560801,"('submissive', 'aggressive')",-0.7913346,-0.7560801,0.0352545
82,2.7753506,2.803713,"('poor', 'rich')",2.7753506,2.8037131,0.0283625
83,0.3023248,0.254086,"('powerless', 'powerful')",0.3023248,0.254086,-0.0482388
84,0.108317845,0.097122334,"('inferior', 'superior')",0.1083178,0.0971223,-0.0111955
85,0.20308031,0.09515531,"('insignificant', 'prestigious')",0.2030803,0.0951553,-0.107925
86,0.6351459,0.52670085,"('uninfluential', 'influential')",0.6351459,0.5267009,-0.108445
87,0.066338226,0.050779697,"('unsuccessful', 'successful')",0.0663382,0.0507797,-0.0155585
88,-0.08593488,-0.14232641,"('low', 'eminent')",-0.0859349,-0.1423264,-0.0563915
