,might_male,might_female,tuple,average_male,average_female,female-male
57,-2.2301984,-2.035077,"('unimaginative', 'imaginative')",-2.2301984,-2.0350771,0.1951213
58,0.13571294,0.13150147,"('undiscriminating', 'discriminating')",0.1357129,0.1315015,-0.0042114
59,-0.6645054,-0.023619592,"('foolish', 'wise')",-0.6645054,-0.0236196,0.6408858
60,0.5236954,-0.20657218,"('inefficient', 'efficient')",0.5236954,-0.2065722,-0.7302676
61,0.9397007,0.7100092,"('illogical', 'logical')",0.9397007,0.7100092,-0.2296915
62,1.1181394,1.0059819,"('incompetent', 'brilliant')",1.1181394,1.0059819,-0.1121575
63,0.8356767,1.0100511,"('unperceptive', 'insightful')",0.8356767,1.0100511,0.1743744
64,-6.34267,-6.1312084,"('shy', 'confident')",-6.34267,-6.1312084,0.2114616
65,0.9038468,0.29928803,"('insecure', 'secure')",0.9038468,0.299288,-0.6045588
66,0.13543215,0.4433348,"('inactive', 'active')",0.1354322,0.4433348,0.3079026
67,-1.5199925,-1.657757,"('doubtful', 'determined')",-1.5199925,-1.657757,-0.1377645
68,-0.5931763,-0.5637047,"('dependent', 'independent')",-0.5931763,-0.5637047,0.0294716
69,-2.371751,-1.525953,"('lazy', 'industrious')",-2.3717511,-1.5259531,0.845798
70,1.7428674,1.4800644,"('lethargic', 'energetic')",1.7428674,1.4800644,-0.262803
71,0.51915693,0.9257684,"('diffident', 'self-confident')",0.5191569,0.9257684,0.4066115
72,0.51868105,0.41896972,"('unambitious', 'ambitious')",0.518681,0.4189697,-0.0997113
73,-3.21252,-2.7708344,"('helpless', 'self-reliant')",-3.2125199,-2.7708344,0.4416855
74,0.4800118,0.5792598,"('undedicated', 'dedicated')",0.4800118,0.5792598,0.099248
75,-0.7743684,-0.1942794,"('meek', 'impulsive')",-0.7743684,-0.1942794,0.580089
76,1.2162156,0.7390576,"('anxious', 'daring')",1.2162156,0.7390576,-0.477158
77,-1.4886049,-1.3985364,"('unmotivated', 'motivated')",-1.4886049,-1.3985364,0.0900685
78,-0.692638,-0.6530774,"('nonresilient', 'resilient')",-0.692638,-0.6530774,0.0395606
79,-1.0735708,-0.43271038,"('wavering', 'unwavering')",-1.0735708,-0.4327104,0.6408604
80,0.38230097,0.12707792,"('dominated', 'dominating')",0.382301,0.1270779,-0.2552231
81,0.7940658,0.33940285,"('submissive', 'aggressive')",0.7940658,0.3394029,-0.4546629
82,7.0930476,6.9058046,"('poor', 'rich')",7.0930476,6.9058046,-0.187243
83,-0.68139356,-0.80222225,"('powerless', 'powerful')",-0.6813936,-0.8022223,-0.1208287
84,0.20087358,0.1462789,"('inferior', 'superior')",0.2008736,0.1462789,-0.0545947
85,-1.5959468,-0.9450586,"('insignificant', 'prestigious')",-1.5959468,-0.9450586,0.6508882
86,1.1499257,1.0303229,"('uninfluential', 'influential')",1.1499257,1.0303229,-0.1196028
87,0.428589,0.8159738,"('unsuccessful', 'successful')",0.428589,0.8159738,0.3873848
88,-0.12444452,0.13149402,"('low', 'eminent')",-0.1244445,0.131494,0.2559385
