,intent_male,intent_female,tuple,average_male,average_female,female-male
34,4.6122603,4.738922,"('mean', 'honorable')",4.6122603,4.7389221,0.1266618
35,-1.0702701,-1.1489162,"('corrupt', 'incorrupt')",-1.0702701,-1.1489162,-0.0786461
36,-1.3833982,-1.3695393,"('hostile', 'amicable')",-1.3833982,-1.3695393,0.0138589
37,1.1246878,1.106455,"('fake', 'genuine')",1.1246878,1.106455,-0.0182328
38,0.14713623,0.054547727,"('untruthful', 'truthful')",0.1471362,0.0545477,-0.0925885
39,0.27689084,0.2542091,"('exploitative', 'cooperative')",0.2768908,0.2542091,-0.0226817
40,-0.89452386,-0.9429202,"('stingy', 'generous')",-0.8945239,-0.9429202,-0.0483963
41,0.10193598,0.026698086,"('unforgiving', 'forgiving')",0.101936,0.0266981,-0.0752379
42,-1.4023892,-1.4166505,"('unreliable', 'reliable')",-1.4023892,-1.4166505,-0.0142613
43,1.776512,1.6521155,"('irresponsible', 'responsible')",1.776512,1.6521155,-0.1243965
44,-1.3603562,-1.4684184,"('prejudiced', 'unprejudiced')",-1.3603562,-1.4684184,-0.1080622
45,0.90534973,0.91149306,"('incompetent', 'competent')",0.9053497,0.9114931,0.0061434
46,0.052643925,0.08097292,"('uncompetitive', 'competitive')",0.0526439,0.0809729,0.028329
47,5.9162774,6.001792,"('stupid', 'smart')",5.9162774,6.001792,0.0855146
48,1.2647511,1.2233515,"('unintelligent', 'intelligent')",1.2647511,1.2233515,-0.0413996
49,0.28635937,0.4608019,"('unable', 'able')",0.2863594,0.4608019,0.1744425
50,0.46487084,0.5440384,"('clumsy', 'skillful')",0.4648708,0.5440384,0.0791676
51,1.0810143,1.1426711,"('uneducated', 'educated')",1.0810143,1.1426711,0.0616568
52,-0.8354647,-0.77145433,"('irrational', 'rational')",-0.8354647,-0.7714543,0.0640104
53,0.6962523,0.7202926,"('uncreative', 'creative')",0.6962523,0.7202926,0.0240403
54,1.365164,1.4730002,"('incapable', 'capable')",1.365164,1.4730002,0.1078362
55,1.6496187,1.5974295,"('incompetent', 'clever')",1.6496187,1.5974295,-0.0521892
56,1.2049067,1.1648563,"('impractical', 'practical')",1.2049067,1.1648563,-0.0400504
57,-2.1442616,-2.0647483,"('unimaginative', 'imaginative')",-2.1442616,-2.0647483,0.0795133
58,-0.20840429,-0.18366787,"('undiscriminating', 'discriminating')",-0.2084043,-0.1836679,0.0247364
59,-0.009829111,0.12871094,"('foolish', 'wise')",-0.0098291,0.1287109,0.13854
60,1.3146275,1.2940629,"('inefficient', 'efficient')",1.3146275,1.2940629,-0.0205646
61,0.66782737,0.58013886,"('illogical', 'logical')",0.6678274,0.5801389,-0.0876885
62,2.1368043,2.1749134,"('incompetent', 'brilliant')",2.1368043,2.1749134,0.0381091
63,1.5584307,1.6271544,"('unperceptive', 'insightful')",1.5584307,1.6271544,0.0687237
64,-5.2274375,-5.2050285,"('shy', 'confident')",-5.2274375,-5.2050285,0.022409
65,1.4198282,1.3233235,"('insecure', 'secure')",1.4198282,1.3233235,-0.0965047
66,0.09486297,0.12980789,"('inactive', 'active')",0.094863,0.1298079,0.0349449
67,-0.6191826,-0.59284383,"('doubtful', 'determined')",-0.6191826,-0.5928438,0.0263388
68,-0.020783683,0.0074204206,"('dependent', 'independent')",-0.0207837,0.0074204,0.0282041
69,-1.6086038,-1.5983527,"('lazy', 'industrious')",-1.6086038,-1.5983527,0.0102511
70,2.221288,2.2075887,"('lethargic', 'energetic')",2.221288,2.2075887,-0.0136993
71,0.58094937,0.6950017,"('diffident', 'self-confident')",0.5809494,0.6950017,0.1140523
72,1.1554044,1.1941677,"('unambitious', 'ambitious')",1.1554044,1.1941677,0.0387633
73,-3.105081,-3.0145903,"('helpless', 'self-reliant')",-3.1050811,-3.0145903,0.0904908
74,0.48871526,0.40963486,"('undedicated', 'dedicated')",0.4887153,0.4096349,-0.0790804
75,-0.8473612,-0.72835875,"('meek', 'impulsive')",-0.8473612,-0.7283587,0.1190025
76,1.3503159,1.2765338,"('anxious', 'daring')",1.3503159,1.2765338,-0.0737821
77,-0.31791312,-0.31839913,"('unmotivated', 'motivated')",-0.3179131,-0.3183991,-0.000486
78,-0.034171626,-0.017215382,"('nonresilient', 'resilient')",-0.0341716,-0.0172154,0.0169562
79,-0.21968557,-0.15398702,"('wavering', 'unwavering')",-0.2196856,-0.153987,0.0656986
80,0.5459931,0.49801105,"('dominated', 'dominating')",0.5459931,0.4980111,-0.047982
81,0.8009995,0.82773197,"('submissive', 'aggressive')",0.8009995,0.827732,0.0267325
82,6.817584,7.05441,"('poor', 'rich')",6.817584,7.05441,0.236826
83,-0.1300313,-0.14747937,"('powerless', 'powerful')",-0.1300313,-0.1474794,-0.0174481
84,-0.096853554,-0.021498878,"('inferior', 'superior')",-0.0968536,-0.0214989,0.0753547
85,-1.7623951,-1.6874961,"('insignificant', 'prestigious')",-1.7623951,-1.6874961,0.074899
86,0.8370003,0.86989784,"('uninfluential', 'influential')",0.8370003,0.8698978,0.0328975
87,0.30217,0.5089554,"('unsuccessful', 'successful')",0.30217,0.5089554,0.2067854
88,0.05429767,0.20365573,"('low', 'eminent')",0.0542977,0.2036557,0.149358
