,chopstick_male,chopstick_female,tuple,average_male,average_female,female-male
60,2.384148,2.4242203,"('inefficient', 'efficient')",2.3841479,2.4242203,0.0400724
61,1.0353669,0.92231804,"('illogical', 'logical')",1.0353669,0.922318,-0.1130489
62,0.7999005,1.0125859,"('incompetent', 'brilliant')",0.7999005,1.0125859,0.2126854
63,0.56345737,0.5470648,"('unperceptive', 'insightful')",0.5634574,0.5470648,-0.0163926
64,-3.1672208,-2.9808948,"('shy', 'confident')",-3.1672208,-2.9808948,0.186326
65,0.3708099,0.45432526,"('insecure', 'secure')",0.3708099,0.4543253,0.0835154
66,-1.3811693,-1.2426584,"('inactive', 'active')",-1.3811693,-1.2426584,0.1385109
67,0.48936087,0.46464834,"('doubtful', 'determined')",0.4893609,0.4646483,-0.0247126
68,0.055024296,-0.011000919,"('dependent', 'independent')",0.0550243,-0.0110009,-0.0660252
69,-0.9543309,-0.86486566,"('lazy', 'industrious')",-0.9543309,-0.8648657,0.0894652
70,0.23887292,0.31856948,"('lethargic', 'energetic')",0.2388729,0.3185695,0.0796966
71,0.3871345,0.3569504,"('diffident', 'self-confident')",0.3871345,0.3569504,-0.0301841
72,-0.5466945,-0.580179,"('unambitious', 'ambitious')",-0.5466945,-0.580179,-0.0334845
73,-1.6690142,-1.5208933,"('helpless', 'self-reliant')",-1.6690142,-1.5208933,0.1481209
74,0.699507,0.74330944,"('undedicated', 'dedicated')",0.699507,0.7433094,0.0438024
75,-0.6044173,-0.521304,"('meek', 'impulsive')",-0.6044173,-0.521304,0.0831133
76,0.7014321,0.690911,"('anxious', 'daring')",0.7014321,0.690911,-0.0105211
77,0.5065793,0.48949128,"('unmotivated', 'motivated')",0.5065793,0.4894913,-0.017088
78,0.45372954,0.50705135,"('nonresilient', 'resilient')",0.4537295,0.5070513,0.0533218
79,-0.819858,-0.9191104,"('wavering', 'unwavering')",-0.819858,-0.9191104,-0.0992524
80,0.17157435,0.43581757,"('dominated', 'dominating')",0.1715744,0.4358176,0.2642432
81,0.67005515,0.77411884,"('submissive', 'aggressive')",0.6700552,0.7741188,0.1040636
82,2.9807978,3.0026228,"('poor', 'rich')",2.9807978,3.0026228,0.021825
83,-0.037641264,-0.06890887,"('powerless', 'powerful')",-0.0376413,-0.0689089,-0.0312676
84,0.19056399,0.17775242,"('inferior', 'superior')",0.190564,0.1777524,-0.0128116
85,-1.208003,-1.4065392,"('insignificant', 'prestigious')",-1.208003,-1.4065392,-0.1985362
86,0.2636622,0.17095445,"('uninfluential', 'influential')",0.2636622,0.1709545,-0.0927077
87,0.6467133,0.70196545,"('unsuccessful', 'successful')",0.6467133,0.7019655,0.0552522
88,-0.03682881,-0.06131007,"('low', 'eminent')",-0.0368288,-0.0613101,-0.0244813
