,redirect_male,redirect_female,tuple,average_male,average_female,female-male
72,-0.28752416,-0.25256044,"('unambitious', 'ambitious')",-0.2875242,-0.2525604,0.0349638
73,-0.6725092,-0.6539588,"('helpless', 'self-reliant')",-0.6725092,-0.6539588,0.0185504
74,-0.2711128,-0.24007793,"('undedicated', 'dedicated')",-0.2711128,-0.2400779,0.0310349
75,0.5899225,0.6220017,"('meek', 'impulsive')",0.5899225,0.6220017,0.0320792
76,-0.20191622,-0.088909365,"('anxious', 'daring')",-0.2019162,-0.0889094,0.1130068
77,0.06600594,0.123060726,"('unmotivated', 'motivated')",0.0660059,0.1230607,0.0570548
78,-0.49659896,-0.50049436,"('nonresilient', 'resilient')",-0.496599,-0.5004944,-0.0038954
79,-0.4936549,-0.4980693,"('wavering', 'unwavering')",-0.4936549,-0.4980693,-0.0044144
80,0.37131527,0.37926102,"('dominated', 'dominating')",0.3713153,0.379261,0.0079457
81,0.28836244,0.37871948,"('submissive', 'aggressive')",0.2883624,0.3787195,0.0903571
82,0.76191765,0.83162093,"('poor', 'rich')",0.7619177,0.8316209,0.0697032
83,-0.12608862,-0.14877331,"('powerless', 'powerful')",-0.1260886,-0.1487733,-0.0226847
84,0.7806261,0.796655,"('inferior', 'superior')",0.7806261,0.796655,0.0160289
85,-0.59610766,-0.61723006,"('insignificant', 'prestigious')",-0.5961077,-0.6172301,-0.0211224
86,-1.4698335,-1.5891823,"('uninfluential', 'influential')",-1.4698335,-1.5891823,-0.1193488
87,-0.20726044,-0.21309292,"('unsuccessful', 'successful')",-0.2072604,-0.2130929,-0.0058325
88,-0.1517746,-0.16344729,"('low', 'eminent')",-0.1517746,-0.1634473,-0.0116727
