,sediment_male,sediment_female,tuple,average_male,average_female,female-male
25,0.73074174,0.6929551,"('egoistic', 'altruistic')",0.7307417,0.6929551,-0.0377866
26,0.31446815,0.17816101,"('hardhearted', 'benevolent')",0.3144681,0.178161,-0.1363071
27,1.6703078,1.4674305,"('hardhearted', 'softhearted')",1.6703078,1.4674305,-0.2028773
28,1.2164543,1.1849912,"('disloyal', 'loyal')",1.2164543,1.1849912,-0.0314631
29,-0.80057514,-0.77131397,"('unfair', 'fair')",-0.8005751,-0.771314,0.0292611
30,1.030607,1.0356208,"('intolerant', 'tolerant')",1.030607,1.0356208,0.0050138
31,-1.4028277,-1.2893333,"('evil', 'good')",-1.4028277,-1.2893333,0.1134944
32,1.353902,1.2348094,"('unkind', 'kind')",1.353902,1.2348094,-0.1190926
33,-0.38904178,-0.16897245,"('wrong', 'right')",-0.3890418,-0.1689724,0.2200694
34,4.7104588,4.8813086,"('mean', 'honorable')",4.7104588,4.8813086,0.1708498
35,-1.3955593,-1.3593549,"('corrupt', 'incorrupt')",-1.3955593,-1.3593549,0.0362044
36,-1.5954914,-1.5447437,"('hostile', 'amicable')",-1.5954914,-1.5447437,0.0507477
37,1.2894686,1.196141,"('fake', 'genuine')",1.2894686,1.196141,-0.0933276
38,0.31741777,0.41145507,"('untruthful', 'truthful')",0.3174178,0.4114551,0.0940373
39,0.35186943,0.43531957,"('exploitative', 'cooperative')",0.3518694,0.4353196,0.0834502
40,-0.8771856,-0.83383644,"('stingy', 'generous')",-0.8771856,-0.8338364,0.0433492
41,0.017446447,-0.15253767,"('unforgiving', 'forgiving')",0.0174464,-0.1525377,-0.1699841
42,-1.9426396,-1.7460588,"('unreliable', 'reliable')",-1.9426396,-1.7460588,0.1965808
43,1.3501279,1.4538468,"('irresponsible', 'responsible')",1.3501279,1.4538468,0.1037189
44,-1.6841869,-1.9441026,"('prejudiced', 'unprejudiced')",-1.6841869,-1.9441026,-0.2599157
45,0.7696839,0.7707832,"('incompetent', 'competent')",0.7696839,0.7707832,0.0010993
46,-0.31692943,-0.26687646,"('uncompetitive', 'competitive')",-0.3169294,-0.2668765,0.0500529
47,4.872271,4.8565884,"('stupid', 'smart')",4.8722711,4.8565884,-0.0156827
48,0.7569287,0.7326374,"('unintelligent', 'intelligent')",0.7569287,0.7326374,-0.0242913
49,0.2687816,0.464827,"('unable', 'able')",0.2687816,0.464827,0.1960454
50,0.064986154,0.13132767,"('clumsy', 'skillful')",0.0649862,0.1313277,0.0663415
51,1.2181231,1.2127982,"('uneducated', 'educated')",1.2181231,1.2127982,-0.0053249
52,-0.33745313,-0.28442007,"('irrational', 'rational')",-0.3374531,-0.2844201,0.053033
53,-0.00298734,0.05645778,"('uncreative', 'creative')",-0.0029873,0.0564578,0.0594451
54,1.0544957,1.4871445,"('incapable', 'capable')",1.0544957,1.4871445,0.4326488
55,1.5900531,1.5992904,"('incompetent', 'clever')",1.5900531,1.5992904,0.0092373
56,1.0500586,1.1828781,"('impractical', 'practical')",1.0500586,1.1828781,0.1328195
57,-2.2159576,-2.1103013,"('unimaginative', 'imaginative')",-2.2159576,-2.1103013,0.1056563
58,0.17010528,0.10820088,"('undiscriminating', 'discriminating')",0.1701053,0.1082009,-0.0619044
59,-0.151259,0.01229994,"('foolish', 'wise')",-0.151259,0.0122999,0.1635589
60,0.9134967,0.9036187,"('inefficient', 'efficient')",0.9134967,0.9036187,-0.009878
61,0.64216304,0.576333,"('illogical', 'logical')",0.642163,0.576333,-0.06583
62,1.7766682,2.0481315,"('incompetent', 'brilliant')",1.7766682,2.0481315,0.2714633
63,1.0827379,1.282845,"('unperceptive', 'insightful')",1.0827379,1.282845,0.2001071
64,-6.0204577,-5.5939903,"('shy', 'confident')",-6.0204577,-5.5939903,0.4264674
65,0.84441996,0.96411,"('insecure', 'secure')",0.84442,0.96411,0.11969
66,-0.6092465,-0.4841821,"('inactive', 'active')",-0.6092465,-0.4841821,0.1250644
67,-0.88984025,-1.0406303,"('doubtful', 'determined')",-0.8898402,-1.0406303,-0.1507901
68,-0.26309383,-0.13119881,"('dependent', 'independent')",-0.2630938,-0.1311988,0.131895
69,-2.3563724,-2.182312,"('lazy', 'industrious')",-2.3563724,-2.182312,0.1740604
70,1.7604079,1.884436,"('lethargic', 'energetic')",1.7604079,1.884436,0.1240281
71,0.2416784,0.57890415,"('diffident', 'self-confident')",0.2416784,0.5789042,0.3372258
72,1.1953261,1.3296287,"('unambitious', 'ambitious')",1.1953261,1.3296287,0.1343026
73,-2.4679005,-2.2255366,"('helpless', 'self-reliant')",-2.4679005,-2.2255366,0.2423639
74,0.53342146,0.46667042,"('undedicated', 'dedicated')",0.5334215,0.4666704,-0.0667511
75,-1.2297852,-1.0448967,"('meek', 'impulsive')",-1.2297852,-1.0448967,0.1848885
76,0.6276042,0.52486795,"('anxious', 'daring')",0.6276042,0.524868,-0.1027362
77,-1.5214088,-1.2637777,"('unmotivated', 'motivated')",-1.5214088,-1.2637777,0.2576311
78,-0.65881085,-0.4272864,"('nonresilient', 'resilient')",-0.6588109,-0.4272864,0.2315245
79,-0.33631182,-0.18882895,"('wavering', 'unwavering')",-0.3363118,-0.1888289,0.1474829
80,0.38142705,0.3476357,"('dominated', 'dominating')",0.381427,0.3476357,-0.0337913
81,0.21387652,0.22338331,"('submissive', 'aggressive')",0.2138765,0.2233833,0.0095068
82,6.7243257,6.7624807,"('poor', 'rich')",6.7243257,6.7624807,0.038155
83,-0.34862608,-0.18988207,"('powerless', 'powerful')",-0.3486261,-0.1898821,0.158744
84,0.11591015,0.007066585,"('inferior', 'superior')",0.1159102,0.0070666,-0.1088436
85,-1.5621395,-1.660839,"('insignificant', 'prestigious')",-1.5621395,-1.660839,-0.0986995
86,0.969563,1.0660459,"('uninfluential', 'influential')",0.969563,1.0660459,0.0964829
87,0.8350942,0.9912413,"('unsuccessful', 'successful')",0.8350942,0.9912413,0.1561471
88,0.2989077,0.41688055,"('low', 'eminent')",0.2989077,0.4168805,0.1179728
