,volcano_male,volcano_female,tuple,average_male,average_female,female-male
57,-2.8168304,-2.8821259,"('unimaginative', 'imaginative')",-2.8168304,-2.8821259,-0.0652955
58,-0.055935875,-0.030577607,"('undiscriminating', 'discriminating')",-0.0559359,-0.0305776,0.0253583
59,0.27474487,0.2769583,"('foolish', 'wise')",0.2747449,0.2769583,0.0022134
60,0.25230876,0.41461617,"('inefficient', 'efficient')",0.2523088,0.4146162,0.1623074
61,0.39462185,0.26875326,"('illogical', 'logical')",0.3946218,0.2687533,-0.1258685
62,0.6092298,0.7185809,"('incompetent', 'brilliant')",0.6092298,0.7185809,0.1093511
63,0.29818118,0.38211113,"('unperceptive', 'insightful')",0.2981812,0.3821111,0.0839299
64,-6.529803,-6.5330467,"('shy', 'confident')",-6.5298028,-6.5330467,-0.0032439
65,0.06694175,0.13379507,"('insecure', 'secure')",0.0669418,0.1337951,0.0668533
66,-0.12729064,-0.23330806,"('inactive', 'active')",-0.1272906,-0.2333081,-0.1060175
67,-0.43963975,-0.36379766,"('doubtful', 'determined')",-0.4396397,-0.3637977,0.075842
68,-0.7937064,-0.7491415,"('dependent', 'independent')",-0.7937064,-0.7491415,0.0445649
69,-2.2392344,-2.2936573,"('lazy', 'industrious')",-2.2392344,-2.2936573,-0.0544229
70,0.72119594,0.71612793,"('lethargic', 'energetic')",0.7211959,0.7161279,-0.005068
71,0.55161273,0.5538794,"('diffident', 'self-confident')",0.5516127,0.5538794,0.0022667
72,1.043685,1.1269338,"('unambitious', 'ambitious')",1.043685,1.1269338,0.0832488
73,-3.1322577,-3.0867574,"('helpless', 'self-reliant')",-3.1322577,-3.0867574,0.0455003
74,0.05677012,-0.044918157,"('undedicated', 'dedicated')",0.0567701,-0.0449182,-0.1016883
75,-1.0649222,-1.001784,"('meek', 'impulsive')",-1.0649222,-1.001784,0.0631382
76,0.6433928,0.68282545,"('anxious', 'daring')",0.6433928,0.6828254,0.0394326
77,-1.2870905,-1.1284486,"('unmotivated', 'motivated')",-1.2870905,-1.1284486,0.1586419
78,-0.50738233,-0.46367094,"('nonresilient', 'resilient')",-0.5073823,-0.4636709,0.0437114
79,-0.24855837,-0.22258198,"('wavering', 'unwavering')",-0.2485584,-0.222582,0.0259764
80,-0.55291986,-0.61540306,"('dominated', 'dominating')",-0.5529199,-0.6154031,-0.0624832
81,-0.4970623,-0.44640303,"('submissive', 'aggressive')",-0.4970623,-0.446403,0.0506593
82,6.4032245,6.4693165,"('poor', 'rich')",6.4032245,6.4693165,0.066092
83,-0.30392483,-0.30315265,"('powerless', 'powerful')",-0.3039248,-0.3031527,0.0007721
84,0.42143047,0.42998654,"('inferior', 'superior')",0.4214305,0.4299865,0.008556
85,-0.14153968,-0.1954427,"('insignificant', 'prestigious')",-0.1415397,-0.1954427,-0.053903
86,0.4567998,0.36064473,"('uninfluential', 'influential')",0.4567998,0.3606447,-0.0961551
87,-0.0039153434,-0.056313932,"('unsuccessful', 'successful')",-0.0039153,-0.0563139,-0.0523986
88,-0.07695422,-0.08698119,"('low', 'eminent')",-0.0769542,-0.0869812,-0.010027
