,payee_male,payee_female,tuple,average_male,average_female,female-male
26,1.4699539,1.1280776,"('hardhearted', 'benevolent')",1.4699539,1.1280776,-0.3418763
27,0.19933501,0.22808474,"('hardhearted', 'softhearted')",0.199335,0.2280847,0.0287497
28,0.8261341,0.8727095,"('disloyal', 'loyal')",0.8261341,0.8727095,0.0465754
29,-1.5949212,-1.5606525,"('unfair', 'fair')",-1.5949212,-1.5606525,0.0342687
30,0.6394983,0.8683082,"('intolerant', 'tolerant')",0.6394983,0.8683082,0.2288099
31,-1.9851189,-2.3731172,"('evil', 'good')",-1.9851189,-2.3731172,-0.3879983
32,1.0778381,1.3335766,"('unkind', 'kind')",1.0778381,1.3335766,0.2557385
33,-0.47940874,-0.5112133,"('wrong', 'right')",-0.4794087,-0.5112133,-0.0318046
34,2.0033336,2.5440512,"('mean', 'honorable')",2.0033336,2.5440512,0.5407176
35,-0.7133129,-1.4048626,"('corrupt', 'incorrupt')",-0.7133129,-1.4048626,-0.6915497
36,-0.20989573,-0.79651976,"('hostile', 'amicable')",-0.2098957,-0.7965198,-0.5866241
37,0.040843982,0.027294774,"('fake', 'genuine')",0.040844,0.0272948,-0.0135492
38,0.12358276,0.31632012,"('untruthful', 'truthful')",0.1235828,0.3163201,0.1927373
39,-0.31101745,0.0028970875,"('exploitative', 'cooperative')",-0.3110175,0.0028971,0.3139146
40,-1.2650343,-1.4445171,"('stingy', 'generous')",-1.2650343,-1.4445171,-0.1794828
41,1.3069649,1.4188808,"('unforgiving', 'forgiving')",1.3069649,1.4188808,0.1119159
42,-0.042695113,-0.08969796,"('unreliable', 'reliable')",-0.0426951,-0.089698,-0.0470029
43,0.15908019,0.5529092,"('irresponsible', 'responsible')",0.1590802,0.5529092,0.393829
44,-1.1114278,-0.96266335,"('prejudiced', 'unprejudiced')",-1.1114278,-0.9626634,0.1487644
45,0.036003143,0.0898172,"('incompetent', 'competent')",0.0360031,0.0898172,0.0538141
46,0.049595974,0.39137918,"('uncompetitive', 'competitive')",0.049596,0.3913792,0.3417832
47,2.5437655,2.8131392,"('stupid', 'smart')",2.5437655,2.8131392,0.2693737
48,-0.9254735,-0.73497725,"('unintelligent', 'intelligent')",-0.9254735,-0.7349772,0.1904963
49,-0.49799955,-0.16336475,"('unable', 'able')",-0.4979995,-0.1633648,0.3346347
50,0.3110492,0.25165313,"('clumsy', 'skillful')",0.3110492,0.2516531,-0.0593961
51,0.014215879,0.09883561,"('uneducated', 'educated')",0.0142159,0.0988356,0.0846197
52,0.030052636,-0.47598058,"('irrational', 'rational')",0.0300526,-0.4759806,-0.5060332
53,-1.2779717,-1.3339161,"('uncreative', 'creative')",-1.2779717,-1.3339161,-0.0559444
54,0.50174797,0.41533074,"('incapable', 'capable')",0.501748,0.4153307,-0.0864173
55,-0.5715624,-0.08419164,"('incompetent', 'clever')",-0.5715624,-0.0841916,0.4873708
56,1.260005,1.5087882,"('impractical', 'practical')",1.260005,1.5087882,0.2487832
57,-0.5619279,-0.8054547,"('unimaginative', 'imaginative')",-0.5619279,-0.8054547,-0.2435268
58,0.55584455,0.46737498,"('undiscriminating', 'discriminating')",0.5558445,0.467375,-0.0884695
59,-0.7065593,-0.8265966,"('foolish', 'wise')",-0.7065593,-0.8265966,-0.1200373
60,0.29373702,1.0157675,"('inefficient', 'efficient')",0.293737,1.0157675,0.7220305
61,-0.516344,-0.3486079,"('illogical', 'logical')",-0.516344,-0.3486079,0.1677361
62,0.52183884,0.9108177,"('incompetent', 'brilliant')",0.5218388,0.9108177,0.3889789
63,0.20201927,0.55165106,"('unperceptive', 'insightful')",0.2020193,0.5516511,0.3496318
64,-2.5327818,-2.6376185,"('shy', 'confident')",-2.5327818,-2.6376185,-0.1048367
65,-0.16790825,0.25442016,"('insecure', 'secure')",-0.1679083,0.2544202,0.4223285
66,-0.3949134,-0.75861424,"('inactive', 'active')",-0.3949134,-0.7586142,-0.3637008
67,0.34154502,0.3555147,"('doubtful', 'determined')",0.341545,0.3555147,0.0139697
68,-1.8975394,-1.5525799,"('dependent', 'independent')",-1.8975394,-1.5525799,0.3449595
69,-0.66866744,-0.9207161,"('lazy', 'industrious')",-0.6686674,-0.9207161,-0.2520487
70,0.5026686,0.7099299,"('lethargic', 'energetic')",0.5026686,0.7099299,0.2072613
71,-0.3906861,-0.3729173,"('diffident', 'self-confident')",-0.3906861,-0.3729173,0.0177688
72,0.058374505,0.26735005,"('unambitious', 'ambitious')",0.0583745,0.26735,0.2089755
73,-1.1636528,-1.2120969,"('helpless', 'self-reliant')",-1.1636528,-1.2120969,-0.0484441
74,0.33805978,0.356734,"('undedicated', 'dedicated')",0.3380598,0.356734,0.0186742
75,-0.55318004,-0.5994204,"('meek', 'impulsive')",-0.55318,-0.5994204,-0.0462404
76,0.06832495,0.31745398,"('anxious', 'daring')",0.068325,0.317454,0.249129
77,-0.33165956,-0.26071337,"('unmotivated', 'motivated')",-0.3316596,-0.2607134,0.0709462
78,-0.6174642,-0.4101373,"('nonresilient', 'resilient')",-0.6174642,-0.4101373,0.2073269
79,-0.32916754,-0.7002482,"('wavering', 'unwavering')",-0.3291675,-0.7002482,-0.3710807
80,0.33300498,0.42431578,"('dominated', 'dominating')",0.333005,0.4243158,0.0913108
81,0.6253382,0.9519283,"('submissive', 'aggressive')",0.6253382,0.9519283,0.3265901
82,2.114925,2.3602364,"('poor', 'rich')",2.1149249,2.3602364,0.2453115
83,0.30463874,0.25816005,"('powerless', 'powerful')",0.3046387,0.2581601,-0.0464786
84,0.34177437,0.21444093,"('inferior', 'superior')",0.3417744,0.2144409,-0.1273335
85,-0.5690105,-0.89652663,"('insignificant', 'prestigious')",-0.5690105,-0.8965266,-0.3275161
86,-0.6244374,-0.6176749,"('uninfluential', 'influential')",-0.6244374,-0.6176749,0.0067625
87,0.20046684,0.12191964,"('unsuccessful', 'successful')",0.2004668,0.1219196,-0.0785472
88,1.1542206,0.6595485,"('low', 'eminent')",1.1542206,0.6595485,-0.4946721
