,athlete_male,athlete_female,tuple,average_male,average_female,female-male
28,1.2870195,1.2345188,"('disloyal', 'loyal')",1.2870195,1.2345188,-0.0525007
29,-1.1817846,-1.2712293,"('unfair', 'fair')",-1.1817846,-1.2712293,-0.0894447
30,1.718049,1.6777151,"('intolerant', 'tolerant')",1.718049,1.6777151,-0.0403339
31,-2.862572,-2.9009607,"('evil', 'good')",-2.862572,-2.9009607,-0.0383887
32,1.5597833,1.4878294,"('unkind', 'kind')",1.5597833,1.4878294,-0.0719539
33,-0.5897642,-0.6901787,"('wrong', 'right')",-0.5897642,-0.6901787,-0.1004145
34,5.2814226,5.2765484,"('mean', 'honorable')",5.2814226,5.2765484,-0.0048742
35,-1.7839934,-1.8570569,"('corrupt', 'incorrupt')",-1.7839934,-1.8570569,-0.0730635
36,-1.7406019,-1.7857614,"('hostile', 'amicable')",-1.7406019,-1.7857614,-0.0451595
37,0.76193243,0.7515379,"('fake', 'genuine')",0.7619324,0.7515379,-0.0103945
38,0.83127916,0.8266864,"('untruthful', 'truthful')",0.8312792,0.8266864,-0.0045928
39,0.15844902,0.13007279,"('exploitative', 'cooperative')",0.158449,0.1300728,-0.0283762
40,-2.5436707,-2.5551875,"('stingy', 'generous')",-2.5436707,-2.5551875,-0.0115168
41,-0.14392334,-0.22737661,"('unforgiving', 'forgiving')",-0.1439233,-0.2273766,-0.0834533
42,-2.545096,-2.3834004,"('unreliable', 'reliable')",-2.5450959,-2.3834004,0.1616955
43,1.8477144,1.844765,"('irresponsible', 'responsible')",1.8477144,1.8447649,-0.0029495
44,-1.6515299,-1.6345441,"('prejudiced', 'unprejudiced')",-1.6515299,-1.6345441,0.0169858
45,0.5090795,0.4788298,"('incompetent', 'competent')",0.5090795,0.4788298,-0.0302497
46,0.36140415,0.41482213,"('uncompetitive', 'competitive')",0.3614042,0.4148221,0.0534179
47,5.2996755,5.198946,"('stupid', 'smart')",5.2996755,5.198946,-0.1007295
48,1.3406073,1.303493,"('unintelligent', 'intelligent')",1.3406073,1.303493,-0.0371143
49,0.53701246,0.6427516,"('unable', 'able')",0.5370125,0.6427516,0.1057391
50,0.30352527,0.36961147,"('clumsy', 'skillful')",0.3035253,0.3696115,0.0660862
51,0.7048595,0.64094836,"('uneducated', 'educated')",0.7048595,0.6409484,-0.0639111
52,-1.9678668,-2.1009977,"('irrational', 'rational')",-1.9678668,-2.1009977,-0.1331309
53,-0.13397695,-0.10685471,"('uncreative', 'creative')",-0.133977,-0.1068547,0.0271223
54,0.65024185,0.6797561,"('incapable', 'capable')",0.6502419,0.6797561,0.0295142
55,1.4103432,1.4738351,"('incompetent', 'clever')",1.4103432,1.4738351,0.0634919
56,2.040899,2.0434656,"('impractical', 'practical')",2.040899,2.0434656,0.0025666
57,-2.571704,-2.4624074,"('unimaginative', 'imaginative')",-2.5717039,-2.4624074,0.1092965
58,-0.13135505,-0.09922023,"('undiscriminating', 'discriminating')",-0.131355,-0.0992202,0.0321348
59,-0.5327526,-0.64835864,"('foolish', 'wise')",-0.5327526,-0.6483586,-0.115606
60,2.2817307,2.2876525,"('inefficient', 'efficient')",2.2817307,2.2876525,0.0059218
61,0.29877526,0.11352637,"('illogical', 'logical')",0.2987753,0.1135264,-0.1852489
62,1.294359,1.4011172,"('incompetent', 'brilliant')",1.294359,1.4011172,0.1067582
63,1.0307285,1.056872,"('unperceptive', 'insightful')",1.0307285,1.056872,0.0261435
64,-5.4040627,-5.320448,"('shy', 'confident')",-5.4040627,-5.3204479,0.0836148
65,1.1264684,1.0854205,"('insecure', 'secure')",1.1264684,1.0854205,-0.0410479
66,-1.0918502,-1.113239,"('inactive', 'active')",-1.0918502,-1.113239,-0.0213888
67,-0.1796391,-0.19696727,"('doubtful', 'determined')",-0.1796391,-0.1969673,-0.0173282
68,-0.25216687,-0.2940806,"('dependent', 'independent')",-0.2521669,-0.2940806,-0.0419137
69,-2.1660607,-2.2258666,"('lazy', 'industrious')",-2.1660607,-2.2258666,-0.0598059
70,1.6167291,1.6291401,"('lethargic', 'energetic')",1.6167291,1.6291401,0.012411
71,0.4208318,0.36254582,"('diffident', 'self-confident')",0.4208318,0.3625458,-0.058286
72,0.4739013,0.5542562,"('unambitious', 'ambitious')",0.4739013,0.5542562,0.0803549
73,-3.176183,-3.1039257,"('helpless', 'self-reliant')",-3.176183,-3.1039257,0.0722573
74,0.21685545,0.24610108,"('undedicated', 'dedicated')",0.2168555,0.2461011,0.0292456
75,-1.4687967,-1.3474196,"('meek', 'impulsive')",-1.4687967,-1.3474196,0.1213771
76,0.6957007,0.707946,"('anxious', 'daring')",0.6957007,0.707946,0.0122453
77,-0.38390166,-0.3235822,"('unmotivated', 'motivated')",-0.3839017,-0.3235822,0.0603195
78,-0.44586435,-0.41214675,"('nonresilient', 'resilient')",-0.4458643,-0.4121467,0.0337176
79,-0.5914645,-0.59153223,"('wavering', 'unwavering')",-0.5914645,-0.5915322,-6.77e-05
80,0.328215,0.3800778,"('dominated', 'dominating')",0.328215,0.3800778,0.0518628
81,0.6015488,0.6758589,"('submissive', 'aggressive')",0.6015488,0.6758589,0.0743101
82,5.8134727,5.8285093,"('poor', 'rich')",5.8134727,5.8285093,0.0150366
83,-0.1922356,-0.17427567,"('powerless', 'powerful')",-0.1922356,-0.1742757,0.0179599
84,-0.03463909,-0.07517113,"('inferior', 'superior')",-0.0346391,-0.0751711,-0.040532
85,-1.8061624,-1.9346198,"('insignificant', 'prestigious')",-1.8061624,-1.9346198,-0.1284574
86,0.9206379,0.875476,"('uninfluential', 'influential')",0.9206379,0.875476,-0.0451619
87,-0.15515023,-0.122059695,"('unsuccessful', 'successful')",-0.1551502,-0.1220597,0.0330905
88,0.47478497,0.5104282,"('low', 'eminent')",0.474785,0.5104282,0.0356432
