,sandpaper_male,sandpaper_female,tuple,average_male,average_female,female-male
66,-0.9222902,-0.86908776,"('inactive', 'active')",-0.9222902,-0.8690878,0.0532024
67,0.08039985,-0.20923549,"('doubtful', 'determined')",0.0803998,-0.2092355,-0.2896353
68,-0.16757374,-0.015606869,"('dependent', 'independent')",-0.1675737,-0.0156069,0.1519668
69,-1.3296137,-1.2698058,"('lazy', 'industrious')",-1.3296137,-1.2698058,0.0598079
70,0.3641324,0.46831205,"('lethargic', 'energetic')",0.3641324,0.4683121,0.1041797
71,0.45987475,0.48411995,"('diffident', 'self-confident')",0.4598747,0.48412,0.0242453
72,0.11495402,0.1661025,"('unambitious', 'ambitious')",0.114954,0.1661025,0.0511485
73,-1.7487212,-1.5125777,"('helpless', 'self-reliant')",-1.7487212,-1.5125777,0.2361435
74,0.37941065,0.34584984,"('undedicated', 'dedicated')",0.3794107,0.3458498,-0.0335609
75,-1.1139185,-1.0158927,"('meek', 'impulsive')",-1.1139185,-1.0158927,0.0980258
76,0.56142086,0.478658,"('anxious', 'daring')",0.5614209,0.478658,-0.0827629
77,-0.74327064,-0.6649981,"('unmotivated', 'motivated')",-0.7432706,-0.6649981,0.0782725
78,0.05407192,0.33125013,"('nonresilient', 'resilient')",0.0540719,0.3312501,0.2771782
79,-0.90693825,-0.90184957,"('wavering', 'unwavering')",-0.9069383,-0.9018496,0.0050887
80,0.16988494,0.31337455,"('dominated', 'dominating')",0.1698849,0.3133745,0.1434896
81,0.095033094,0.013330862,"('submissive', 'aggressive')",0.0950331,0.0133309,-0.0817022
82,3.0117345,3.188676,"('poor', 'rich')",3.0117345,3.1886761,0.1769416
83,-0.016360935,-0.12236512,"('powerless', 'powerful')",-0.0163609,-0.1223651,-0.1060042
84,0.29330713,0.3380762,"('inferior', 'superior')",0.2933071,0.3380762,0.0447691
85,-0.016267605,-0.26796842,"('insignificant', 'prestigious')",-0.0162676,-0.2679684,-0.2517008
86,0.6530971,0.3691696,"('uninfluential', 'influential')",0.6530971,0.3691696,-0.2839275
87,0.78649026,0.8806282,"('unsuccessful', 'successful')",0.7864903,0.8806282,0.0941379
88,-0.054992724,-0.18281883,"('low', 'eminent')",-0.0549927,-0.1828188,-0.1278261
