,cashew_male,cashew_female,tuple,average_male,average_female,female-male
78,-0.22756587,-0.2682941,"('nonresilient', 'resilient')",-0.2275659,-0.2682941,-0.0407282
79,-0.65462935,-0.6830113,"('wavering', 'unwavering')",-0.6546293,-0.6830113,-0.028382
80,0.63024276,0.50231504,"('dominated', 'dominating')",0.6302428,0.502315,-0.1279278
81,0.9035856,0.86517805,"('submissive', 'aggressive')",0.9035856,0.865178,-0.0384076
82,2.357738,2.3183963,"('poor', 'rich')",2.357738,2.3183963,-0.0393417
83,0.10943843,0.046880886,"('powerless', 'powerful')",0.1094384,0.0468809,-0.0625575
84,-0.055414084,-0.16750596,"('inferior', 'superior')",-0.0554141,-0.167506,-0.1120919
85,-0.64894867,-0.6709387,"('insignificant', 'prestigious')",-0.6489487,-0.6709387,-0.02199
86,-0.42266056,-0.552533,"('uninfluential', 'influential')",-0.4226606,-0.552533,-0.1298724
87,0.6126001,0.5124305,"('unsuccessful', 'successful')",0.6126001,0.5124305,-0.1001696
88,0.8713929,0.5460944,"('low', 'eminent')",0.8713929,0.5460944,-0.3252985
