,everybody_male,everybody_female,tuple,average_male,average_female,female-male
30,1.1869866,1.0502512,"('intolerant', 'tolerant')",1.1869866,1.0502512,-0.1367354
31,-1.0643688,-0.98202497,"('evil', 'good')",-1.0643688,-0.982025,0.0823438
32,1.4008397,1.3679785,"('unkind', 'kind')",1.4008397,1.3679785,-0.0328612
33,-0.54312897,-0.4639266,"('wrong', 'right')",-0.543129,-0.4639266,0.0792024
34,4.3264923,4.5015116,"('mean', 'honorable')",4.3264923,4.5015116,0.1750193
35,-0.8844859,-0.92026037,"('corrupt', 'incorrupt')",-0.8844859,-0.9202604,-0.0357745
36,-0.8096017,-0.7537976,"('hostile', 'amicable')",-0.8096017,-0.7537976,0.0558041
37,0.8997393,0.886608,"('fake', 'genuine')",0.8997393,0.886608,-0.0131313
38,0.45506123,0.42043555,"('untruthful', 'truthful')",0.4550612,0.4204355,-0.0346257
39,-0.09740615,-0.10183428,"('exploitative', 'cooperative')",-0.0974061,-0.1018343,-0.0044282
40,-1.5082047,-1.5285344,"('stingy', 'generous')",-1.5082047,-1.5285344,-0.0203297
41,-0.2271022,-0.2896187,"('unforgiving', 'forgiving')",-0.2271022,-0.2896187,-0.0625165
42,-1.906993,-1.9706769,"('unreliable', 'reliable')",-1.906993,-1.9706769,-0.0636839
43,1.2829326,1.2121625,"('irresponsible', 'responsible')",1.2829326,1.2121625,-0.0707701
44,-1.3032268,-1.4301218,"('prejudiced', 'unprejudiced')",-1.3032268,-1.4301218,-0.126895
45,0.36736566,0.33713886,"('incompetent', 'competent')",0.3673657,0.3371389,-0.0302268
46,-0.32834363,-0.32320964,"('uncompetitive', 'competitive')",-0.3283436,-0.3232096,0.005134
47,5.5657506,5.7619495,"('stupid', 'smart')",5.5657506,5.7619495,0.1961989
48,0.6153811,0.5464597,"('unintelligent', 'intelligent')",0.6153811,0.5464597,-0.0689214
49,0.19157991,0.36235017,"('unable', 'able')",0.1915799,0.3623502,0.1707703
50,0.23514947,0.2626569,"('clumsy', 'skillful')",0.2351495,0.2626569,0.0275074
51,0.8422048,0.8264032,"('uneducated', 'educated')",0.8422048,0.8264032,-0.0158016
52,-0.46150306,-0.41109887,"('irrational', 'rational')",-0.4615031,-0.4110989,0.0504042
53,0.69769496,0.7507527,"('uncreative', 'creative')",0.697695,0.7507527,0.0530577
54,1.4100506,1.5400677,"('incapable', 'capable')",1.4100506,1.5400677,0.1300171
55,0.80784845,0.720825,"('incompetent', 'clever')",0.8078485,0.720825,-0.0870235
56,0.7735375,0.68222666,"('impractical', 'practical')",0.7735375,0.6822267,-0.0913108
57,-2.6043015,-2.5437968,"('unimaginative', 'imaginative')",-2.6043015,-2.5437968,0.0605047
58,-0.16231817,-0.14993703,"('undiscriminating', 'discriminating')",-0.1623182,-0.149937,0.0123812
59,0.24392806,0.3872064,"('foolish', 'wise')",0.2439281,0.3872064,0.1432783
60,0.79330176,0.6578299,"('inefficient', 'efficient')",0.7933018,0.6578299,-0.1354719
61,0.45983997,0.27767998,"('illogical', 'logical')",0.45984,0.27768,-0.18216
62,1.4807771,1.450057,"('incompetent', 'brilliant')",1.4807771,1.450057,-0.0307201
63,1.1978561,1.1674306,"('unperceptive', 'insightful')",1.1978561,1.1674306,-0.0304255
64,-5.0850096,-5.2157574,"('shy', 'confident')",-5.0850096,-5.2157574,-0.1307478
65,1.0153595,0.8486248,"('insecure', 'secure')",1.0153595,0.8486248,-0.1667347
66,-0.17387822,-0.17445333,"('inactive', 'active')",-0.1738782,-0.1744533,-0.0005751
67,-0.90492404,-0.8709189,"('doubtful', 'determined')",-0.904924,-0.8709189,0.0340051
68,-0.08967976,-0.10796023,"('dependent', 'independent')",-0.0896798,-0.1079602,-0.0182804
69,-1.7127615,-1.6657641,"('lazy', 'industrious')",-1.7127615,-1.6657641,0.0469974
70,1.4204082,1.3764118,"('lethargic', 'energetic')",1.4204082,1.3764118,-0.0439964
71,0.7431488,0.8651106,"('diffident', 'self-confident')",0.7431488,0.8651106,0.1219618
72,0.6998868,0.7364552,"('unambitious', 'ambitious')",0.6998868,0.7364552,0.0365684
73,-2.6812618,-2.654181,"('helpless', 'self-reliant')",-2.6812618,-2.654181,0.0270808
74,0.47979423,0.3713181,"('undedicated', 'dedicated')",0.4797942,0.3713181,-0.1084761
75,-0.56154025,-0.4312669,"('meek', 'impulsive')",-0.5615402,-0.4312669,0.1302733
76,0.96202856,0.8383239,"('anxious', 'daring')",0.9620286,0.8383239,-0.1237047
77,-0.8970334,-0.9465762,"('unmotivated', 'motivated')",-0.8970334,-0.9465762,-0.0495428
78,-0.20825838,-0.23835921,"('nonresilient', 'resilient')",-0.2082584,-0.2383592,-0.0301008
79,0.31981158,0.39650795,"('wavering', 'unwavering')",0.3198116,0.3965079,0.0766963
80,0.039391972,-0.073361665,"('dominated', 'dominating')",0.039392,-0.0733617,-0.1127537
81,0.33558294,0.29228276,"('submissive', 'aggressive')",0.3355829,0.2922828,-0.0433001
82,6.270496,6.4838085,"('poor', 'rich')",6.2704959,6.4838085,0.2133126
83,-0.431293,-0.4481777,"('powerless', 'powerful')",-0.431293,-0.4481777,-0.0168847
84,0.23587446,0.28702328,"('inferior', 'superior')",0.2358745,0.2870233,0.0511488
85,-1.195515,-1.1177394,"('insignificant', 'prestigious')",-1.195515,-1.1177394,0.0777756
86,0.65060824,0.6632098,"('uninfluential', 'influential')",0.6506082,0.6632098,0.0126016
87,0.32795358,0.41051275,"('unsuccessful', 'successful')",0.3279536,0.4105127,0.0825591
88,0.43304262,0.5039774,"('low', 'eminent')",0.4330426,0.5039774,0.0709348
