,angiosperm_male,angiosperm_female,tuple,average_male,average_female,female-male
44,0.3107058,0.4757777,"('prejudiced', 'unprejudiced')",0.3107058,0.4757777,0.1650719
45,-1.3659217,-1.5394461,"('incompetent', 'competent')",-1.3659217,-1.5394461,-0.1735244
46,-2.3432443,-2.4454951,"('uncompetitive', 'competitive')",-2.3432443,-2.4454951,-0.1022508
47,0.7181508,0.69781584,"('stupid', 'smart')",0.7181508,0.6978158,-0.020335
48,-0.332947,-0.32428867,"('unintelligent', 'intelligent')",-0.332947,-0.3242887,0.0086583
49,-0.2226427,-0.14303154,"('unable', 'able')",-0.2226427,-0.1430315,0.0796112
50,0.2931603,0.17267963,"('clumsy', 'skillful')",0.2931603,0.1726796,-0.1204807
51,-1.2771734,-1.2776377,"('uneducated', 'educated')",-1.2771734,-1.2776377,-0.0004643
52,0.67778236,0.6154723,"('irrational', 'rational')",0.6777824,0.6154723,-0.0623101
53,0.21871875,0.027063211,"('uncreative', 'creative')",0.2187188,0.0270632,-0.1916556
54,0.46670166,0.36594066,"('incapable', 'capable')",0.4667017,0.3659407,-0.100761
55,-1.444367,-1.4400165,"('incompetent', 'clever')",-1.4443671,-1.4400165,0.0043506
56,-1.2298295,-1.2557712,"('impractical', 'practical')",-1.2298295,-1.2557712,-0.0259417
57,-0.83762336,-0.9881134,"('unimaginative', 'imaginative')",-0.8376234,-0.9881134,-0.15049
58,-1.0209851,-1.1114641,"('undiscriminating', 'discriminating')",-1.0209851,-1.1114641,-0.090479
59,0.646892,0.66921645,"('foolish', 'wise')",0.646892,0.6692165,0.0223245
60,-1.8406407,-1.7486204,"('inefficient', 'efficient')",-1.8406407,-1.7486204,0.0920203
61,-0.7965507,-0.960243,"('illogical', 'logical')",-0.7965507,-0.960243,-0.1636923
62,-1.006219,-0.9637983,"('incompetent', 'brilliant')",-1.006219,-0.9637983,0.0424207
63,-1.4233954,-1.5178462,"('unperceptive', 'insightful')",-1.4233954,-1.5178462,-0.0944508
64,-2.446703,-2.3323886,"('shy', 'confident')",-2.446703,-2.3323886,0.1143144
65,-1.60647,-1.5114925,"('insecure', 'secure')",-1.60647,-1.5114925,0.0949775
66,0.31714663,0.22923559,"('inactive', 'active')",0.3171466,0.2292356,-0.087911
67,-0.86029094,-0.78740513,"('doubtful', 'determined')",-0.8602909,-0.7874051,0.0728858
68,-1.101919,-0.9664234,"('dependent', 'independent')",-1.1019191,-0.9664234,0.1354957
69,2.241548,2.3223171,"('lazy', 'industrious')",2.2415481,2.3223171,0.080769
70,-1.5602179,-1.7052323,"('lethargic', 'energetic')",-1.5602179,-1.7052323,-0.1450144
71,0.98567307,0.93578935,"('diffident', 'self-confident')",0.9856731,0.9357893,-0.0498838
72,-0.73006064,-0.7594748,"('unambitious', 'ambitious')",-0.7300606,-0.7594748,-0.0294142
73,-0.35587877,-0.32623225,"('helpless', 'self-reliant')",-0.3558788,-0.3262323,0.0296465
74,-0.5035918,-0.6761008,"('undedicated', 'dedicated')",-0.5035918,-0.6761008,-0.172509
75,0.98458064,1.0416731,"('meek', 'impulsive')",0.9845806,1.0416731,0.0570925
76,-1.2624196,-1.1809576,"('anxious', 'daring')",-1.2624196,-1.1809576,0.081462
77,-1.8813106,-1.7416798,"('unmotivated', 'motivated')",-1.8813106,-1.7416798,0.1396308
78,0.24922422,0.19261454,"('nonresilient', 'resilient')",0.2492242,0.1926145,-0.0566097
79,1.0895487,0.9938191,"('wavering', 'unwavering')",1.0895487,0.9938191,-0.0957296
80,-0.6821188,-0.6509393,"('dominated', 'dominating')",-0.6821188,-0.6509393,0.0311795
81,-2.1751401,-2.0988674,"('submissive', 'aggressive')",-2.1751401,-2.0988674,0.0762727
82,0.68339616,0.59512633,"('poor', 'rich')",0.6833962,0.5951263,-0.0882699
83,-0.4202976,-0.38867947,"('powerless', 'powerful')",-0.4202976,-0.3886795,0.0316181
84,0.49501795,0.53220993,"('inferior', 'superior')",0.4950179,0.5322099,0.037192
85,1.6497365,1.596194,"('insignificant', 'prestigious')",1.6497365,1.596194,-0.0535425
86,-1.3048855,-1.5794195,"('uninfluential', 'influential')",-1.3048855,-1.5794195,-0.274534
87,-0.15515012,-0.16023907,"('unsuccessful', 'successful')",-0.1551501,-0.1602391,-0.005089
88,0.20580168,0.08297335,"('low', 'eminent')",0.2058017,0.0829734,-0.1228283
