,crotch_male,crotch_female,tuple,average_male,average_female,female-male
42,-2.2119803,-2.3607266,"('unreliable', 'reliable')",-2.2119803,-2.3607266,-0.1487463
43,1.0088977,1.0751975,"('irresponsible', 'responsible')",1.0088977,1.0751975,0.0662998
44,-1.623862,-1.7807575,"('prejudiced', 'unprejudiced')",-1.623862,-1.7807575,-0.1568955
45,0.6169808,0.50951105,"('incompetent', 'competent')",0.6169808,0.5095111,-0.1074697
46,-0.51770735,-0.4682633,"('uncompetitive', 'competitive')",-0.5177073,-0.4682633,0.049444
47,4.960887,5.0870075,"('stupid', 'smart')",4.960887,5.0870075,0.1261205
48,0.82085216,0.74489653,"('unintelligent', 'intelligent')",0.8208522,0.7448965,-0.0759557
49,0.2509439,0.38218355,"('unable', 'able')",0.2509439,0.3821836,0.1312397
50,-0.14115207,-0.2298662,"('clumsy', 'skillful')",-0.1411521,-0.2298662,-0.0887141
51,1.3261882,1.1939156,"('uneducated', 'educated')",1.3261882,1.1939156,-0.1322726
52,-0.41527924,-0.4597088,"('irrational', 'rational')",-0.4152792,-0.4597088,-0.0444296
53,-0.02687138,-0.024804972,"('uncreative', 'creative')",-0.0268714,-0.024805,0.0020664
54,1.2408744,1.5077158,"('incapable', 'capable')",1.2408744,1.5077158,0.2668414
55,1.5480931,1.4675083,"('incompetent', 'clever')",1.5480931,1.4675083,-0.0805848
56,0.89236873,0.97692704,"('impractical', 'practical')",0.8923687,0.976927,0.0845583
57,-2.30327,-2.371809,"('unimaginative', 'imaginative')",-2.3032701,-2.371809,-0.0685389
58,0.06307325,-0.054338716,"('undiscriminating', 'discriminating')",0.0630732,-0.0543387,-0.1174119
59,-0.34136024,-0.20644239,"('foolish', 'wise')",-0.3413602,-0.2064424,0.1349178
60,0.89679015,0.92144287,"('inefficient', 'efficient')",0.8967901,0.9214429,0.0246528
61,0.57212687,0.47005916,"('illogical', 'logical')",0.5721269,0.4700592,-0.1020677
62,1.6472552,1.8127861,"('incompetent', 'brilliant')",1.6472552,1.8127861,0.1655309
63,0.93224686,1.0797098,"('unperceptive', 'insightful')",0.9322469,1.0797098,0.1474629
64,-6.045441,-5.8097353,"('shy', 'confident')",-6.0454412,-5.8097353,0.2357059
65,0.7163969,0.71569175,"('insecure', 'secure')",0.7163969,0.7156917,-0.0007052
66,-0.63203394,-0.5425384,"('inactive', 'active')",-0.6320339,-0.5425384,0.0894955
67,-1.0095705,-0.9735766,"('doubtful', 'determined')",-1.0095705,-0.9735766,0.0359939
68,-0.30306238,-0.23612484,"('dependent', 'independent')",-0.3030624,-0.2361248,0.0669376
69,-1.9903471,-1.8829356,"('lazy', 'industrious')",-1.9903471,-1.8829356,0.1074115
70,1.802134,1.7560753,"('lethargic', 'energetic')",1.802134,1.7560753,-0.0460587
71,0.1819048,0.34242854,"('diffident', 'self-confident')",0.1819048,0.3424285,0.1605237
72,0.979261,1.1078396,"('unambitious', 'ambitious')",0.979261,1.1078396,0.1285786
73,-2.5372727,-2.51438,"('helpless', 'self-reliant')",-2.5372727,-2.51438,0.0228927
74,0.2519995,0.06425808,"('undedicated', 'dedicated')",0.2519995,0.0642581,-0.1877414
75,-1.0094527,-0.82807285,"('meek', 'impulsive')",-1.0094527,-0.8280728,0.1813799
76,0.81937534,0.66707253,"('anxious', 'daring')",0.8193753,0.6670725,-0.1523028
77,-1.3589668,-1.0576766,"('unmotivated', 'motivated')",-1.3589668,-1.0576766,0.3012902
78,-0.6460772,-0.5009181,"('nonresilient', 'resilient')",-0.6460772,-0.5009181,0.1451591
79,-0.38827282,-0.30777082,"('wavering', 'unwavering')",-0.3882728,-0.3077708,0.080502
80,0.26191887,0.28686506,"('dominated', 'dominating')",0.2619189,0.2868651,0.0249462
81,0.22258535,0.23584408,"('submissive', 'aggressive')",0.2225854,0.2358441,0.0132587
82,6.598448,6.7665906,"('poor', 'rich')",6.5984478,6.7665906,0.1681428
83,-0.60578334,-0.58137155,"('powerless', 'powerful')",-0.6057833,-0.5813715,0.0244118
84,0.18301156,0.086122334,"('inferior', 'superior')",0.1830116,0.0861223,-0.0968893
85,-1.6376783,-1.6626972,"('insignificant', 'prestigious')",-1.6376783,-1.6626972,-0.0250189
86,0.99725163,0.9324437,"('uninfluential', 'influential')",0.9972516,0.9324437,-0.0648079
87,0.5861646,0.75498027,"('unsuccessful', 'successful')",0.5861646,0.7549803,0.1688157
88,0.1790684,0.24643229,"('low', 'eminent')",0.1790684,0.2464323,0.0673639
