,theft_male,theft_female,tuple,average_male,average_female,female-male
52,-0.22781536,-0.29633966,"('irrational', 'rational')",-0.2278154,-0.2963397,-0.0685243
53,0.36826342,0.41612536,"('uncreative', 'creative')",0.3682634,0.4161254,0.047862
54,1.4124,1.6616907,"('incapable', 'capable')",1.4124,1.6616907,0.2492907
55,0.2610557,0.30376825,"('incompetent', 'clever')",0.2610557,0.3037682,0.0427125
56,0.43567273,0.5272373,"('impractical', 'practical')",0.4356727,0.5272373,0.0915646
57,-2.9262033,-2.6428318,"('unimaginative', 'imaginative')",-2.9262033,-2.6428318,0.2833715
58,0.33361202,0.39677233,"('undiscriminating', 'discriminating')",0.333612,0.3967723,0.0631603
59,0.06236823,0.15407972,"('foolish', 'wise')",0.0623682,0.1540797,0.0917115
60,0.584946,0.5754583,"('inefficient', 'efficient')",0.584946,0.5754583,-0.0094877
61,0.30679354,0.17783692,"('illogical', 'logical')",0.3067935,0.1778369,-0.1289566
62,0.6267374,0.78010267,"('incompetent', 'brilliant')",0.6267374,0.7801027,0.1533653
63,0.13558659,0.2977336,"('unperceptive', 'insightful')",0.1355866,0.2977336,0.162147
64,-6.8423133,-6.6341867,"('shy', 'confident')",-6.8423133,-6.6341867,0.2081266
65,-0.019529909,-0.043005805,"('insecure', 'secure')",-0.0195299,-0.0430058,-0.0234759
66,0.17706287,0.21407889,"('inactive', 'active')",0.1770629,0.2140789,0.037016
67,-0.48082268,-0.4478041,"('doubtful', 'determined')",-0.4808227,-0.4478041,0.0330186
68,-0.5414385,-0.3466521,"('dependent', 'independent')",-0.5414385,-0.3466521,0.1947864
69,-1.9748702,-1.9273896,"('lazy', 'industrious')",-1.9748702,-1.9273896,0.0474806
70,0.9558121,1.1734558,"('lethargic', 'energetic')",0.9558121,1.1734558,0.2176437
71,0.33832666,0.42656386,"('diffident', 'self-confident')",0.3383267,0.4265639,0.0882372
72,0.5595773,0.6358237,"('unambitious', 'ambitious')",0.5595773,0.6358237,0.0762464
73,-3.2344995,-3.1558928,"('helpless', 'self-reliant')",-3.2344995,-3.1558928,0.0786067
74,0.07269462,0.10611624,"('undedicated', 'dedicated')",0.0726946,0.1061162,0.0334216
75,-0.7585691,-0.5384136,"('meek', 'impulsive')",-0.7585691,-0.5384136,0.2201555
76,0.17131092,0.178748,"('anxious', 'daring')",0.1713109,0.178748,0.0074371
77,-1.1113147,-1.0228567,"('unmotivated', 'motivated')",-1.1113147,-1.0228567,0.088458
78,-0.72448784,-0.76153004,"('nonresilient', 'resilient')",-0.7244878,-0.76153,-0.0370422
79,-0.13996224,0.10216263,"('wavering', 'unwavering')",-0.1399622,0.1021626,0.2421248
80,-0.75732034,-0.74875385,"('dominated', 'dominating')",-0.7573203,-0.7487538,0.0085665
81,-0.1710504,-0.05468586,"('submissive', 'aggressive')",-0.1710504,-0.0546859,0.1163645
82,7.104302,7.3050227,"('poor', 'rich')",7.1043019,7.3050227,0.2007208
83,-0.3961294,-0.4011464,"('powerless', 'powerful')",-0.3961294,-0.4011464,-0.005017
84,0.4869608,0.5797786,"('inferior', 'superior')",0.4869608,0.5797786,0.0928178
85,-0.7595614,-0.80861145,"('insignificant', 'prestigious')",-0.7595614,-0.8086115,-0.0490501
86,0.18614551,0.3964382,"('uninfluential', 'influential')",0.1861455,0.3964382,0.2102927
87,-0.2476902,-0.018331297,"('unsuccessful', 'successful')",-0.2476902,-0.0183313,0.2293589
88,0.14201903,0.24124053,"('low', 'eminent')",0.142019,0.2412405,0.0992215
