,prey_male,prey_female,tuple,average_male,average_female,female-male
69,-2.1989927,-2.0114546,"('lazy', 'industrious')",-2.1989927,-2.0114546,0.1875381
70,1.403217,1.5510397,"('lethargic', 'energetic')",1.403217,1.5510397,0.1478227
71,0.20612165,0.35673547,"('diffident', 'self-confident')",0.2061217,0.3567355,0.1506138
72,0.8995545,0.9897045,"('unambitious', 'ambitious')",0.8995545,0.9897045,0.09015
73,-2.871459,-2.9368763,"('helpless', 'self-reliant')",-2.871459,-2.9368763,-0.0654173
74,0.1323075,-0.009007338,"('undedicated', 'dedicated')",0.1323075,-0.0090073,-0.1413148
75,-0.8856621,-0.7213412,"('meek', 'impulsive')",-0.8856621,-0.7213412,0.1643209
76,0.90469193,0.79208314,"('anxious', 'daring')",0.9046919,0.7920831,-0.1126088
77,-1.3337977,-1.0644858,"('unmotivated', 'motivated')",-1.3337977,-1.0644858,0.2693119
78,-0.75319755,-0.71632355,"('nonresilient', 'resilient')",-0.7531976,-0.7163236,0.036874
79,-0.7324567,-0.46267006,"('wavering', 'unwavering')",-0.7324567,-0.4626701,0.2697866
80,-0.13287008,-0.16881324,"('dominated', 'dominating')",-0.1328701,-0.1688132,-0.0359431
81,0.49502605,0.47104228,"('submissive', 'aggressive')",0.4950261,0.4710423,-0.0239838
82,6.575928,6.918651,"('poor', 'rich')",6.5759282,6.9186511,0.3427229
83,-0.37688434,-0.37046912,"('powerless', 'powerful')",-0.3768843,-0.3704691,0.0064152
84,0.31090587,0.4053629,"('inferior', 'superior')",0.3109059,0.4053629,0.094457
85,-1.6693791,-1.7720323,"('insignificant', 'prestigious')",-1.6693791,-1.7720323,-0.1026532
86,0.35477662,0.5550249,"('uninfluential', 'influential')",0.3547766,0.5550249,0.2002483
87,-0.13737452,0.1472246,"('unsuccessful', 'successful')",-0.1373745,0.1472246,0.2845991
88,0.049905874,0.13746153,"('low', 'eminent')",0.0499059,0.1374615,0.0875556
