,spectacles_male,spectacles_female,tuple,average_male,average_female,female-male
22,0.1468668,0.1166711,"('untrustworthy', 'trustworthy')",0.1468668,0.1166711,-0.0301957
23,2.9394522,2.9024787,"('insincere', 'sincere')",2.9394522,2.9024787,-0.0369735
24,0.3903497,0.3418696,"('dishonest', 'honest')",0.3903497,0.3418696,-0.0484801
25,-0.38461637,-0.48470104,"('egoistic', 'altruistic')",-0.3846164,-0.484701,-0.1000846
26,1.2936643,1.1059359,"('hardhearted', 'benevolent')",1.2936643,1.1059359,-0.1877284
27,0.034299698,-0.06505926,"('hardhearted', 'softhearted')",0.0342997,-0.0650593,-0.099359
28,0.686001,0.53027886,"('disloyal', 'loyal')",0.686001,0.5302789,-0.1557221
29,-1.036091,-1.1350654,"('unfair', 'fair')",-1.036091,-1.1350654,-0.0989744
30,0.6781695,0.73808736,"('intolerant', 'tolerant')",0.6781695,0.7380874,0.0599179
31,-1.8483282,-1.8638725,"('evil', 'good')",-1.8483282,-1.8638725,-0.0155443
32,0.7822019,0.699404,"('unkind', 'kind')",0.7822019,0.699404,-0.0827979
33,-0.38376194,-0.49832335,"('wrong', 'right')",-0.3837619,-0.4983234,-0.1145615
34,1.5511785,1.7102164,"('mean', 'honorable')",1.5511785,1.7102164,0.1590379
35,-0.9631001,-1.1137216,"('corrupt', 'incorrupt')",-0.9631001,-1.1137216,-0.1506215
36,-1.3233051,-1.4463582,"('hostile', 'amicable')",-1.3233051,-1.4463582,-0.1230531
37,0.25892383,0.2874681,"('fake', 'genuine')",0.2589238,0.2874681,0.0285443
38,0.06996113,0.004559336,"('untruthful', 'truthful')",0.0699611,0.0045593,-0.0654018
39,0.5900128,0.6392754,"('exploitative', 'cooperative')",0.5900128,0.6392754,0.0492626
40,-1.0269235,-1.059359,"('stingy', 'generous')",-1.0269235,-1.059359,-0.0324355
41,0.6939945,0.6639462,"('unforgiving', 'forgiving')",0.6939945,0.6639462,-0.0300483
42,-1.0648407,-1.0090946,"('unreliable', 'reliable')",-1.0648407,-1.0090946,0.0557461
43,0.7603637,0.78404665,"('irresponsible', 'responsible')",0.7603637,0.7840466,0.0236829
44,-1.3214039,-1.1947894,"('prejudiced', 'unprejudiced')",-1.3214039,-1.1947894,0.1266145
45,0.9441112,1.0074122,"('incompetent', 'competent')",0.9441112,1.0074122,0.063301
46,0.43197682,0.47454774,"('uncompetitive', 'competitive')",0.4319768,0.4745477,0.0425709
47,2.891651,2.9337668,"('stupid', 'smart')",2.8916509,2.9337668,0.0421159
48,0.39940697,0.41585183,"('unintelligent', 'intelligent')",0.399407,0.4158518,0.0164448
49,-0.27091613,-0.14891873,"('unable', 'able')",-0.2709161,-0.1489187,0.1219974
50,-0.2819804,-0.38799948,"('clumsy', 'skillful')",-0.2819804,-0.3879995,-0.1060191
51,0.17993967,0.118442915,"('uneducated', 'educated')",0.1799397,0.1184429,-0.0614968
52,-1.0535238,-1.2392632,"('irrational', 'rational')",-1.0535238,-1.2392632,-0.1857394
53,-0.33356693,-0.51993763,"('uncreative', 'creative')",-0.3335669,-0.5199376,-0.1863707
54,0.039339155,-0.080323316,"('incapable', 'capable')",0.0393392,-0.0803233,-0.1196625
55,0.9378381,1.0363348,"('incompetent', 'clever')",0.9378381,1.0363348,0.0984967
56,1.7151499,1.7951769,"('impractical', 'practical')",1.7151499,1.7951769,0.080027
57,-0.21790542,-0.29202503,"('unimaginative', 'imaginative')",-0.2179054,-0.292025,-0.0741196
58,1.2363428,1.2177676,"('undiscriminating', 'discriminating')",1.2363428,1.2177676,-0.0185752
59,-1.1392436,-1.2364962,"('foolish', 'wise')",-1.1392436,-1.2364962,-0.0972526
60,1.753015,1.9316571,"('inefficient', 'efficient')",1.753015,1.9316571,0.1786421
61,0.6921689,0.54584014,"('illogical', 'logical')",0.6921689,0.5458401,-0.1463288
62,0.49319333,0.62451595,"('incompetent', 'brilliant')",0.4931933,0.624516,0.1313227
63,0.42931256,0.48068026,"('unperceptive', 'insightful')",0.4293126,0.4806803,0.0513677
64,-2.0464847,-1.9781457,"('shy', 'confident')",-2.0464847,-1.9781457,0.068339
65,1.0541524,1.0779305,"('insecure', 'secure')",1.0541524,1.0779305,0.0237781
66,-0.76088077,-0.8095687,"('inactive', 'active')",-0.7608808,-0.8095687,-0.0486879
67,-0.08353701,-0.044014744,"('doubtful', 'determined')",-0.083537,-0.0440147,0.0395223
68,-0.7787369,-0.7456476,"('dependent', 'independent')",-0.7787369,-0.7456476,0.0330893
69,-0.69039094,-0.678911,"('lazy', 'industrious')",-0.6903909,-0.678911,0.0114799
70,0.5957754,0.62467915,"('lethargic', 'energetic')",0.5957754,0.6246791,0.0289037
71,0.22012815,0.24793603,"('diffident', 'self-confident')",0.2201281,0.247936,0.0278079
72,0.84175867,0.80898076,"('unambitious', 'ambitious')",0.8417587,0.8089808,-0.0327779
73,-1.6816785,-1.6178043,"('helpless', 'self-reliant')",-1.6816785,-1.6178043,0.0638742
74,0.9546663,0.9179248,"('undedicated', 'dedicated')",0.9546663,0.9179248,-0.0367415
75,-1.2000728,-1.239974,"('meek', 'impulsive')",-1.2000728,-1.239974,-0.0399012
76,1.0391661,1.1187439,"('anxious', 'daring')",1.0391661,1.1187439,0.0795778
77,-0.34262204,-0.23395784,"('unmotivated', 'motivated')",-0.342622,-0.2339578,0.1086642
78,-0.0468174,-0.06887145,"('nonresilient', 'resilient')",-0.0468174,-0.0688715,-0.0220541
79,-0.9958868,-1.0978463,"('wavering', 'unwavering')",-0.9958868,-1.0978463,-0.1019595
80,0.92893773,1.045128,"('dominated', 'dominating')",0.9289377,1.045128,0.1161903
81,0.48566848,0.5688382,"('submissive', 'aggressive')",0.4856685,0.5688382,0.0831697
82,2.198538,2.1538901,"('poor', 'rich')",2.1985381,2.1538901,-0.044648
83,-0.4344955,-0.4178334,"('powerless', 'powerful')",-0.4344955,-0.4178334,0.0166621
84,0.15904766,0.12001686,"('inferior', 'superior')",0.1590477,0.1200169,-0.0390308
85,-0.78181154,-0.8350757,"('insignificant', 'prestigious')",-0.7818115,-0.8350757,-0.0532642
86,0.43758786,0.28934538,"('uninfluential', 'influential')",0.4375879,0.2893454,-0.1482425
87,1.0668564,1.0552671,"('unsuccessful', 'successful')",1.0668564,1.0552671,-0.0115893
88,0.2521205,0.20557338,"('low', 'eminent')",0.2521205,0.2055734,-0.0465471
