,hearsay_male,hearsay_female,tuple,average_male,average_female,female-male
34,2.200478,2.434035,"('mean', 'honorable')",2.2004781,2.4340351,0.233557
35,-0.8995553,-1.1160821,"('corrupt', 'incorrupt')",-0.8995553,-1.1160821,-0.2165268
36,-0.50446385,-0.7707135,"('hostile', 'amicable')",-0.5044639,-0.7707135,-0.2662496
37,-0.12816028,-0.055442717,"('fake', 'genuine')",-0.1281603,-0.0554427,0.0727176
38,-0.106936045,-0.14540589,"('untruthful', 'truthful')",-0.106936,-0.1454059,-0.0384699
39,-0.15574138,-0.010091345,"('exploitative', 'cooperative')",-0.1557414,-0.0100913,0.1456501
40,-1.8576608,-1.9278485,"('stingy', 'generous')",-1.8576608,-1.9278485,-0.0701877
41,0.20844474,0.0057080314,"('unforgiving', 'forgiving')",0.2084447,0.005708,-0.2027367
42,-0.22637862,-0.2067904,"('unreliable', 'reliable')",-0.2263786,-0.2067904,0.0195882
43,0.042264223,0.18508992,"('irresponsible', 'responsible')",0.0422642,0.1850899,0.1428257
44,-1.5866897,-1.4150647,"('prejudiced', 'unprejudiced')",-1.5866897,-1.4150647,0.171625
45,0.7877198,0.6870572,"('incompetent', 'competent')",0.7877198,0.6870572,-0.1006626
46,0.6682554,0.6994436,"('uncompetitive', 'competitive')",0.6682554,0.6994436,0.0311882
47,2.7904403,2.830289,"('stupid', 'smart')",2.7904403,2.8302889,0.0398486
48,0.2568274,0.29020104,"('unintelligent', 'intelligent')",0.2568274,0.290201,0.0333736
49,-0.5819371,-0.35241747,"('unable', 'able')",-0.5819371,-0.3524175,0.2295196
50,-0.93155336,-1.0406023,"('clumsy', 'skillful')",-0.9315534,-1.0406023,-0.1090489
51,0.29925466,0.3024028,"('uneducated', 'educated')",0.2992547,0.3024028,0.0031481
52,-0.7751016,-1.0178506,"('irrational', 'rational')",-0.7751016,-1.0178506,-0.242749
53,-0.60329795,-0.5877051,"('uncreative', 'creative')",-0.6032979,-0.5877051,0.0155928
54,-0.14191733,-0.026682653,"('incapable', 'capable')",-0.1419173,-0.0266827,0.1152346
55,0.74153876,0.8854479,"('incompetent', 'clever')",0.7415388,0.8854479,0.1439091
56,1.3647738,1.3930787,"('impractical', 'practical')",1.3647738,1.3930787,0.0283049
57,-1.3988994,-1.4566166,"('unimaginative', 'imaginative')",-1.3988994,-1.4566166,-0.0577172
58,0.8118516,0.66305804,"('undiscriminating', 'discriminating')",0.8118516,0.663058,-0.1487936
59,-0.78632003,-0.8323419,"('foolish', 'wise')",-0.78632,-0.8323419,-0.0460219
60,0.50728655,0.79691505,"('inefficient', 'efficient')",0.5072865,0.7969151,0.2896286
61,0.8473609,0.75260055,"('illogical', 'logical')",0.8473609,0.7526006,-0.0947603
62,0.2553403,0.53618103,"('incompetent', 'brilliant')",0.2553403,0.536181,0.2808407
63,0.43255305,0.5078718,"('unperceptive', 'insightful')",0.4325531,0.5078718,0.0753187
64,-2.2565312,-2.3035216,"('shy', 'confident')",-2.2565312,-2.3035216,-0.0469904
65,0.5857562,0.5971119,"('insecure', 'secure')",0.5857562,0.5971119,0.0113557
66,-0.54004484,-0.690043,"('inactive', 'active')",-0.5400448,-0.690043,-0.1499982
67,-0.27344558,-0.3349894,"('doubtful', 'determined')",-0.2734456,-0.3349894,-0.0615438
68,-0.19842842,-0.103228346,"('dependent', 'independent')",-0.1984284,-0.1032283,0.0952001
69,-0.6639431,-0.6960872,"('lazy', 'industrious')",-0.6639431,-0.6960872,-0.0321441
70,0.26829928,0.3571321,"('lethargic', 'energetic')",0.2682993,0.3571321,0.0888328
71,-0.3425376,-0.2146484,"('diffident', 'self-confident')",-0.3425376,-0.2146484,0.1278892
72,-0.991792,-1.0159093,"('unambitious', 'ambitious')",-0.991792,-1.0159093,-0.0241173
73,-2.3784897,-2.201974,"('helpless', 'self-reliant')",-2.3784897,-2.2019739,0.1765158
74,-0.28640935,-0.34142503,"('undedicated', 'dedicated')",-0.2864093,-0.341425,-0.0550157
75,-0.5671281,-0.5359326,"('meek', 'impulsive')",-0.5671281,-0.5359326,0.0311955
76,0.6430061,0.79904914,"('anxious', 'daring')",0.6430061,0.7990491,0.156043
77,-0.33329195,-0.22279766,"('unmotivated', 'motivated')",-0.3332919,-0.2227977,0.1104942
78,0.058339577,0.062069155,"('nonresilient', 'resilient')",0.0583396,0.0620692,0.0037296
79,-0.59466815,-0.8219831,"('wavering', 'unwavering')",-0.5946681,-0.8219831,-0.227315
80,0.13522677,0.2239539,"('dominated', 'dominating')",0.1352268,0.2239539,0.0887271
81,0.9663326,1.0223134,"('submissive', 'aggressive')",0.9663326,1.0223134,0.0559808
82,2.7783363,2.8660154,"('poor', 'rich')",2.7783363,2.8660154,0.0876791
83,-0.36043495,-0.3457003,"('powerless', 'powerful')",-0.3604349,-0.3457003,0.0147346
84,0.16737412,0.15776369,"('inferior', 'superior')",0.1673741,0.1577637,-0.0096104
85,-1.2216905,-1.2972829,"('insignificant', 'prestigious')",-1.2216905,-1.2972829,-0.0755924
86,0.23034208,0.1800468,"('uninfluential', 'influential')",0.2303421,0.1800468,-0.0502953
87,0.0029161712,0.1092805,"('unsuccessful', 'successful')",0.0029162,0.1092805,0.1063643
88,-0.0700144,-0.11927485,"('low', 'eminent')",-0.0700144,-0.1192748,-0.0492604
