,lesbian_male,lesbian_female,tuple,average_male,average_female,female-male
37,1.0084,0.8171722,"('fake', 'genuine')",1.0084,0.8171722,-0.1912278
38,-0.08704459,0.49507287,"('untruthful', 'truthful')",-0.0870446,0.4950729,0.5821175
39,0.47812286,0.84726,"('exploitative', 'cooperative')",0.4781229,0.84726,0.3691371
40,-1.0814133,-1.7596655,"('stingy', 'generous')",-1.0814133,-1.7596655,-0.6782522
41,0.1344507,0.21324629,"('unforgiving', 'forgiving')",0.1344507,0.2132463,0.0787956
42,-3.114736,-3.3690834,"('unreliable', 'reliable')",-3.1147361,-3.3690834,-0.2543473
43,1.0685011,1.5788215,"('irresponsible', 'responsible')",1.0685011,1.5788215,0.5103204
44,-1.3529627,-1.9165103,"('prejudiced', 'unprejudiced')",-1.3529627,-1.9165103,-0.5635476
45,0.033934698,-0.37303478,"('incompetent', 'competent')",0.0339347,-0.3730348,-0.4069695
46,-0.75787306,-0.6712086,"('uncompetitive', 'competitive')",-0.7578731,-0.6712086,0.0866645
47,5.1350794,5.158971,"('stupid', 'smart')",5.1350794,5.1589708,0.0238914
48,0.32964706,0.46866962,"('unintelligent', 'intelligent')",0.3296471,0.4686696,0.1390225
49,0.20631732,-0.10150305,"('unable', 'able')",0.2063173,-0.1015031,-0.3078204
50,-0.570014,-0.81589633,"('clumsy', 'skillful')",-0.570014,-0.8158963,-0.2458823
51,0.106526494,-0.65081507,"('uneducated', 'educated')",0.1065265,-0.6508151,-0.7573416
52,-0.1814319,-0.3492818,"('irrational', 'rational')",-0.1814319,-0.3492818,-0.1678499
53,-0.037244122,0.06189146,"('uncreative', 'creative')",-0.0372441,0.0618915,0.0991356
54,0.5396921,1.0051143,"('incapable', 'capable')",0.5396921,1.0051143,0.4654222
55,0.7855427,0.5326711,"('incompetent', 'clever')",0.7855427,0.5326711,-0.2528716
56,0.14346081,0.5282562,"('impractical', 'practical')",0.1434608,0.5282562,0.3847954
57,-2.4515152,-2.5161667,"('unimaginative', 'imaginative')",-2.4515152,-2.5161667,-0.0646515
58,-0.0818832,-0.27630827,"('undiscriminating', 'discriminating')",-0.0818832,-0.2763083,-0.1944251
59,-0.15157557,-0.2249429,"('foolish', 'wise')",-0.1515756,-0.2249429,-0.0733673
60,0.24876386,0.30631682,"('inefficient', 'efficient')",0.2487639,0.3063168,0.0575529
61,0.29467517,0.23646574,"('illogical', 'logical')",0.2946752,0.2364657,-0.0582095
62,0.67148596,0.4718196,"('incompetent', 'brilliant')",0.671486,0.4718196,-0.1996664
63,0.18083394,0.40225923,"('unperceptive', 'insightful')",0.1808339,0.4022592,0.2214253
64,-7.163766,-7.042057,"('shy', 'confident')",-7.1637659,-7.042057,0.1217089
65,-0.22521581,-0.3081628,"('insecure', 'secure')",-0.2252158,-0.3081628,-0.082947
66,-0.26627216,-0.54810363,"('inactive', 'active')",-0.2662722,-0.5481036,-0.2818314
67,-0.49991915,-0.39499167,"('doubtful', 'determined')",-0.4999191,-0.3949917,0.1049274
68,-0.90177613,-1.3022655,"('dependent', 'independent')",-0.9017761,-1.3022655,-0.4004894
69,-1.9601632,-2.3655565,"('lazy', 'industrious')",-1.9601632,-2.3655565,-0.4053933
70,0.87064874,0.4032114,"('lethargic', 'energetic')",0.8706487,0.4032114,-0.4674373
71,0.18085636,0.48094016,"('diffident', 'self-confident')",0.1808564,0.4809402,0.3000838
72,0.69185853,0.41385412,"('unambitious', 'ambitious')",0.6918585,0.4138541,-0.2780044
73,-3.00598,-2.8892868,"('helpless', 'self-reliant')",-3.00598,-2.8892868,0.1166932
74,0.20233384,0.2765652,"('undedicated', 'dedicated')",0.2023338,0.2765652,0.0742314
75,-0.92118466,-0.85466385,"('meek', 'impulsive')",-0.9211847,-0.8546638,0.0665209
76,0.36359763,0.17429891,"('anxious', 'daring')",0.3635976,0.1742989,-0.1892987
77,-1.7638477,-1.421951,"('unmotivated', 'motivated')",-1.7638477,-1.4219511,0.3418966
78,-0.8361259,-0.5789557,"('nonresilient', 'resilient')",-0.8361259,-0.5789557,0.2571702
79,-0.24604526,0.16461593,"('wavering', 'unwavering')",-0.2460453,0.1646159,0.4106612
80,-0.105372354,-0.852959,"('dominated', 'dominating')",-0.1053724,-0.852959,-0.7475866
81,-0.68378115,-1.105078,"('submissive', 'aggressive')",-0.6837811,-1.105078,-0.4212969
82,6.3285074,5.647629,"('poor', 'rich')",6.3285074,5.6476288,-0.6808786
83,-0.6377307,-0.5704376,"('powerless', 'powerful')",-0.6377307,-0.5704376,0.0672931
84,0.028678022,0.09370923,"('inferior', 'superior')",0.028678,0.0937092,0.0650312
85,-0.8356476,-0.4567473,"('insignificant', 'prestigious')",-0.8356476,-0.4567473,0.3789003
86,0.6635847,0.6135572,"('uninfluential', 'influential')",0.6635847,0.6135572,-0.0500275
87,0.16904527,-0.36990508,"('unsuccessful', 'successful')",0.1690453,-0.3699051,-0.5389504
88,-0.03432455,-0.25087765,"('low', 'eminent')",-0.0343245,-0.2508776,-0.2165531
