,height_male,height_female,tuple,average_male,average_female,female-male
35,-1.6987501,-1.8139316,"('corrupt', 'incorrupt')",-1.6987501,-1.8139316,-0.1151815
36,-1.5036805,-1.6101093,"('hostile', 'amicable')",-1.5036805,-1.6101093,-0.1064288
37,1.3160732,1.293161,"('fake', 'genuine')",1.3160732,1.293161,-0.0229122
38,-0.10466954,-0.06880027,"('untruthful', 'truthful')",-0.1046695,-0.0688003,0.0358692
39,0.6059018,0.5739839,"('exploitative', 'cooperative')",0.6059018,0.5739839,-0.0319179
40,-1.0972009,-1.0656935,"('stingy', 'generous')",-1.0972009,-1.0656935,0.0315074
41,0.6895624,0.29332885,"('unforgiving', 'forgiving')",0.6895624,0.2933289,-0.3962335
42,-1.992503,-1.7817004,"('unreliable', 'reliable')",-1.992503,-1.7817004,0.2108026
43,1.3132132,1.264738,"('irresponsible', 'responsible')",1.3132132,1.264738,-0.0484752
44,-1.7613697,-1.7579618,"('prejudiced', 'unprejudiced')",-1.7613697,-1.7579618,0.0034079
45,0.87788814,0.766601,"('incompetent', 'competent')",0.8778881,0.766601,-0.1112871
46,-0.045673933,-0.08124752,"('uncompetitive', 'competitive')",-0.0456739,-0.0812475,-0.0355736
47,4.876454,5.032885,"('stupid', 'smart')",4.8764539,5.0328851,0.1564312
48,1.4713511,1.3832796,"('unintelligent', 'intelligent')",1.4713511,1.3832796,-0.0880715
49,-0.04261873,0.21125872,"('unable', 'able')",-0.0426187,0.2112587,0.2538774
50,-0.55283093,-0.45977932,"('clumsy', 'skillful')",-0.5528309,-0.4597793,0.0930516
51,1.7151501,1.7210174,"('uneducated', 'educated')",1.7151501,1.7210174,0.0058673
52,-1.3429267,-1.2858175,"('irrational', 'rational')",-1.3429267,-1.2858175,0.0571092
53,-0.44802374,-0.4080366,"('uncreative', 'creative')",-0.4480237,-0.4080366,0.0399871
54,0.80257356,1.1620879,"('incapable', 'capable')",0.8025736,1.1620879,0.3595143
55,2.1460524,2.1308265,"('incompetent', 'clever')",2.1460524,2.1308265,-0.0152259
56,1.4195443,1.4134649,"('impractical', 'practical')",1.4195443,1.4134649,-0.0060794
57,-1.7597219,-1.7978733,"('unimaginative', 'imaginative')",-1.7597219,-1.7978733,-0.0381514
58,0.16775921,0.1460638,"('undiscriminating', 'discriminating')",0.1677592,0.1460638,-0.0216954
59,-0.87243325,-0.7751302,"('foolish', 'wise')",-0.8724332,-0.7751302,0.097303
60,1.5567842,1.5057861,"('inefficient', 'efficient')",1.5567842,1.5057861,-0.0509981
61,0.5387325,0.30572465,"('illogical', 'logical')",0.5387325,0.3057247,-0.2330078
62,1.8718797,2.0232997,"('incompetent', 'brilliant')",1.8718797,2.0232997,0.15142
63,0.89468414,0.94445217,"('unperceptive', 'insightful')",0.8946841,0.9444522,0.0497681
64,-5.970211,-5.826997,"('shy', 'confident')",-5.970211,-5.8269968,0.1432142
65,0.7747499,0.90976506,"('insecure', 'secure')",0.7747499,0.9097651,0.1350152
66,-0.7278525,-0.67149025,"('inactive', 'active')",-0.7278525,-0.6714903,0.0563622
67,-0.53764915,-0.5762365,"('doubtful', 'determined')",-0.5376492,-0.5762365,-0.0385873
68,-0.66878206,-0.46726102,"('dependent', 'independent')",-0.6687821,-0.467261,0.2015211
69,-2.589017,-2.5771728,"('lazy', 'industrious')",-2.5890169,-2.5771728,0.0118441
70,2.069603,2.1318326,"('lethargic', 'energetic')",2.069603,2.1318326,0.0622296
71,-0.2512715,-0.05202181,"('diffident', 'self-confident')",-0.2512715,-0.0520218,0.1992497
72,1.3303207,1.4987402,"('unambitious', 'ambitious')",1.3303207,1.4987402,0.1684195
73,-2.6942668,-2.4637666,"('helpless', 'self-reliant')",-2.6942668,-2.4637666,0.2305002
74,0.6055945,0.37627125,"('undedicated', 'dedicated')",0.6055945,0.3762712,-0.2293233
75,-1.8124136,-1.548475,"('meek', 'impulsive')",-1.8124136,-1.548475,0.2639386
76,1.1566365,1.028099,"('anxious', 'daring')",1.1566365,1.0280989,-0.1285376
77,-0.7176488,-0.5855229,"('unmotivated', 'motivated')",-0.7176488,-0.5855229,0.1321259
78,-0.45824477,-0.5118272,"('nonresilient', 'resilient')",-0.4582448,-0.5118272,-0.0535824
79,-1.1976186,-1.1176962,"('wavering', 'unwavering')",-1.1976186,-1.1176962,0.0799224
80,0.99379885,0.9540176,"('dominated', 'dominating')",0.9937989,0.9540176,-0.0397813
81,1.1749824,1.2086273,"('submissive', 'aggressive')",1.1749824,1.2086273,0.0336449
82,6.1890798,6.608109,"('poor', 'rich')",6.1890798,6.608109,0.4190292
83,0.0012160018,-0.069930226,"('powerless', 'powerful')",0.001216,-0.0699302,-0.0711462
84,-0.12358234,-0.0004129596,"('inferior', 'superior')",-0.1235823,-0.000413,0.1231693
85,-1.9914154,-2.1049805,"('insignificant', 'prestigious')",-1.9914154,-2.1049805,-0.1135651
86,1.694885,1.5889492,"('uninfluential', 'influential')",1.694885,1.5889492,-0.1059358
87,0.41387013,0.6383917,"('unsuccessful', 'successful')",0.4138701,0.6383917,0.2245216
88,0.3809953,0.26898742,"('low', 'eminent')",0.3809953,0.2689874,-0.1120079
