,williams_male,williams_female,tuple,cos_male,cos_female,average_male,average_female,female-male
48,-0.012632906,0.0028697103,"('unintelligent', 'intelligent')",-0.5011595,-0.5192206,-0.2568962,-0.2581754,-0.0012792
49,-0.97165227,-1.0835558,"('unable', 'able')",-0.44548452,-0.31092352,-0.7085684,-0.6972396,0.0113288
50,-0.54681915,-0.48578247,"('clumsy', 'skillful')",0.046755448,0.06593743,-0.2500319,-0.2099225,0.0401094
51,0.6585178,0.49809182,"('uneducated', 'educated')",-0.09867862,-0.20965685,0.2799196,0.1442175,-0.1357021
52,-1.3124851,-1.2555172,"('irrational', 'rational')",-0.57589304,-0.44570595,-0.9441891,-0.8506116,0.0935775
53,0.65786165,0.7325952,"('uncreative', 'creative')",0.46556064,0.44013515,0.5617111,0.5863652,0.0246541
54,-0.06138435,0.03778989,"('incapable', 'capable')",0.06413813,0.13256669,0.0013769,0.0851783,0.0838014
55,1.2560698,1.0624224,"('incompetent', 'clever')",0.2885788,0.12242333,0.7723243,0.5924228,-0.1799015
56,2.3035812,1.9910781,"('impractical', 'practical')",0.8775967,0.70710224,1.5905889,1.3490902,-0.2414987
57,1.53724,1.1105106,"('unimaginative', 'imaginative')",-1.3101368,-1.6226499,0.1135516,-0.2560697,-0.3696213
58,0.24616863,0.11978067,"('undiscriminating', 'discriminating')",0.55042493,0.36372343,0.3982968,0.241752,-0.1565448
59,-0.30199152,-0.37482446,"('foolish', 'wise')",-0.1742224,-0.022788875,-0.238107,-0.1988067,0.0393003
60,1.163259,1.0232104,"('inefficient', 'efficient')",0.6660656,0.64616084,0.9146623,0.8346856,-0.0799767
61,1.0776128,0.9080561,"('illogical', 'logical')",0.30908757,0.15525228,0.6933502,0.5316542,-0.161696
62,1.4816581,1.277405,"('incompetent', 'brilliant')",0.59242314,0.56142503,1.0370406,0.919415,-0.1176256
63,0.6551393,0.52244735,"('unperceptive', 'insightful')",0.60622525,0.5477966,0.6306823,0.535122,-0.0955603
64,0.5154868,0.28089768,"('shy', 'confident')",-2.5166867,-2.5293603,-1.0006,-1.1242313,-0.1236313
65,0.3831892,-0.00022775307,"('insecure', 'secure')",0.36116248,0.17823902,0.3721758,0.0890056,-0.2831702
66,-0.19131625,-0.17349623,"('inactive', 'active')",0.377164,0.27735302,0.0929239,0.0519284,-0.0409955
67,0.07896433,-0.07823655,"('doubtful', 'determined')",0.3495629,0.36175394,0.2142636,0.1417587,-0.0725049
68,-0.10547784,-0.16289294,"('dependent', 'independent')",-1.2806764,-1.1887777,-0.6930771,-0.6758353,0.0172418
69,-0.52680975,-0.15807778,"('lazy', 'industrious')",-0.0015371069,0.12680128,-0.2641734,-0.0156382,0.2485352
70,1.4083662,1.312976,"('lethargic', 'energetic')",0.19550766,0.111808926,0.8019369,0.7123924,-0.0895445
71,0.5460382,0.60576683,"('diffident', 'self-confident')",0.35721782,0.36594957,0.451628,0.4858582,0.0342302
72,1.3467046,1.2314904,"('unambitious', 'ambitious')",-0.2853777,-0.26645595,0.5306634,0.4825172,-0.0481462
73,1.2570633,1.1939648,"('helpless', 'self-reliant')",-1.2227294,-1.1603944,0.0171669,0.0167852,-0.0003817
74,2.3366497,2.3476214,"('undedicated', 'dedicated')",0.7465127,0.6605468,1.5415812,1.5040841,-0.0374971
75,-0.36899897,-0.47103542,"('meek', 'impulsive')",-0.8287654,-0.77675164,-0.5988822,-0.6238935,-0.0250113
76,0.6250927,0.41377753,"('anxious', 'daring')",0.29268974,0.1887565,0.4588912,0.301267,-0.1576242
77,0.31045863,0.36838317,"('unmotivated', 'motivated')",-0.3730353,-0.33402172,-0.0312883,0.0171807,0.048469
78,-0.3027517,-0.23867108,"('nonresilient', 'resilient')",0.21521202,0.21391083,-0.0437698,-0.0123801,0.0313897
79,-0.9539783,-0.8545212,"('wavering', 'unwavering')",-0.8310235,-0.8473892,-0.8925009,-0.8509552,0.0415457
80,0.44123957,-0.08227803,"('dominated', 'dominating')",0.39754698,0.14490983,0.4193933,0.0313159,-0.3880774
81,1.9844422,1.5742093,"('submissive', 'aggressive')",-0.3008281,-0.48638022,0.8418071,0.5439146,-0.2978925
82,-0.6592476,-0.68191236,"('poor', 'rich')",3.1016486,2.979701,1.2212005,1.1488943,-0.0723062
83,0.43568373,0.21447289,"('powerless', 'powerful')",-0.78073305,-0.81839687,-0.1725247,-0.301962,-0.1294373
84,0.55463624,0.40472737,"('inferior', 'superior')",0.23524547,0.26365754,0.3949409,0.3341925,-0.0607484
85,-0.9932713,-0.72439927,"('insignificant', 'prestigious')",-1.1681321,-0.99085903,-1.0807017,-0.8576292,0.2230725
86,1.2134125,1.1167396,"('uninfluential', 'influential')",-0.27777565,-0.46036193,0.4678184,0.3281888,-0.1396296
87,1.0519438,0.58709,"('unsuccessful', 'successful')",1.7545358,1.4290708,1.4032397,1.0080805,-0.3951592
88,-0.03715923,-0.11915551,"('low', 'eminent')",-0.62595093,-0.7237452,-0.3315551,-0.4214504,-0.0898953
