,jelly_male,jelly_female,tuple,average_male,average_female,female-male
21,0.79995894,0.8403992,"('immoral', 'moral')",0.7999589,0.8403992,0.0404403
22,0.4290924,0.31592083,"('untrustworthy', 'trustworthy')",0.4290924,0.3159208,-0.1131716
23,6.7843065,6.8399806,"('insincere', 'sincere')",6.7843065,6.8399806,0.0556741
24,2.5152826,2.5322108,"('dishonest', 'honest')",2.5152826,2.5322108,0.0169282
25,0.41056845,0.34895432,"('egoistic', 'altruistic')",0.4105684,0.3489543,-0.0616141
26,0.028703153,-0.0196589,"('hardhearted', 'benevolent')",0.0287032,-0.0196589,-0.0483621
27,1.5047177,1.4665543,"('hardhearted', 'softhearted')",1.5047177,1.4665543,-0.0381634
28,1.3621924,1.3978331,"('disloyal', 'loyal')",1.3621924,1.3978331,0.0356407
29,-0.18441914,-0.28448248,"('unfair', 'fair')",-0.1844191,-0.2844825,-0.1000634
30,1.2709188,1.117889,"('intolerant', 'tolerant')",1.2709188,1.117889,-0.1530298
31,-1.5560334,-1.5338968,"('evil', 'good')",-1.5560334,-1.5338968,0.0221366
32,1.4871932,1.4194891,"('unkind', 'kind')",1.4871932,1.4194891,-0.0677041
33,-0.64984137,-0.60379773,"('wrong', 'right')",-0.6498414,-0.6037977,0.0460437
34,4.4277205,4.589288,"('mean', 'honorable')",4.4277205,4.5892882,0.1615677
35,-1.1846658,-1.1940678,"('corrupt', 'incorrupt')",-1.1846658,-1.1940678,-0.009402
36,-1.3233471,-1.29981,"('hostile', 'amicable')",-1.3233471,-1.2998101,0.023537
37,1.0525197,1.0231601,"('fake', 'genuine')",1.0525197,1.0231601,-0.0293596
38,0.35309142,0.29482776,"('untruthful', 'truthful')",0.3530914,0.2948278,-0.0582636
39,0.17376395,0.16728729,"('exploitative', 'cooperative')",0.1737639,0.1672873,-0.0064766
40,-0.9272012,-0.9411218,"('stingy', 'generous')",-0.9272012,-0.9411218,-0.0139206
41,-0.028719308,-0.12391168,"('unforgiving', 'forgiving')",-0.0287193,-0.1239117,-0.0951924
42,-1.30432,-1.3286567,"('unreliable', 'reliable')",-1.30432,-1.3286567,-0.0243367
43,1.6275741,1.5423759,"('irresponsible', 'responsible')",1.6275741,1.5423759,-0.0851982
44,-1.2691756,-1.4431452,"('prejudiced', 'unprejudiced')",-1.2691756,-1.4431452,-0.1739696
45,0.860943,0.8781856,"('incompetent', 'competent')",0.860943,0.8781856,0.0172426
46,0.1006886,0.13624017,"('uncompetitive', 'competitive')",0.1006886,0.1362402,0.0355516
47,5.4600587,5.608767,"('stupid', 'smart')",5.4600587,5.608767,0.1487083
48,1.2809896,1.2547528,"('unintelligent', 'intelligent')",1.2809896,1.2547528,-0.0262368
49,0.35137475,0.5219414,"('unable', 'able')",0.3513747,0.5219414,0.1705667
50,0.16202939,0.32319582,"('clumsy', 'skillful')",0.1620294,0.3231958,0.1611664
51,1.2696015,1.2726406,"('uneducated', 'educated')",1.2696015,1.2726406,0.0030391
52,-0.60014343,-0.5020814,"('irrational', 'rational')",-0.6001434,-0.5020814,0.098062
53,0.633847,0.6338686,"('uncreative', 'creative')",0.633847,0.6338686,2.16e-05
54,1.2942619,1.4195983,"('incapable', 'capable')",1.2942619,1.4195983,0.1253364
55,1.569525,1.4963844,"('incompetent', 'clever')",1.569525,1.4963844,-0.0731406
56,1.0524031,1.0434088,"('impractical', 'practical')",1.0524031,1.0434088,-0.0089943
57,-2.098988,-2.0533168,"('unimaginative', 'imaginative')",-2.0989881,-2.0533168,0.0456713
58,-0.08609009,-0.108612694,"('undiscriminating', 'discriminating')",-0.0860901,-0.1086127,-0.0225226
59,0.01707533,0.18602368,"('foolish', 'wise')",0.0170753,0.1860237,0.1689484
60,1.241258,1.1569071,"('inefficient', 'efficient')",1.241258,1.1569071,-0.0843509
61,0.64120615,0.5549856,"('illogical', 'logical')",0.6412061,0.5549856,-0.0862205
62,2.2186627,2.2275295,"('incompetent', 'brilliant')",2.2186627,2.2275295,0.0088668
63,1.5799867,1.6677647,"('unperceptive', 'insightful')",1.5799867,1.6677647,0.087778
64,-4.9431214,-4.97306,"('shy', 'confident')",-4.9431214,-4.9730601,-0.0299387
65,1.4540229,1.3157974,"('insecure', 'secure')",1.4540229,1.3157974,-0.1382255
66,-0.04446798,0.0322014,"('inactive', 'active')",-0.044468,0.0322014,0.0766694
67,-0.8987881,-0.87551373,"('doubtful', 'determined')",-0.8987881,-0.8755137,0.0232744
68,-0.03855046,0.0008860603,"('dependent', 'independent')",-0.0385505,0.0008861,0.0394366
69,-1.8643557,-1.8485434,"('lazy', 'industrious')",-1.8643557,-1.8485434,0.0158123
70,2.0817192,2.0937696,"('lethargic', 'energetic')",2.0817192,2.0937696,0.0120504
71,0.5363617,0.6880394,"('diffident', 'self-confident')",0.5363617,0.6880394,0.1516777
72,1.0931107,1.0662205,"('unambitious', 'ambitious')",1.0931107,1.0662205,-0.0268902
73,-2.8239825,-2.7460768,"('helpless', 'self-reliant')",-2.8239825,-2.7460768,0.0779057
74,0.43248704,0.3889916,"('undedicated', 'dedicated')",0.432487,0.3889916,-0.0434954
75,-0.91957617,-0.7801274,"('meek', 'impulsive')",-0.9195762,-0.7801274,0.1394488
76,1.3517025,1.2444704,"('anxious', 'daring')",1.3517025,1.2444704,-0.1072321
77,-0.5993792,-0.63160115,"('unmotivated', 'motivated')",-0.5993792,-0.6316012,-0.032222
78,-0.18783501,-0.17336774,"('nonresilient', 'resilient')",-0.187835,-0.1733677,0.0144673
79,-0.28708944,-0.15323654,"('wavering', 'unwavering')",-0.2870894,-0.1532365,0.1338529
80,0.53186333,0.45144522,"('dominated', 'dominating')",0.5318633,0.4514452,-0.0804181
81,0.8108511,0.8082536,"('submissive', 'aggressive')",0.8108511,0.8082536,-0.0025975
82,6.3797503,6.638952,"('poor', 'rich')",6.3797503,6.6389518,0.2592015
83,-0.24418357,-0.2846077,"('powerless', 'powerful')",-0.2441836,-0.2846077,-0.0404241
84,0.016710475,0.06722443,"('inferior', 'superior')",0.0167105,0.0672244,0.0505139
85,-1.589644,-1.5389681,"('insignificant', 'prestigious')",-1.589644,-1.5389681,0.0506759
86,0.85818404,0.9184389,"('uninfluential', 'influential')",0.858184,0.9184389,0.0602549
87,0.30891067,0.48764837,"('unsuccessful', 'successful')",0.3089107,0.4876484,0.1787377
88,0.2302006,0.37301967,"('low', 'eminent')",0.2302006,0.3730197,0.1428191
