,query_male,query_female,tuple,average_male,average_female,female-male
35,-1.5719217,-1.5739528,"('corrupt', 'incorrupt')",-1.5719217,-1.5739528,-0.0020311
36,-1.4016842,-1.4490833,"('hostile', 'amicable')",-1.4016842,-1.4490833,-0.0473991
37,1.0052744,1.0567333,"('fake', 'genuine')",1.0052744,1.0567333,0.0514589
38,-0.023903057,0.11233654,"('untruthful', 'truthful')",-0.0239031,0.1123365,0.1362396
39,0.15825924,0.13100116,"('exploitative', 'cooperative')",0.1582592,0.1310012,-0.027258
40,-1.6348299,-1.666208,"('stingy', 'generous')",-1.6348299,-1.666208,-0.0313781
41,0.24654661,0.25217512,"('unforgiving', 'forgiving')",0.2465466,0.2521751,0.0056285
42,-1.790141,-1.7851444,"('unreliable', 'reliable')",-1.790141,-1.7851444,0.0049966
43,1.4415232,1.6113409,"('irresponsible', 'responsible')",1.4415232,1.6113409,0.1698177
44,-1.1946193,-1.4785497,"('prejudiced', 'unprejudiced')",-1.1946193,-1.4785497,-0.2839304
45,0.62904024,0.8337054,"('incompetent', 'competent')",0.6290402,0.8337054,0.2046652
46,0.11628708,0.15192866,"('uncompetitive', 'competitive')",0.1162871,0.1519287,0.0356416
47,5.4161572,5.713285,"('stupid', 'smart')",5.4161572,5.713285,0.2971278
48,0.7794687,0.8206265,"('unintelligent', 'intelligent')",0.7794687,0.8206265,0.0411578
49,0.111603454,0.3528382,"('unable', 'able')",0.1116035,0.3528382,0.2412347
50,-0.2478592,-0.18482897,"('clumsy', 'skillful')",-0.2478592,-0.184829,0.0630302
51,0.8641398,0.9091366,"('uneducated', 'educated')",0.8641398,0.9091366,0.0449968
52,-0.77252805,-0.6670022,"('irrational', 'rational')",-0.7725281,-0.6670022,0.1055259
53,-0.19477144,-0.03701654,"('uncreative', 'creative')",-0.1947714,-0.0370165,0.1577549
54,0.9877632,1.3100569,"('incapable', 'capable')",0.9877632,1.3100569,0.3222937
55,1.2012285,1.3009297,"('incompetent', 'clever')",1.2012285,1.3009297,0.0997012
56,1.0579969,1.0768381,"('impractical', 'practical')",1.0579969,1.0768381,0.0188412
57,-2.2596185,-2.2205153,"('unimaginative', 'imaginative')",-2.2596185,-2.2205153,0.0391032
58,0.011500353,0.06061893,"('undiscriminating', 'discriminating')",0.0115004,0.0606189,0.0491185
59,-0.48240122,-0.37884384,"('foolish', 'wise')",-0.4824012,-0.3788438,0.1035574
60,1.5009148,1.4638877,"('inefficient', 'efficient')",1.5009148,1.4638877,-0.0370271
61,0.34186053,0.39052185,"('illogical', 'logical')",0.3418605,0.3905219,0.0486614
62,1.5544093,1.743117,"('incompetent', 'brilliant')",1.5544093,1.743117,0.1887077
63,0.6810942,0.962066,"('unperceptive', 'insightful')",0.6810942,0.962066,0.2809718
64,-5.658883,-5.6685653,"('shy', 'confident')",-5.6588831,-5.6685653,-0.0096822
65,0.98322886,0.93005997,"('insecure', 'secure')",0.9832289,0.93006,-0.0531689
66,-0.44290027,-0.31396,"('inactive', 'active')",-0.4429003,-0.31396,0.1289403
67,-0.49386472,-0.51134545,"('doubtful', 'determined')",-0.4938647,-0.5113454,-0.0174807
68,-0.42910892,-0.25412902,"('dependent', 'independent')",-0.4291089,-0.254129,0.1749799
69,-2.43351,-2.2785242,"('lazy', 'industrious')",-2.4335101,-2.2785242,0.1549859
70,1.5400192,1.7226517,"('lethargic', 'energetic')",1.5400192,1.7226517,0.1826325
71,0.16001534,0.3361394,"('diffident', 'self-confident')",0.1600153,0.3361394,0.1761241
72,1.098822,1.1677141,"('unambitious', 'ambitious')",1.098822,1.1677141,0.0688921
73,-2.9855464,-3.0378838,"('helpless', 'self-reliant')",-2.9855464,-3.0378838,-0.0523374
74,0.3437568,0.2945225,"('undedicated', 'dedicated')",0.3437568,0.2945225,-0.0492343
75,-0.9773061,-0.85425985,"('meek', 'impulsive')",-0.9773061,-0.8542598,0.1230463
76,0.9293525,0.88367385,"('anxious', 'daring')",0.9293525,0.8836738,-0.0456787
77,-1.1984322,-1.0487546,"('unmotivated', 'motivated')",-1.1984322,-1.0487546,0.1496776
78,-0.7381839,-0.7073931,"('nonresilient', 'resilient')",-0.7381839,-0.7073931,0.0307908
79,-0.9038949,-0.66029024,"('wavering', 'unwavering')",-0.9038949,-0.6602902,0.2436047
80,0.0045362255,-0.0834002,"('dominated', 'dominating')",0.0045362,-0.0834002,-0.0879364
81,0.7903212,0.6610559,"('submissive', 'aggressive')",0.7903212,0.6610559,-0.1292653
82,6.869717,7.2067313,"('poor', 'rich')",6.8697171,7.2067313,0.3370142
83,-0.2907852,-0.39194492,"('powerless', 'powerful')",-0.2907852,-0.3919449,-0.1011597
84,0.12540157,0.19973826,"('inferior', 'superior')",0.1254016,0.1997383,0.0743367
85,-1.8169258,-1.8086046,"('insignificant', 'prestigious')",-1.8169258,-1.8086046,0.0083212
86,0.5998613,0.8142417,"('uninfluential', 'influential')",0.5998613,0.8142417,0.2143804
87,-0.010625377,0.28113675,"('unsuccessful', 'successful')",-0.0106254,0.2811368,0.2917622
88,0.4030734,0.4239322,"('low', 'eminent')",0.4030734,0.4239322,0.0208588
