,eyelid_male,eyelid_female,tuple,average_male,average_female,female-male
73,-0.96981806,-1.0062759,"('helpless', 'self-reliant')",-0.9698181,-1.0062759,-0.0364578
74,-0.3587703,-0.3374423,"('undedicated', 'dedicated')",-0.3587703,-0.3374423,0.021328
75,-0.27183735,-0.215121,"('meek', 'impulsive')",-0.2718374,-0.215121,0.0567164
76,-0.049574193,-0.06349211,"('anxious', 'daring')",-0.0495742,-0.0634921,-0.0139179
77,-0.8065567,-0.73788464,"('unmotivated', 'motivated')",-0.8065567,-0.7378846,0.0686721
78,-0.21532448,-0.113919005,"('nonresilient', 'resilient')",-0.2153245,-0.113919,0.1014055
79,-0.66581315,-0.62049437,"('wavering', 'unwavering')",-0.6658131,-0.6204944,0.0453187
80,0.45987344,0.36036673,"('dominated', 'dominating')",0.4598734,0.3603667,-0.0995067
81,0.05749941,0.054862306,"('submissive', 'aggressive')",0.0574994,0.0548623,-0.0026371
82,1.7715636,1.8880872,"('poor', 'rich')",1.7715636,1.8880872,0.1165236
83,-0.101448596,-0.060450118,"('powerless', 'powerful')",-0.1014486,-0.0604501,0.0409985
84,-0.26810646,-0.313923,"('inferior', 'superior')",-0.2681065,-0.313923,-0.0458165
85,-0.080982365,-0.050958615,"('insignificant', 'prestigious')",-0.0809824,-0.0509586,0.0300238
86,-0.7594263,-0.8317352,"('uninfluential', 'influential')",-0.7594263,-0.8317352,-0.0723089
87,-0.20155054,-0.17165798,"('unsuccessful', 'successful')",-0.2015505,-0.171658,0.0298925
88,0.0125110205,-0.005306837,"('low', 'eminent')",0.012511,-0.0053068,-0.0178178
