,swell_male,swell_female,tuple,average_male,average_female,female-male
77,-1.4324969,-1.2548858,"('unmotivated', 'motivated')",-1.4324969,-1.2548858,0.1776111
78,-1.0005457,-0.9983429,"('nonresilient', 'resilient')",-1.0005457,-0.9983429,0.0022028
79,-0.5262523,-0.5466484,"('wavering', 'unwavering')",-0.5262523,-0.5466484,-0.0203961
80,-0.25233302,-0.32174897,"('dominated', 'dominating')",-0.252333,-0.321749,-0.069416
81,0.21463385,0.284832,"('submissive', 'aggressive')",0.2146339,0.284832,0.0701981
82,5.8468843,6.0239,"('poor', 'rich')",5.8468843,6.0239,0.1770157
83,-0.40433523,-0.42210066,"('powerless', 'powerful')",-0.4043352,-0.4221007,-0.0177655
84,0.35207713,0.37491757,"('inferior', 'superior')",0.3520771,0.3749176,0.0228405
85,-0.77870005,-0.89020395,"('insignificant', 'prestigious')",-0.7787001,-0.890204,-0.1115039
86,0.14920336,0.12435614,"('uninfluential', 'influential')",0.1492034,0.1243561,-0.0248473
87,-0.83368355,-0.7557189,"('unsuccessful', 'successful')",-0.8336836,-0.7557189,0.0779647
88,0.0067618005,-0.044277906,"('low', 'eminent')",0.0067618,-0.0442779,-0.0510397
