,racer_male,racer_female,tuple,average_male,average_female,female-male
26,1.0806276,0.8654314,"('hardhearted', 'benevolent')",1.0806276,0.8654314,-0.2151962
27,1.560724,1.3883928,"('hardhearted', 'softhearted')",1.560724,1.3883928,-0.1723312
28,1.2325006,1.082349,"('disloyal', 'loyal')",1.2325006,1.0823489,-0.1501517
29,-0.420326,-0.58924246,"('unfair', 'fair')",-0.420326,-0.5892425,-0.1689165
30,1.225987,1.325505,"('intolerant', 'tolerant')",1.225987,1.325505,0.099518
31,-1.4588633,-1.6165975,"('evil', 'good')",-1.4588633,-1.6165975,-0.1577342
32,1.1702877,1.091377,"('unkind', 'kind')",1.1702877,1.091377,-0.0789107
33,-0.42175996,-0.45675325,"('wrong', 'right')",-0.42176,-0.4567533,-0.0349933
34,4.15507,4.448432,"('mean', 'honorable')",4.1550698,4.448432,0.2933622
35,-1.3327984,-1.7078094,"('corrupt', 'incorrupt')",-1.3327984,-1.7078094,-0.375011
36,-0.9416073,-1.1939261,"('hostile', 'amicable')",-0.9416073,-1.1939261,-0.2523188
37,1.0366787,1.0386074,"('fake', 'genuine')",1.0366787,1.0386074,0.0019287
38,-0.6502027,-0.48901883,"('untruthful', 'truthful')",-0.6502027,-0.4890188,0.1611839
39,0.4300927,0.4794384,"('exploitative', 'cooperative')",0.4300927,0.4794384,0.0493457
40,-0.9744371,-1.0578301,"('stingy', 'generous')",-0.9744371,-1.0578301,-0.083393
41,0.7681934,0.6143174,"('unforgiving', 'forgiving')",0.7681934,0.6143174,-0.153876
42,-1.8580695,-1.8569804,"('unreliable', 'reliable')",-1.8580695,-1.8569804,0.0010891
43,1.2137725,1.3836257,"('irresponsible', 'responsible')",1.2137725,1.3836257,0.1698532
44,-1.01799,-1.1289331,"('prejudiced', 'unprejudiced')",-1.01799,-1.1289331,-0.1109431
45,0.8282688,0.6009842,"('incompetent', 'competent')",0.8282688,0.6009842,-0.2272846
46,-0.21511704,-0.18193133,"('uncompetitive', 'competitive')",-0.215117,-0.1819313,0.0331857
47,4.801212,4.967778,"('stupid', 'smart')",4.8012118,4.9677782,0.1665664
48,0.40128532,0.502169,"('unintelligent', 'intelligent')",0.4012853,0.502169,0.1008837
49,-0.28634235,-0.20739563,"('unable', 'able')",-0.2863424,-0.2073956,0.0789468
50,-0.4069634,-0.44102663,"('clumsy', 'skillful')",-0.4069634,-0.4410266,-0.0340632
51,0.6802843,0.7684955,"('uneducated', 'educated')",0.6802843,0.7684955,0.0882112
52,-0.36574385,-0.5291363,"('irrational', 'rational')",-0.3657438,-0.5291363,-0.1633925
53,-0.15035285,-0.23931953,"('uncreative', 'creative')",-0.1503529,-0.2393195,-0.0889666
54,0.6925231,0.8124311,"('incapable', 'capable')",0.6925231,0.8124311,0.119908
55,1.2427788,1.374831,"('incompetent', 'clever')",1.2427788,1.374831,0.1320522
56,0.52505517,0.60081947,"('impractical', 'practical')",0.5250552,0.6008195,0.0757643
57,-1.4745787,-1.6786098,"('unimaginative', 'imaginative')",-1.4745787,-1.6786098,-0.2040311
58,0.46991378,0.4124151,"('undiscriminating', 'discriminating')",0.4699138,0.4124151,-0.0574987
59,-0.26944244,-0.22880109,"('foolish', 'wise')",-0.2694424,-0.2288011,0.0406413
60,0.5737503,0.8874422,"('inefficient', 'efficient')",0.5737503,0.8874422,0.3136919
61,0.34161416,0.204744,"('illogical', 'logical')",0.3416142,0.204744,-0.1368702
62,0.8349485,1.054911,"('incompetent', 'brilliant')",0.8349485,1.054911,0.2199625
63,0.43023807,0.54759854,"('unperceptive', 'insightful')",0.4302381,0.5475985,0.1173604
64,-5.7535386,-5.6372848,"('shy', 'confident')",-5.7535386,-5.6372848,0.1162538
65,0.78749436,1.0171182,"('insecure', 'secure')",0.7874944,1.0171182,0.2296238
66,-0.13761906,-0.36349577,"('inactive', 'active')",-0.1376191,-0.3634958,-0.2258767
67,-0.81232435,-0.7354894,"('doubtful', 'determined')",-0.8123243,-0.7354894,0.0768349
68,-1.0224032,-0.8535425,"('dependent', 'independent')",-1.0224032,-0.8535425,0.1688607
69,-2.1013827,-2.227303,"('lazy', 'industrious')",-2.1013827,-2.227303,-0.1259203
70,1.978353,1.9416304,"('lethargic', 'energetic')",1.978353,1.9416304,-0.0367226
71,0.22574453,0.15209253,"('diffident', 'self-confident')",0.2257445,0.1520925,-0.073652
72,0.9008649,1.1694374,"('unambitious', 'ambitious')",0.9008649,1.1694374,0.2685725
73,-2.704909,-2.6216404,"('helpless', 'self-reliant')",-2.7049091,-2.6216404,0.0832687
74,0.5244173,0.39079607,"('undedicated', 'dedicated')",0.5244173,0.3907961,-0.1336212
75,-0.812928,-0.8335081,"('meek', 'impulsive')",-0.812928,-0.8335081,-0.0205801
76,0.80688465,0.90710634,"('anxious', 'daring')",0.8068846,0.9071063,0.1002217
77,-1.4783403,-1.3027291,"('unmotivated', 'motivated')",-1.4783403,-1.3027291,0.1756112
78,-0.91301674,-1.0244354,"('nonresilient', 'resilient')",-0.9130167,-1.0244354,-0.1114187
79,-0.35666093,-0.4493909,"('wavering', 'unwavering')",-0.3566609,-0.4493909,-0.09273
80,0.3792385,0.32471725,"('dominated', 'dominating')",0.3792385,0.3247173,-0.0545212
81,0.2582603,0.39488956,"('submissive', 'aggressive')",0.2582603,0.3948896,0.1366293
82,6.244713,6.3132277,"('poor', 'rich')",6.2447128,6.3132277,0.0685149
83,-0.36258224,-0.28435487,"('powerless', 'powerful')",-0.3625822,-0.2843549,0.0782273
84,0.2411427,0.23903747,"('inferior', 'superior')",0.2411427,0.2390375,-0.0021052
85,-1.474235,-1.630754,"('insignificant', 'prestigious')",-1.4742351,-1.630754,-0.1565189
86,1.0102316,0.948428,"('uninfluential', 'influential')",1.0102316,0.948428,-0.0618036
87,0.09562266,0.114163876,"('unsuccessful', 'successful')",0.0956227,0.1141639,0.0185412
88,0.02567016,0.024545165,"('low', 'eminent')",0.0256702,0.0245452,-0.001125
