,climb_male,climb_female,tuple,average_male,average_female,female-male
23,6.8275137,6.990304,"('insincere', 'sincere')",6.8275137,6.990304,0.1627903
24,1.9133767,2.0245245,"('dishonest', 'honest')",1.9133767,2.0245245,0.1111478
25,0.89909655,0.8468014,"('egoistic', 'altruistic')",0.8990965,0.8468014,-0.0522951
26,0.62469614,0.34231487,"('hardhearted', 'benevolent')",0.6246961,0.3423149,-0.2823812
27,1.9695966,1.8189802,"('hardhearted', 'softhearted')",1.9695966,1.8189802,-0.1506164
28,1.13672,1.0926555,"('disloyal', 'loyal')",1.1367199,1.0926555,-0.0440644
29,-0.6938763,-0.73303974,"('unfair', 'fair')",-0.6938763,-0.7330397,-0.0391634
30,1.1581672,1.1334245,"('intolerant', 'tolerant')",1.1581672,1.1334245,-0.0247427
31,-1.376386,-1.310204,"('evil', 'good')",-1.376386,-1.310204,0.066182
32,1.4288731,1.2636645,"('unkind', 'kind')",1.4288731,1.2636645,-0.1652086
33,-0.29374146,-0.13634534,"('wrong', 'right')",-0.2937415,-0.1363453,0.1573962
34,4.788816,5.10729,"('mean', 'honorable')",4.788816,5.1072898,0.3184738
35,-1.4436228,-1.4053191,"('corrupt', 'incorrupt')",-1.4436228,-1.4053191,0.0383037
36,-1.22269,-1.1503447,"('hostile', 'amicable')",-1.22269,-1.1503447,0.0723453
37,1.0865339,1.0467325,"('fake', 'genuine')",1.0865339,1.0467325,-0.0398014
38,0.03963241,0.13000965,"('untruthful', 'truthful')",0.0396324,0.1300097,0.0903773
39,0.11295572,0.09766766,"('exploitative', 'cooperative')",0.1129557,0.0976677,-0.015288
40,-1.0129402,-1.0751675,"('stingy', 'generous')",-1.0129402,-1.0751675,-0.0622273
41,0.13256687,-0.045816563,"('unforgiving', 'forgiving')",0.1325669,-0.0458166,-0.1783835
42,-2.446557,-2.3936512,"('unreliable', 'reliable')",-2.446557,-2.3936512,0.0529058
43,1.187247,1.1776652,"('irresponsible', 'responsible')",1.187247,1.1776652,-0.0095818
44,-1.5828352,-1.6985239,"('prejudiced', 'unprejudiced')",-1.5828352,-1.6985239,-0.1156887
45,0.29816243,0.31393823,"('incompetent', 'competent')",0.2981624,0.3139382,0.0157758
46,-0.5397629,-0.52264225,"('uncompetitive', 'competitive')",-0.5397629,-0.5226423,0.0171206
47,4.876279,5.0336103,"('stupid', 'smart')",4.8762789,5.0336103,0.1573314
48,0.8287775,0.7052735,"('unintelligent', 'intelligent')",0.8287775,0.7052735,-0.123504
49,0.37282196,0.54224765,"('unable', 'able')",0.372822,0.5422477,0.1694257
50,-0.3298437,-0.24088493,"('clumsy', 'skillful')",-0.3298437,-0.2408849,0.0889588
51,1.0139979,0.9392149,"('uneducated', 'educated')",1.0139979,0.9392149,-0.074783
52,-0.345833,-0.30697918,"('irrational', 'rational')",-0.345833,-0.3069792,0.0388538
53,0.013345713,-0.0134385135,"('uncreative', 'creative')",0.0133457,-0.0134385,-0.0267842
54,1.1461973,1.518235,"('incapable', 'capable')",1.1461973,1.518235,0.3720377
55,1.1568545,1.1422031,"('incompetent', 'clever')",1.1568545,1.1422031,-0.0146514
56,0.61749995,0.6911831,"('impractical', 'practical')",0.6174999,0.6911831,0.0736832
57,-2.255214,-2.3485937,"('unimaginative', 'imaginative')",-2.255214,-2.3485937,-0.0933797
58,0.04128565,-0.015209086,"('undiscriminating', 'discriminating')",0.0412856,-0.0152091,-0.0564947
59,-0.072834015,0.008027507,"('foolish', 'wise')",-0.072834,0.0080275,0.0808615
60,0.87669325,0.82491964,"('inefficient', 'efficient')",0.8766932,0.8249196,-0.0517736
61,0.41319463,0.28748065,"('illogical', 'logical')",0.4131946,0.2874807,-0.1257139
62,1.3593146,1.5366279,"('incompetent', 'brilliant')",1.3593146,1.5366279,0.1773133
63,0.7291051,0.8363254,"('unperceptive', 'insightful')",0.7291051,0.8363254,0.1072203
64,-6.3462434,-6.221443,"('shy', 'confident')",-6.3462434,-6.2214432,0.1248002
65,0.35787117,0.45724532,"('insecure', 'secure')",0.3578712,0.4572453,0.0993741
66,-0.6116464,-0.5851178,"('inactive', 'active')",-0.6116464,-0.5851178,0.0265286
67,-0.68249,-0.7630024,"('doubtful', 'determined')",-0.68249,-0.7630024,-0.0805124
68,-0.52499735,-0.39584115,"('dependent', 'independent')",-0.5249974,-0.3958412,0.1291562
69,-2.0750597,-1.9595363,"('lazy', 'industrious')",-2.0750597,-1.9595363,0.1155234
70,1.4182501,1.4776546,"('lethargic', 'energetic')",1.4182501,1.4776546,0.0594045
71,0.35019845,0.5599491,"('diffident', 'self-confident')",0.3501984,0.5599491,0.2097507
72,1.1705346,1.2723743,"('unambitious', 'ambitious')",1.1705346,1.2723743,0.1018397
73,-2.5947425,-2.4215217,"('helpless', 'self-reliant')",-2.5947425,-2.4215217,0.1732208
74,0.28333157,0.13245052,"('undedicated', 'dedicated')",0.2833316,0.1324505,-0.1508811
75,-1.2925167,-1.1168005,"('meek', 'impulsive')",-1.2925167,-1.1168005,0.1757162
76,0.5458795,0.35284695,"('anxious', 'daring')",0.5458795,0.352847,-0.1930325
77,-1.2966832,-1.1005893,"('unmotivated', 'motivated')",-1.2966832,-1.1005893,0.1960939
78,-0.63581955,-0.59752095,"('nonresilient', 'resilient')",-0.6358196,-0.5975209,0.0382987
79,-0.3891431,-0.3383282,"('wavering', 'unwavering')",-0.3891431,-0.3383282,0.0508149
80,0.17420608,0.115424745,"('dominated', 'dominating')",0.1742061,0.1154247,-0.0587814
81,0.027729623,-0.037179746,"('submissive', 'aggressive')",0.0277296,-0.0371797,-0.0649093
82,6.347597,6.6420364,"('poor', 'rich')",6.3475971,6.6420364,0.2944393
83,-0.49743873,-0.48349744,"('powerless', 'powerful')",-0.4974387,-0.4834974,0.0139413
84,0.48065573,0.48228312,"('inferior', 'superior')",0.4806557,0.4822831,0.0016274
85,-1.0847712,-1.2211653,"('insignificant', 'prestigious')",-1.0847712,-1.2211653,-0.1363941
86,0.86500376,0.81119263,"('uninfluential', 'influential')",0.8650038,0.8111926,-0.0538112
87,0.4005548,0.6192425,"('unsuccessful', 'successful')",0.4005548,0.6192425,0.2186877
88,0.015883472,0.041717187,"('low', 'eminent')",0.0158835,0.0417172,0.0258337
