,opinion_male,opinion_female,tuple,average_male,average_female,female-male
32,1.3704947,1.2872359,"('unkind', 'kind')",1.3704947,1.2872359,-0.0832588
33,-0.8736056,-0.8131329,"('wrong', 'right')",-0.8736056,-0.8131329,0.0604727
34,4.309527,4.4617896,"('mean', 'honorable')",4.3095269,4.4617896,0.1522627
35,-1.3443342,-1.5514545,"('corrupt', 'incorrupt')",-1.3443342,-1.5514545,-0.2071203
36,-1.3173919,-1.4664186,"('hostile', 'amicable')",-1.3173919,-1.4664186,-0.1490267
37,0.8065677,0.7532854,"('fake', 'genuine')",0.8065677,0.7532854,-0.0532823
38,-0.1956832,-0.22005358,"('untruthful', 'truthful')",-0.1956832,-0.2200536,-0.0243704
39,0.1221582,0.14369772,"('exploitative', 'cooperative')",0.1221582,0.1436977,0.0215395
40,-1.0778303,-1.0970522,"('stingy', 'generous')",-1.0778303,-1.0970522,-0.0192219
41,0.053744093,-0.05780712,"('unforgiving', 'forgiving')",0.0537441,-0.0578071,-0.1115512
42,-1.4220756,-1.402409,"('unreliable', 'reliable')",-1.4220756,-1.402409,0.0196666
43,1.576005,1.5698094,"('irresponsible', 'responsible')",1.576005,1.5698094,-0.0061956
44,-1.1813711,-1.3018249,"('prejudiced', 'unprejudiced')",-1.1813711,-1.3018249,-0.1204538
45,0.89083666,0.8748067,"('incompetent', 'competent')",0.8908367,0.8748067,-0.01603
46,-0.11819961,-0.0070844367,"('uncompetitive', 'competitive')",-0.1181996,-0.0070844,0.1111152
47,5.617667,5.751172,"('stupid', 'smart')",5.6176672,5.7511721,0.1335049
48,1.1808344,1.2418559,"('unintelligent', 'intelligent')",1.1808344,1.2418559,0.0610215
49,-0.22501856,-0.013355441,"('unable', 'able')",-0.2250186,-0.0133554,0.2116632
50,-0.1985583,-0.14571777,"('clumsy', 'skillful')",-0.1985583,-0.1457178,0.0528405
51,0.8061639,0.8846967,"('uneducated', 'educated')",0.8061639,0.8846967,0.0785328
52,-0.6998199,-0.7714616,"('irrational', 'rational')",-0.6998199,-0.7714616,-0.0716417
53,0.21255648,0.20321792,"('uncreative', 'creative')",0.2125565,0.2032179,-0.0093386
54,0.96257436,1.0945041,"('incapable', 'capable')",0.9625744,1.0945041,0.1319297
55,1.4844457,1.6033784,"('incompetent', 'clever')",1.4844457,1.6033784,0.1189327
56,1.0735313,1.204938,"('impractical', 'practical')",1.0735313,1.2049381,0.1314068
57,-2.1384685,-2.007089,"('unimaginative', 'imaginative')",-2.1384685,-2.0070889,0.1313796
58,-0.188515,-0.26100898,"('undiscriminating', 'discriminating')",-0.188515,-0.261009,-0.072494
59,-0.18502606,-0.08172849,"('foolish', 'wise')",-0.1850261,-0.0817285,0.1032976
60,1.0821873,1.1914657,"('inefficient', 'efficient')",1.0821873,1.1914657,0.1092784
61,0.6482917,0.51450115,"('illogical', 'logical')",0.6482917,0.5145012,-0.1337905
62,1.8444864,2.025938,"('incompetent', 'brilliant')",1.8444864,2.025938,0.1814516
63,1.1073124,1.2339816,"('unperceptive', 'insightful')",1.1073124,1.2339816,0.1266692
64,-5.169974,-5.0027275,"('shy', 'confident')",-5.1699739,-5.0027275,0.1672464
65,1.691923,1.6980855,"('insecure', 'secure')",1.691923,1.6980855,0.0061625
66,-0.1819782,-0.23658368,"('inactive', 'active')",-0.1819782,-0.2365837,-0.0546055
67,-0.6479996,-0.58374107,"('doubtful', 'determined')",-0.6479996,-0.5837411,0.0642585
68,-0.21934357,-0.11763248,"('dependent', 'independent')",-0.2193436,-0.1176325,0.1017111
69,-1.9213779,-1.8794708,"('lazy', 'industrious')",-1.9213779,-1.8794708,0.0419071
70,1.9797287,2.0384755,"('lethargic', 'energetic')",1.9797287,2.0384755,0.0587468
71,0.20914543,0.3573076,"('diffident', 'self-confident')",0.2091454,0.3573076,0.1481622
72,1.033142,1.0936925,"('unambitious', 'ambitious')",1.033142,1.0936925,0.0605505
73,-3.1583476,-3.0572581,"('helpless', 'self-reliant')",-3.1583476,-3.0572581,0.1010895
74,0.0019000582,-0.020104185,"('undedicated', 'dedicated')",0.0019001,-0.0201042,-0.0220043
75,-1.10181,-1.0771902,"('meek', 'impulsive')",-1.10181,-1.0771902,0.0246198
76,1.3364693,1.3000048,"('anxious', 'daring')",1.3364693,1.3000048,-0.0364645
77,-0.91451937,-0.80820215,"('unmotivated', 'motivated')",-0.9145194,-0.8082021,0.1063173
78,-0.42489016,-0.39774993,"('nonresilient', 'resilient')",-0.4248902,-0.3977499,0.0271403
79,-0.37073523,-0.45938134,"('wavering', 'unwavering')",-0.3707352,-0.4593813,-0.0886461
80,0.5390223,0.54011613,"('dominated', 'dominating')",0.5390223,0.5401161,0.0010938
81,0.90271455,0.9703329,"('submissive', 'aggressive')",0.9027146,0.9703329,0.0676183
82,6.0695276,6.3077507,"('poor', 'rich')",6.0695276,6.3077507,0.2382231
83,-0.38968495,-0.32845932,"('powerless', 'powerful')",-0.3896849,-0.3284593,0.0612256
84,-0.26116815,-0.2292473,"('inferior', 'superior')",-0.2611682,-0.2292473,0.0319209
85,-2.0748837,-2.1220045,"('insignificant', 'prestigious')",-2.0748837,-2.1220045,-0.0471208
86,0.80466557,0.86226803,"('uninfluential', 'influential')",0.8046656,0.862268,0.0576024
87,-0.1884119,0.03492058,"('unsuccessful', 'successful')",-0.1884119,0.0349206,0.2233325
88,-0.14248648,-0.017207386,"('low', 'eminent')",-0.1424865,-0.0172074,0.1252791
