,interaction_male,interaction_female,tuple,average_male,average_female,female-male
27,1.6221896,1.4256661,"('hardhearted', 'softhearted')",1.6221896,1.4256661,-0.1965235
28,0.94975865,0.88389033,"('disloyal', 'loyal')",0.9497586,0.8838903,-0.0658683
29,-0.6209002,-0.73446643,"('unfair', 'fair')",-0.6209002,-0.7344664,-0.1135662
30,0.96738756,1.0079887,"('intolerant', 'tolerant')",0.9673876,1.0079887,0.0406011
31,-1.5944954,-1.6309677,"('evil', 'good')",-1.5944954,-1.6309677,-0.0364723
32,0.8524638,0.7466986,"('unkind', 'kind')",0.8524638,0.7466986,-0.1057652
33,-0.721334,-0.7350561,"('wrong', 'right')",-0.721334,-0.7350561,-0.0137221
34,4.392209,4.5114675,"('mean', 'honorable')",4.3922091,4.5114675,0.1192584
35,-0.70110035,-0.96668273,"('corrupt', 'incorrupt')",-0.7011003,-0.9666827,-0.2655824
36,-0.8849092,-0.99017215,"('hostile', 'amicable')",-0.8849092,-0.9901721,-0.1052629
37,0.90677726,0.88168573,"('fake', 'genuine')",0.9067773,0.8816857,-0.0250916
38,-0.56711227,-0.5248706,"('untruthful', 'truthful')",-0.5671123,-0.5248706,0.0422417
39,0.57987106,0.5579283,"('exploitative', 'cooperative')",0.5798711,0.5579283,-0.0219428
40,-1.1822503,-1.339549,"('stingy', 'generous')",-1.1822503,-1.3395489,-0.1572986
41,0.06129864,0.03838121,"('unforgiving', 'forgiving')",0.0612986,0.0383812,-0.0229174
42,-1.9217023,-1.9394996,"('unreliable', 'reliable')",-1.9217023,-1.9394996,-0.0177973
43,0.8955743,0.928811,"('irresponsible', 'responsible')",0.8955743,0.928811,0.0332367
44,-0.58522314,-0.54351765,"('prejudiced', 'unprejudiced')",-0.5852231,-0.5435176,0.0417055
45,-0.06425719,-0.07546762,"('incompetent', 'competent')",-0.0642572,-0.0754676,-0.0112104
46,-0.3697218,-0.3494685,"('uncompetitive', 'competitive')",-0.3697218,-0.3494685,0.0202533
47,4.918513,5.040519,"('stupid', 'smart')",4.9185128,5.0405192,0.1220064
48,0.30841517,0.2736148,"('unintelligent', 'intelligent')",0.3084152,0.2736148,-0.0348004
49,0.058743887,0.037819505,"('unable', 'able')",0.0587439,0.0378195,-0.0209244
50,-0.427801,-0.4966414,"('clumsy', 'skillful')",-0.427801,-0.4966414,-0.0688404
51,0.60817164,0.5035708,"('uneducated', 'educated')",0.6081716,0.5035708,-0.1046008
52,-0.75823826,-0.8730403,"('irrational', 'rational')",-0.7582383,-0.8730403,-0.114802
53,-0.4050899,-0.4989546,"('uncreative', 'creative')",-0.4050899,-0.4989546,-0.0938647
54,0.8865786,0.86893773,"('incapable', 'capable')",0.8865786,0.8689377,-0.0176409
55,0.83604705,0.8817114,"('incompetent', 'clever')",0.8360471,0.8817114,0.0456643
56,0.455077,0.47173592,"('impractical', 'practical')",0.455077,0.4717359,0.0166589
57,-2.6589973,-2.613924,"('unimaginative', 'imaginative')",-2.6589973,-2.613924,0.0450733
58,0.06629868,0.039392635,"('undiscriminating', 'discriminating')",0.0662987,0.0393926,-0.0269061
59,-0.40008226,-0.44204852,"('foolish', 'wise')",-0.4000823,-0.4420485,-0.0419662
60,0.54362524,0.72064763,"('inefficient', 'efficient')",0.5436252,0.7206476,0.1770224
61,0.15907407,0.00026752055,"('illogical', 'logical')",0.1590741,0.0002675,-0.1588066
62,0.30457312,0.4107119,"('incompetent', 'brilliant')",0.3045731,0.4107119,0.1061388
63,-0.12704462,-0.11961693,"('unperceptive', 'insightful')",-0.1270446,-0.1196169,0.0074277
64,-5.997669,-5.9280477,"('shy', 'confident')",-5.9976692,-5.9280477,0.0696215
65,0.47835365,0.5912932,"('insecure', 'secure')",0.4783536,0.5912932,0.1129396
66,-0.19645569,-0.30632618,"('inactive', 'active')",-0.1964557,-0.3063262,-0.1098705
67,-0.4244777,-0.3512057,"('doubtful', 'determined')",-0.4244777,-0.3512057,0.073272
68,-0.6165904,-0.6779165,"('dependent', 'independent')",-0.6165904,-0.6779165,-0.0613261
69,-2.1329532,-2.1392295,"('lazy', 'industrious')",-2.1329532,-2.1392295,-0.0062763
70,1.447653,1.4336083,"('lethargic', 'energetic')",1.4476531,1.4336083,-0.0140448
71,0.49707752,0.5079177,"('diffident', 'self-confident')",0.4970775,0.5079177,0.0108402
72,0.7077237,0.8540785,"('unambitious', 'ambitious')",0.7077237,0.8540785,0.1463548
73,-2.958447,-2.945015,"('helpless', 'self-reliant')",-2.958447,-2.945015,0.013432
74,0.1565946,0.03187833,"('undedicated', 'dedicated')",0.1565946,0.0318783,-0.1247163
75,-0.87409645,-0.7865403,"('meek', 'impulsive')",-0.8740965,-0.7865403,0.0875562
76,1.0626142,1.0708833,"('anxious', 'daring')",1.0626142,1.0708833,0.0082691
77,-1.6735631,-1.4695041,"('unmotivated', 'motivated')",-1.6735631,-1.4695041,0.204059
78,-0.66954416,-0.7051337,"('nonresilient', 'resilient')",-0.6695442,-0.7051337,-0.0355895
79,-0.42837337,-0.48583674,"('wavering', 'unwavering')",-0.4283734,-0.4858367,-0.0574633
80,-0.10808574,-0.17562416,"('dominated', 'dominating')",-0.1080857,-0.1756242,-0.0675385
81,0.3320913,0.4098757,"('submissive', 'aggressive')",0.3320913,0.4098757,0.0777844
82,5.961297,6.0250373,"('poor', 'rich')",5.961297,6.0250373,0.0637403
83,-0.28113997,-0.21299951,"('powerless', 'powerful')",-0.28114,-0.2129995,0.0681405
84,0.59640205,0.5786157,"('inferior', 'superior')",0.596402,0.5786157,-0.0177863
85,-0.6166274,-0.7954771,"('insignificant', 'prestigious')",-0.6166274,-0.7954771,-0.1788497
86,0.13838181,0.08892895,"('uninfluential', 'influential')",0.1383818,0.088929,-0.0494528
87,-0.6042792,-0.59643996,"('unsuccessful', 'successful')",-0.6042792,-0.59644,0.0078392
88,0.3181947,0.24617006,"('low', 'eminent')",0.3181947,0.2461701,-0.0720246
