,excitement_male,excitement_female,tuple,average_male,average_female,female-male
21,0.5165221,0.7143155,"('immoral', 'moral')",0.5165221,0.7143155,0.1977934
22,0.3088606,0.29116213,"('untrustworthy', 'trustworthy')",0.3088606,0.2911621,-0.0176985
23,6.148187,6.7528954,"('insincere', 'sincere')",6.1481872,6.7528954,0.6047082
24,1.4808102,1.682482,"('dishonest', 'honest')",1.4808102,1.682482,0.2016718
25,0.15801418,0.2656173,"('egoistic', 'altruistic')",0.1580142,0.2656173,0.1076031
26,1.0683875,0.6433793,"('hardhearted', 'benevolent')",1.0683875,0.6433793,-0.4250082
27,1.6198926,1.5710002,"('hardhearted', 'softhearted')",1.6198926,1.5710002,-0.0488924
28,1.1698133,1.0273608,"('disloyal', 'loyal')",1.1698133,1.0273608,-0.1424525
29,-0.47672582,-0.6237566,"('unfair', 'fair')",-0.4767258,-0.6237566,-0.1470308
30,1.2890384,1.2691361,"('intolerant', 'tolerant')",1.2890384,1.2691361,-0.0199023
31,-2.0038729,-1.9812673,"('evil', 'good')",-2.0038729,-1.9812673,0.0226056
32,1.2068613,1.1887199,"('unkind', 'kind')",1.2068613,1.1887199,-0.0181414
33,-0.55517644,-0.5500338,"('wrong', 'right')",-0.5551764,-0.5500338,0.0051426
34,3.9264698,4.5563803,"('mean', 'honorable')",3.9264698,4.5563803,0.6299105
35,-1.5016513,-1.8135366,"('corrupt', 'incorrupt')",-1.5016513,-1.8135366,-0.3118853
36,-1.5227146,-1.6961399,"('hostile', 'amicable')",-1.5227146,-1.6961399,-0.1734253
37,1.0127425,0.99910825,"('fake', 'genuine')",1.0127425,0.9991083,-0.0136342
38,-0.6812331,-0.4570824,"('untruthful', 'truthful')",-0.6812331,-0.4570824,0.2241507
39,0.49311152,0.50004256,"('exploitative', 'cooperative')",0.4931115,0.5000426,0.0069311
40,-1.0235527,-1.1051382,"('stingy', 'generous')",-1.0235527,-1.1051382,-0.0815855
41,0.80122745,0.46390212,"('unforgiving', 'forgiving')",0.8012275,0.4639021,-0.3373254
42,-1.620336,-1.7197615,"('unreliable', 'reliable')",-1.6203361,-1.7197615,-0.0994254
43,1.3241878,1.5520555,"('irresponsible', 'responsible')",1.3241878,1.5520555,0.2278677
44,-0.8462272,-1.0524857,"('prejudiced', 'unprejudiced')",-0.8462272,-1.0524857,-0.2062585
45,0.8899759,0.7434354,"('incompetent', 'competent')",0.8899759,0.7434354,-0.1465405
46,0.18188646,0.08758266,"('uncompetitive', 'competitive')",0.1818865,0.0875827,-0.0943038
47,4.617079,5.075149,"('stupid', 'smart')",4.6170788,5.0751491,0.4580703
48,0.55793375,0.7583592,"('unintelligent', 'intelligent')",0.5579337,0.7583592,0.2004255
49,-0.45607606,-0.20415032,"('unable', 'able')",-0.4560761,-0.2041503,0.2519258
50,-0.5640135,-0.32286692,"('clumsy', 'skillful')",-0.5640135,-0.3228669,0.2411466
51,0.93794084,0.9853116,"('uneducated', 'educated')",0.9379408,0.9853116,0.0473708
52,-0.7417773,-0.7530392,"('irrational', 'rational')",-0.7417773,-0.7530392,-0.0112619
53,-0.42358595,-0.3929923,"('uncreative', 'creative')",-0.423586,-0.3929923,0.0305937
54,0.55170286,0.87965536,"('incapable', 'capable')",0.5517029,0.8796554,0.3279525
55,1.4410273,1.5899552,"('incompetent', 'clever')",1.4410273,1.5899552,0.1489279
56,0.8303453,0.88490725,"('impractical', 'practical')",0.8303453,0.8849072,0.0545619
57,-1.3881541,-1.7628143,"('unimaginative', 'imaginative')",-1.3881541,-1.7628143,-0.3746602
58,0.44219977,0.32377017,"('undiscriminating', 'discriminating')",0.4421998,0.3237702,-0.1184296
59,-0.46111053,-0.30209696,"('foolish', 'wise')",-0.4611105,-0.302097,0.1590135
60,1.099331,1.339859,"('inefficient', 'efficient')",1.099331,1.339859,0.240528
61,0.39822137,0.33769476,"('illogical', 'logical')",0.3982214,0.3376948,-0.0605266
62,1.1020459,1.5504236,"('incompetent', 'brilliant')",1.1020459,1.5504236,0.4483777
63,0.3496551,0.6540025,"('unperceptive', 'insightful')",0.3496551,0.6540025,0.3043474
64,-5.3622975,-5.4626718,"('shy', 'confident')",-5.3622975,-5.4626718,-0.1003743
65,1.0150285,1.2973922,"('insecure', 'secure')",1.0150285,1.2973922,0.2823637
66,-0.25183707,-0.5599242,"('inactive', 'active')",-0.2518371,-0.5599242,-0.3080871
67,-0.6336807,-0.73859257,"('doubtful', 'determined')",-0.6336807,-0.7385926,-0.1049119
68,-0.7370747,-0.48771772,"('dependent', 'independent')",-0.7370747,-0.4877177,0.249357
69,-2.3694615,-2.4374347,"('lazy', 'industrious')",-2.3694615,-2.4374347,-0.0679732
70,2.2618499,2.2195373,"('lethargic', 'energetic')",2.2618499,2.2195373,-0.0423126
71,-0.09893018,0.041683573,"('diffident', 'self-confident')",-0.0989302,0.0416836,0.1406138
72,1.1400242,1.4461182,"('unambitious', 'ambitious')",1.1400242,1.4461182,0.306094
73,-2.8353581,-2.7149763,"('helpless', 'self-reliant')",-2.8353581,-2.7149763,0.1203818
74,0.3558357,0.19885379,"('undedicated', 'dedicated')",0.3558357,0.1988538,-0.1569819
75,-0.836588,-0.90355706,"('meek', 'impulsive')",-0.836588,-0.9035571,-0.0669691
76,0.96907395,1.0274017,"('anxious', 'daring')",0.969074,1.0274017,0.0583277
77,-1.1992154,-1.1412815,"('unmotivated', 'motivated')",-1.1992154,-1.1412815,0.0579339
78,-1.0940332,-1.0292834,"('nonresilient', 'resilient')",-1.0940332,-1.0292834,0.0647498
79,-0.60141784,-0.52503955,"('wavering', 'unwavering')",-0.6014178,-0.5250396,0.0763782
80,0.72818977,0.5339689,"('dominated', 'dominating')",0.7281898,0.5339689,-0.1942209
81,0.7906804,0.7135068,"('submissive', 'aggressive')",0.7906804,0.7135068,-0.0771736
82,5.9132266,6.4333053,"('poor', 'rich')",5.9132266,6.4333053,0.5200787
83,-0.16112027,-0.2904603,"('powerless', 'powerful')",-0.1611203,-0.2904603,-0.12934
84,0.2245464,0.23464644,"('inferior', 'superior')",0.2245464,0.2346464,0.0101
85,-1.9476267,-1.9914095,"('insignificant', 'prestigious')",-1.9476267,-1.9914095,-0.0437828
86,1.0859991,0.96952444,"('uninfluential', 'influential')",1.0859991,0.9695244,-0.1164747
87,-0.053249285,0.31747356,"('unsuccessful', 'successful')",-0.0532493,0.3174736,0.3707229
88,0.037454855,0.04550328,"('low', 'eminent')",0.0374549,0.0455033,0.0080484
