,fuel_male,fuel_female,tuple,average_male,average_female,female-male
59,0.14492674,0.094804674,"('foolish', 'wise')",0.1449267,0.0948047,-0.050122
60,0.55357605,0.32591942,"('inefficient', 'efficient')",0.5535761,0.3259194,-0.2276567
61,0.31485832,-0.0061757416,"('illogical', 'logical')",0.3148583,-0.0061757,-0.321034
62,0.49833727,0.4281458,"('incompetent', 'brilliant')",0.4983373,0.4281458,-0.0701915
63,0.048541225,-0.009054039,"('unperceptive', 'insightful')",0.0485412,-0.009054,-0.0575952
64,-6.892594,-6.689214,"('shy', 'confident')",-6.8925939,-6.6892142,0.2033797
65,-0.1504695,-0.18194106,"('insecure', 'secure')",-0.1504695,-0.1819411,-0.0314716
66,-0.2676329,-0.20790738,"('inactive', 'active')",-0.2676329,-0.2079074,0.0597255
67,-0.27062255,-0.3660763,"('doubtful', 'determined')",-0.2706226,-0.3660763,-0.0954537
68,-1.0644147,-0.9536154,"('dependent', 'independent')",-1.0644147,-0.9536154,0.1107993
69,-1.6182913,-1.7158979,"('lazy', 'industrious')",-1.6182913,-1.7158979,-0.0976066
70,0.54546726,0.7406357,"('lethargic', 'energetic')",0.5454673,0.7406357,0.1951684
71,0.91894376,0.89598966,"('diffident', 'self-confident')",0.9189438,0.8959897,-0.0229541
72,0.5946958,0.6400126,"('unambitious', 'ambitious')",0.5946958,0.6400126,0.0453168
73,-2.8009787,-2.6099954,"('helpless', 'self-reliant')",-2.8009787,-2.6099954,0.1909833
74,-0.026225919,-0.06426133,"('undedicated', 'dedicated')",-0.0262259,-0.0642613,-0.0380354
75,-0.9817476,-0.77825683,"('meek', 'impulsive')",-0.9817476,-0.7782568,0.2034908
76,0.54165477,0.6953096,"('anxious', 'daring')",0.5416548,0.6953096,0.1536548
77,-1.3441348,-1.3165113,"('unmotivated', 'motivated')",-1.3441348,-1.3165113,0.0276235
78,-0.38163105,-0.46811566,"('nonresilient', 'resilient')",-0.381631,-0.4681157,-0.0864847
79,0.24714461,0.28440344,"('wavering', 'unwavering')",0.2471446,0.2844034,0.0372588
80,-0.38331297,-0.4706784,"('dominated', 'dominating')",-0.383313,-0.4706784,-0.0873654
81,-0.22844905,-0.10093489,"('submissive', 'aggressive')",-0.228449,-0.1009349,0.1275141
82,6.183964,6.343198,"('poor', 'rich')",6.1839638,6.3431978,0.159234
83,0.045511164,-0.017824449,"('powerless', 'powerful')",0.0455112,-0.0178244,-0.0633356
84,0.72499514,0.7054265,"('inferior', 'superior')",0.7249951,0.7054265,-0.0195686
85,0.50680655,0.4173001,"('insignificant', 'prestigious')",0.5068066,0.4173001,-0.0895065
86,0.4139627,0.27443713,"('uninfluential', 'influential')",0.4139627,0.2744371,-0.1395256
87,-0.078386046,-0.118610255,"('unsuccessful', 'successful')",-0.078386,-0.1186103,-0.0402243
88,0.0017452971,0.13435325,"('low', 'eminent')",0.0017453,0.1343533,0.132608
