,photographer_male,photographer_female,tuple,average_male,average_female,female-male
31,-1.4591225,-1.6571742,"('evil', 'good')",-1.4591225,-1.6571742,-0.1980517
32,1.3617717,1.3024704,"('unkind', 'kind')",1.3617717,1.3024704,-0.0593013
33,-0.24575108,-0.4449564,"('wrong', 'right')",-0.2457511,-0.4449564,-0.1992053
34,4.680619,4.8054447,"('mean', 'honorable')",4.6806188,4.8054447,0.1248259
35,-0.6405828,-0.9650572,"('corrupt', 'incorrupt')",-0.6405828,-0.9650572,-0.3244744
36,-0.77691096,-1.0506873,"('hostile', 'amicable')",-0.776911,-1.0506873,-0.2737763
37,0.38516876,0.38205475,"('fake', 'genuine')",0.3851688,0.3820547,-0.0031141
38,0.54722464,0.39903998,"('untruthful', 'truthful')",0.5472246,0.39904,-0.1481846
39,0.02947826,0.085469015,"('exploitative', 'cooperative')",0.0294783,0.085469,0.0559907
40,-1.946645,-2.055214,"('stingy', 'generous')",-1.946645,-2.0552139,-0.1085689
41,0.16103387,0.10620259,"('unforgiving', 'forgiving')",0.1610339,0.1062026,-0.0548313
42,-2.5971549,-2.537864,"('unreliable', 'reliable')",-2.5971549,-2.537864,0.0592909
43,1.7877246,1.8105673,"('irresponsible', 'responsible')",1.7877246,1.8105673,0.0228427
44,-1.0375746,-0.9818174,"('prejudiced', 'unprejudiced')",-1.0375746,-0.9818174,0.0557572
45,-0.009627422,0.09368329,"('incompetent', 'competent')",-0.0096274,0.0936833,0.1033107
46,-1.0823938,-0.90487903,"('uncompetitive', 'competitive')",-1.0823938,-0.904879,0.1775148
47,5.2252693,5.403033,"('stupid', 'smart')",5.2252693,5.4030328,0.1777635
48,0.31749687,0.39853716,"('unintelligent', 'intelligent')",0.3174969,0.3985372,0.0810403
49,-0.34788007,-0.21019718,"('unable', 'able')",-0.3478801,-0.2101972,0.1376829
50,-0.30249318,-0.37335914,"('clumsy', 'skillful')",-0.3024932,-0.3733591,-0.0708659
51,0.04572439,0.1665744,"('uneducated', 'educated')",0.0457244,0.1665744,0.12085
52,-0.58479583,-0.8649764,"('irrational', 'rational')",-0.5847958,-0.8649764,-0.2801806
53,0.48604062,0.30906704,"('uncreative', 'creative')",0.4860406,0.309067,-0.1769736
54,1.150353,1.1499952,"('incapable', 'capable')",1.150353,1.1499952,-0.0003578
55,0.38231814,0.6220178,"('incompetent', 'clever')",0.3823181,0.6220178,0.2396997
56,0.8168051,0.94698024,"('impractical', 'practical')",0.8168051,0.9469802,0.1301751
57,-2.6670847,-2.5728583,"('unimaginative', 'imaginative')",-2.6670847,-2.5728583,0.0942264
58,0.07971324,0.10380882,"('undiscriminating', 'discriminating')",0.0797132,0.1038088,0.0240956
59,-0.016179428,-0.18092822,"('foolish', 'wise')",-0.0161794,-0.1809282,-0.1647488
60,0.7859229,1.0677514,"('inefficient', 'efficient')",0.7859229,1.0677514,0.2818285
61,-0.02495366,-0.17534608,"('illogical', 'logical')",-0.0249537,-0.1753461,-0.1503924
62,0.19820847,0.4628083,"('incompetent', 'brilliant')",0.1982085,0.4628083,0.2645998
63,-0.14727476,-0.032503437,"('unperceptive', 'insightful')",-0.1472748,-0.0325034,0.1147714
64,-6.497617,-6.3744807,"('shy', 'confident')",-6.4976168,-6.3744807,0.1231361
65,-0.224494,-0.067333564,"('insecure', 'secure')",-0.224494,-0.0673336,0.1571604
66,-0.41558635,-0.52694273,"('inactive', 'active')",-0.4155864,-0.5269427,-0.1113563
67,-0.33152446,-0.26578945,"('doubtful', 'determined')",-0.3315245,-0.2657894,0.0657351
68,-0.6889,-0.7044062,"('dependent', 'independent')",-0.6889,-0.7044062,-0.0155062
69,-1.7456372,-1.962791,"('lazy', 'industrious')",-1.7456372,-1.962791,-0.2171538
70,0.86250496,1.0166194,"('lethargic', 'energetic')",0.862505,1.0166194,0.1541144
71,1.2081473,1.1733302,"('diffident', 'self-confident')",1.2081473,1.1733302,-0.0348171
72,0.54537284,0.71340847,"('unambitious', 'ambitious')",0.5453728,0.7134085,0.1680357
73,-2.8401034,-2.749577,"('helpless', 'self-reliant')",-2.8401034,-2.749577,0.0905264
74,0.2771763,0.30010912,"('undedicated', 'dedicated')",0.2771763,0.3001091,0.0229328
75,-0.5392994,-0.48710102,"('meek', 'impulsive')",-0.5392994,-0.487101,0.0521984
76,0.1993477,0.37792945,"('anxious', 'daring')",0.1993477,0.3779294,0.1785817
77,-1.324642,-1.0537949,"('unmotivated', 'motivated')",-1.3246419,-1.0537949,0.270847
78,-0.70877254,-0.67219937,"('nonresilient', 'resilient')",-0.7087725,-0.6721994,0.0365731
79,0.014954881,-0.14563026,"('wavering', 'unwavering')",0.0149549,-0.1456303,-0.1605852
80,-0.558987,-0.429674,"('dominated', 'dominating')",-0.558987,-0.429674,0.129313
81,-0.48267108,-0.17539507,"('submissive', 'aggressive')",-0.4826711,-0.1753951,0.307276
82,5.6695523,5.8337593,"('poor', 'rich')",5.6695523,5.8337593,0.164207
83,-0.19181919,-0.07842287,"('powerless', 'powerful')",-0.1918192,-0.0784229,0.1133963
84,0.408742,0.3439918,"('inferior', 'superior')",0.408742,0.3439918,-0.0647502
85,-0.11307602,-0.38324162,"('insignificant', 'prestigious')",-0.113076,-0.3832416,-0.2701656
86,0.4210613,0.46361807,"('uninfluential', 'influential')",0.4210613,0.4636181,0.0425568
87,-0.769486,-0.60187083,"('unsuccessful', 'successful')",-0.769486,-0.6018708,0.1676152
88,0.3035729,0.38520062,"('low', 'eminent')",0.3035729,0.3852006,0.0816277
