,statue_male,statue_female,tuple,average_male,average_female,female-male
68,-0.6230591,-0.64901894,"('dependent', 'independent')",-0.6230591,-0.6490189,-0.0259598
69,-2.0852334,-2.0043101,"('lazy', 'industrious')",-2.0852334,-2.0043101,0.0809233
70,1.785712,1.6527117,"('lethargic', 'energetic')",1.785712,1.6527117,-0.1330003
71,0.16861394,0.35279167,"('diffident', 'self-confident')",0.1686139,0.3527917,0.1841778
72,0.881876,0.9143107,"('unambitious', 'ambitious')",0.881876,0.9143107,0.0324347
73,-3.6005864,-3.4241629,"('helpless', 'self-reliant')",-3.6005864,-3.4241629,0.1764235
74,0.3708139,0.2894003,"('undedicated', 'dedicated')",0.3708139,0.2894003,-0.0814136
75,-1.482304,-1.3448085,"('meek', 'impulsive')",-1.482304,-1.3448085,0.1374955
76,1.1741109,1.0542927,"('anxious', 'daring')",1.1741109,1.0542927,-0.1198182
77,-0.4863632,-0.5512052,"('unmotivated', 'motivated')",-0.4863632,-0.5512052,-0.064842
78,-0.6995507,-0.58715785,"('nonresilient', 'resilient')",-0.6995507,-0.5871578,0.1123929
79,-0.6732651,-0.6309751,"('wavering', 'unwavering')",-0.6732651,-0.6309751,0.04229
80,0.6532406,0.35049206,"('dominated', 'dominating')",0.6532406,0.3504921,-0.3027485
81,1.1462046,0.9445571,"('submissive', 'aggressive')",1.1462046,0.9445571,-0.2016475
82,5.8213124,6.068567,"('poor', 'rich')",5.8213124,6.0685668,0.2472544
83,-0.0029909872,-0.16971001,"('powerless', 'powerful')",-0.002991,-0.16971,-0.166719
84,0.12895098,0.057191357,"('inferior', 'superior')",0.128951,0.0571914,-0.0717596
85,-1.4028143,-1.4126604,"('insignificant', 'prestigious')",-1.4028143,-1.4126604,-0.0098461
86,0.9563391,0.7821831,"('uninfluential', 'influential')",0.9563391,0.7821831,-0.174156
87,0.04489664,0.09718939,"('unsuccessful', 'successful')",0.0448966,0.0971894,0.0522928
88,0.6964245,0.46097562,"('low', 'eminent')",0.6964245,0.4609756,-0.2354489
