,williams_male,williams_female,tuple,cos_male,cos_female,average_male,average_female,female-male
47,0.56986064,0.5997771,"('stupid', 'smart')",2.6475813,2.7144215,1.608721,1.6570992,0.0483782
48,-0.07874302,-0.07157628,"('unintelligent', 'intelligent')",-0.27719393,-0.36596522,-0.1779685,-0.2187707,-0.0408022
49,-1.052811,-1.0869148,"('unable', 'able')",-0.4125144,-0.3362745,-0.7326627,-0.7115946,0.0210681
50,-0.47834596,-0.53788334,"('clumsy', 'skillful')",0.082702085,0.04516606,-0.1978219,-0.2463586,-0.0485367
51,0.86679447,0.67059743,"('uneducated', 'educated')",-0.002421219,-0.14602584,0.4321866,0.2622858,-0.1699008
52,-1.0228041,-1.1008219,"('irrational', 'rational')",-0.51236874,-0.54883033,-0.7675865,-0.8248261,-0.0572396
53,0.6063175,0.6235012,"('uncreative', 'creative')",0.3018031,0.19411427,0.4540603,0.4088077,-0.0452526
54,0.067592636,0.0050087124,"('incapable', 'capable')",0.020384327,-0.0068996996,0.0439885,-0.0009455,-0.044934
55,1.1107017,1.0792018,"('incompetent', 'clever')",0.39763835,0.26004538,0.75417,0.6696236,-0.0845464
56,2.418444,2.2198343,"('impractical', 'practical')",1.1281773,1.0125405,1.7733107,1.6161873,-0.1571234
57,1.3688617,1.1846124,"('unimaginative', 'imaginative')",-1.5376058,-1.6860067,-0.084372,-0.2506971,-0.1663251
58,-0.01845031,-0.0665968,"('undiscriminating', 'discriminating')",0.31634283,0.20150463,0.1489463,0.0674539,-0.0814924
59,-0.24091886,-0.31426296,"('foolish', 'wise')",-0.21745531,-0.15602845,-0.2291871,-0.2351457,-0.0059586
60,1.2256051,1.1289558,"('inefficient', 'efficient')",1.0109754,0.9821452,1.1182902,1.0555506,-0.0627396
61,1.2518173,1.1069944,"('illogical', 'logical')",0.3875843,0.20132619,0.8197008,0.6541603,-0.1655405
62,1.5273275,1.4698712,"('incompetent', 'brilliant')",0.7145653,0.73225343,1.1209464,1.1010623,-0.0198841
63,0.5579087,0.56962574,"('unperceptive', 'insightful')",0.5708036,0.5459996,0.5643561,0.5578127,-0.0065434
64,0.48619813,0.3308801,"('shy', 'confident')",-2.3330054,-2.3367724,-0.9234036,-1.0029461,-0.0795425
65,0.37108108,0.08783087,"('insecure', 'secure')",0.5655846,0.43260935,0.4683328,0.2602201,-0.2081127
66,-0.3333774,-0.24985789,"('inactive', 'active')",-0.03289185,-0.033175137,-0.1831346,-0.1415165,0.0416181
67,0.17545661,0.010832697,"('doubtful', 'determined')",0.50604707,0.49388012,0.3407518,0.2523564,-0.0883954
68,-0.02114803,-0.08464262,"('dependent', 'independent')",-1.1933969,-1.1834774,-0.6072725,-0.63406,-0.0267875
69,-0.33558843,-0.14063318,"('lazy', 'industrious')",0.005665362,0.09281417,-0.1649615,-0.0239095,0.141052
70,1.3656379,1.3858892,"('lethargic', 'energetic')",0.17909473,0.19109963,0.7723663,0.7884944,0.0161281
71,0.48262542,0.5669243,"('diffident', 'self-confident')",0.29125786,0.30638906,0.3869416,0.4366567,0.0497151
72,1.1782401,1.0902382,"('unambitious', 'ambitious')",-0.40259555,-0.33718073,0.3878223,0.3765287,-0.0112936
73,1.2471559,1.1686952,"('helpless', 'self-reliant')",-1.2967687,-1.2338527,-0.0248064,-0.0325788,-0.0077724
74,2.2259922,2.2361705,"('undedicated', 'dedicated')",0.53317744,0.5226009,1.3795848,1.3793857,-0.0001991
75,-0.61072314,-0.6109572,"('meek', 'impulsive')",-1.0216875,-0.8927939,-0.8162053,-0.7518755,0.0643298
76,0.58695894,0.4610045,"('anxious', 'daring')",0.36478263,0.27447015,0.4758708,0.3677373,-0.1081335
77,0.5012573,0.4482578,"('unmotivated', 'motivated')",-0.1425744,-0.2450089,0.1793415,0.1016245,-0.077717
78,-0.58932096,-0.49608824,"('nonresilient', 'resilient')",0.022182887,-0.009272261,-0.283569,-0.2526802,0.0308888
79,-0.9529929,-0.90988415,"('wavering', 'unwavering')",-1.0203141,-1.0119606,-0.9866535,-0.9609224,0.0257311
80,0.47061285,0.18679373,"('dominated', 'dominating')",0.4309725,0.33037338,0.4507927,0.2585835,-0.1922092
81,2.2117534,1.9306893,"('submissive', 'aggressive')",-0.047133468,-0.15300927,1.08231,0.88884,-0.19347
82,-0.68277735,-0.77341694,"('poor', 'rich')",2.865856,2.6646733,1.0915393,0.9456282,-0.1459111
83,0.3068708,0.21047698,"('powerless', 'powerful')",-0.7560346,-0.77637804,-0.2245819,-0.2829505,-0.0583686
84,0.55645144,0.4154849,"('inferior', 'superior')",0.18549488,0.14855589,0.3709732,0.2820204,-0.0889528
85,-0.9506676,-0.85068667,"('insignificant', 'prestigious')",-1.2703081,-1.201891,-1.1104879,-1.0262887,0.0841992
86,1.2760125,1.2613409,"('uninfluential', 'influential')",-0.32292888,-0.4761751,0.4765418,0.3925829,-0.0839589
87,1.0467541,0.75010914,"('unsuccessful', 'successful')",1.5858164,1.3659621,1.3162853,1.0580356,-0.2582497
88,0.2631608,0.019060066,"('low', 'eminent')",-0.41720182,-0.6130578,-0.0770205,-0.2969989,-0.2199784
