,perkinelmer_male,perkinelmer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
54,-0.7494227,-0.799879,"('incapable', 'capable')",1.1941915,1.2488086,0.2223844,0.2244648,0.0020804
55,0.86653477,0.87576187,"('incompetent', 'clever')",-0.087248474,-0.049646348,0.3896431,0.4130577,0.0234146
56,1.0687656,0.9845308,"('impractical', 'practical')",-0.26910254,-0.21968013,0.3998315,0.3824253,-0.0174062
57,-0.24042322,-0.32287744,"('unimaginative', 'imaginative')",-2.570409,-2.5800865,-1.4054161,-1.4514819,-0.0460658
58,-0.4390065,-0.50912005,"('undiscriminating', 'discriminating')",0.0020738319,-0.011512339,-0.2184663,-0.2603162,-0.0418499
59,-0.18986516,-0.192304,"('foolish', 'wise')",0.46016717,0.41882807,0.135151,0.113262,-0.021889
60,1.1018243,1.1892159,"('inefficient', 'efficient')",-0.31161377,-0.14329939,0.3951052,0.5229583,0.1278531
61,-0.8788583,-0.9401307,"('illogical', 'logical')",0.13691728,-0.042006113,-0.3709705,-0.4910684,-0.1200979
62,0.9047512,0.9606997,"('incompetent', 'brilliant')",-0.073660724,0.14729011,0.4155452,0.5539949,0.1384497
63,-0.8143764,-0.79314464,"('unperceptive', 'insightful')",0.5348042,0.6936306,-0.1397861,-0.049757,0.0900291
64,0.6730933,0.6345226,"('shy', 'confident')",-6.514166,-6.500808,-2.9205363,-2.9331427,-0.0126064
65,0.43032306,0.33611178,"('insecure', 'secure')",-0.45444056,-0.53362596,-0.0120587,-0.0987571,-0.0866984
66,-0.83685744,-0.8883522,"('inactive', 'active')",0.6292129,0.6206753,-0.1038223,-0.1338384,-0.0300161
67,0.63436013,0.6548204,"('doubtful', 'determined')",-0.36068007,-0.38153446,0.13684,0.136643,-0.000197
68,-0.26962692,-0.27058837,"('dependent', 'independent')",-0.42315435,-0.39805496,-0.3463906,-0.3343217,0.0120689
69,0.39741126,0.44879895,"('lazy', 'industrious')",-0.4285867,-0.35209018,-0.0155877,0.0483544,0.0639421
70,-0.25246722,-0.1965993,"('lethargic', 'energetic')",0.44757587,0.5550445,0.0975543,0.1792226,0.0816683
71,-0.72639084,-0.6491174,"('diffident', 'self-confident')",0.33858263,0.32357404,-0.1939041,-0.1627717,0.0311324
72,-0.5655866,-0.5790776,"('unambitious', 'ambitious')",-1.0179214,-1.060194,-0.791754,-0.8196358,-0.0278818
73,0.6611031,0.5668067,"('helpless', 'self-reliant')",-2.9415195,-2.9115584,-1.1402082,-1.1723759,-0.0321677
74,-0.14772543,-0.18283282,"('undedicated', 'dedicated')",-0.056072824,-0.11761768,-0.1018991,-0.1502253,-0.0483262
75,-0.22263618,-0.22558598,"('meek', 'impulsive')",-0.24054903,-0.15469334,-0.2315926,-0.1901397,0.0414529
76,0.3671313,0.42624405,"('anxious', 'daring')",0.06240903,0.20727816,0.2147702,0.3167611,0.1019909
77,-0.4792898,-0.44155502,"('unmotivated', 'motivated')",-1.2440107,-1.1261367,-0.8616502,-0.7838458,0.0778044
78,-0.7365832,-0.64214,"('nonresilient', 'resilient')",0.071711846,0.23044315,-0.3324357,-0.2058484,0.1265873
79,-1.3898369,-1.4240551,"('wavering', 'unwavering')",-0.11324645,-0.06894757,-0.7515417,-0.7465013,0.0050404
80,0.8482765,0.81516147,"('dominated', 'dominating')",-1.5922949,-1.5652575,-0.3720092,-0.375048,-0.0030388
81,1.3637019,1.2913187,"('submissive', 'aggressive')",-0.9243491,-0.8492961,0.2196764,0.2210113,0.0013349
82,-0.36117247,-0.40750644,"('poor', 'rich')",6.0251803,6.0880923,2.8320038,2.8402929,0.0082891
83,-0.21211812,-0.23115963,"('powerless', 'powerful')",-1.0017995,-1.0957892,-0.6069588,-0.6634744,-0.0565156
84,0.051927604,0.04675827,"('inferior', 'superior')",1.0618919,1.0734246,0.5569097,0.5600914,0.0031817
85,-0.9599705,-1.0353389,"('insignificant', 'prestigious')",0.7769374,0.78972954,-0.0915165,-0.1228047,-0.0312882
86,-0.6753041,-0.80104667,"('uninfluential', 'influential')",-0.29022807,-0.4452176,-0.4827661,-0.6231321,-0.140366
87,0.080181584,-0.05990173,"('unsuccessful', 'successful')",0.48609066,0.42743737,0.2831361,0.1837678,-0.0993683
88,-0.6875298,-0.7924063,"('low', 'eminent')",0.21327427,0.23471342,-0.2371278,-0.2788464,-0.0417186
