,spruce_male,spruce_female,tuple,average_male,average_female,female-male
29,-0.8412441,-0.94458854,"('unfair', 'fair')",-0.8412441,-0.9445885,-0.1033444
30,0.68584436,0.6232621,"('intolerant', 'tolerant')",0.6858444,0.6232621,-0.0625823
31,-0.92829394,-0.80232847,"('evil', 'good')",-0.9282939,-0.8023285,0.1259654
32,0.828352,0.75090873,"('unkind', 'kind')",0.828352,0.7509087,-0.0774433
33,-0.39016446,-0.38114178,"('wrong', 'right')",-0.3901645,-0.3811418,0.0090227
34,4.4150887,4.519023,"('mean', 'honorable')",4.4150887,4.5190229,0.1039342
35,-0.2738967,-0.45608532,"('corrupt', 'incorrupt')",-0.2738967,-0.4560853,-0.1821886
36,-0.41446972,-0.41203743,"('hostile', 'amicable')",-0.4144697,-0.4120374,0.0024323
37,0.72386575,0.7006941,"('fake', 'genuine')",0.7238657,0.7006941,-0.0231716
38,-0.3560842,-0.3504305,"('untruthful', 'truthful')",-0.3560842,-0.3504305,0.0056537
39,0.63143265,0.5647835,"('exploitative', 'cooperative')",0.6314327,0.5647835,-0.0666492
40,-1.0174276,-1.1808866,"('stingy', 'generous')",-1.0174276,-1.1808866,-0.163459
41,-0.20291102,-0.19306572,"('unforgiving', 'forgiving')",-0.202911,-0.1930657,0.0098453
42,-1.987614,-2.0913627,"('unreliable', 'reliable')",-1.987614,-2.0913627,-0.1037487
43,0.49087393,0.49394923,"('irresponsible', 'responsible')",0.4908739,0.4939492,0.0030753
44,-0.6768481,-0.67072463,"('prejudiced', 'unprejudiced')",-0.6768481,-0.6707246,0.0061235
45,-0.20042011,-0.24763787,"('incompetent', 'competent')",-0.2004201,-0.2476379,-0.0472178
46,-0.84843147,-0.9482774,"('uncompetitive', 'competitive')",-0.8484315,-0.9482774,-0.0998459
47,4.7811294,4.9551024,"('stupid', 'smart')",4.7811294,4.9551024,0.173973
48,0.058020722,0.004793074,"('unintelligent', 'intelligent')",0.0580207,0.0047931,-0.0532276
49,0.12501632,0.14328542,"('unable', 'able')",0.1250163,0.1432854,0.0182691
50,-0.25708866,-0.26079878,"('clumsy', 'skillful')",-0.2570887,-0.2607988,-0.0037101
51,0.5639282,0.41701436,"('uneducated', 'educated')",0.5639282,0.4170144,-0.1469138
52,-0.28185442,-0.27964675,"('irrational', 'rational')",-0.2818544,-0.2796468,0.0022076
53,0.021808758,-0.027680518,"('uncreative', 'creative')",0.0218088,-0.0276805,-0.0494893
54,1.1197425,1.1602198,"('incapable', 'capable')",1.1197425,1.1602198,0.0404773
55,0.49707013,0.44884598,"('incompetent', 'clever')",0.4970701,0.448846,-0.0482241
56,0.22834867,0.19002165,"('impractical', 'practical')",0.2283487,0.1900216,-0.0383271
57,-2.5819025,-2.5698895,"('unimaginative', 'imaginative')",-2.5819025,-2.5698895,0.012013
58,0.001504939,-0.0073747225,"('undiscriminating', 'discriminating')",0.0015049,-0.0073747,-0.0088796
59,0.13597119,0.18689144,"('foolish', 'wise')",0.1359712,0.1868914,0.0509202
60,-0.2380396,-0.21876898,"('inefficient', 'efficient')",-0.2380396,-0.218769,0.0192706
61,0.03032228,-0.12468124,"('illogical', 'logical')",0.0303223,-0.1246812,-0.1550035
62,0.07024916,0.105175495,"('incompetent', 'brilliant')",0.0702492,0.1051755,0.0349263
63,-0.12205663,-0.11134744,"('unperceptive', 'insightful')",-0.1220566,-0.1113474,0.0107092
64,-6.2868347,-6.304277,"('shy', 'confident')",-6.2868347,-6.3042769,-0.0174422
65,-0.07746625,-0.086487114,"('insecure', 'secure')",-0.0774662,-0.0864871,-0.0090209
66,0.36334032,0.31931633,"('inactive', 'active')",0.3633403,0.3193163,-0.044024
67,-0.4511248,-0.38531613,"('doubtful', 'determined')",-0.4511248,-0.3853161,0.0658087
68,-0.5768566,-0.6593099,"('dependent', 'independent')",-0.5768566,-0.6593099,-0.0824533
69,-1.7223542,-1.6745672,"('lazy', 'industrious')",-1.7223542,-1.6745672,0.047787
70,1.1809294,1.112605,"('lethargic', 'energetic')",1.1809294,1.112605,-0.0683244
71,0.9200533,0.9518814,"('diffident', 'self-confident')",0.9200533,0.9518814,0.0318281
72,0.44811934,0.59822357,"('unambitious', 'ambitious')",0.4481193,0.5982236,0.1501043
73,-2.9568772,-2.922476,"('helpless', 'self-reliant')",-2.9568772,-2.9224761,0.0344011
74,0.24833941,0.13686833,"('undedicated', 'dedicated')",0.2483394,0.1368683,-0.1114711
75,-0.84972525,-0.70509744,"('meek', 'impulsive')",-0.8497252,-0.7050974,0.1446278
76,0.7520307,0.6647996,"('anxious', 'daring')",0.7520307,0.6647996,-0.0872311
77,-1.8815211,-1.7119669,"('unmotivated', 'motivated')",-1.8815211,-1.7119669,0.1695542
78,-0.5114638,-0.5323278,"('nonresilient', 'resilient')",-0.5114638,-0.5323278,-0.020864
79,0.10362782,0.1530296,"('wavering', 'unwavering')",0.1036278,0.1530296,0.0494018
80,-0.2654609,-0.43072084,"('dominated', 'dominating')",-0.2654609,-0.4307208,-0.1652599
81,-0.12195624,-0.19550356,"('submissive', 'aggressive')",-0.1219562,-0.1955036,-0.0735474
82,6.277501,6.3611484,"('poor', 'rich')",6.2775011,6.3611484,0.0836473
83,-0.052647553,-0.024748448,"('powerless', 'powerful')",-0.0526476,-0.0247484,0.0278992
84,0.59555787,0.5596854,"('inferior', 'superior')",0.5955579,0.5596854,-0.0358725
85,0.07112357,0.08266809,"('insignificant', 'prestigious')",0.0711236,0.0826681,0.0115445
86,0.19427735,0.1452077,"('uninfluential', 'influential')",0.1942773,0.1452077,-0.0490696
87,-0.3903662,-0.32115477,"('unsuccessful', 'successful')",-0.3903662,-0.3211548,0.0692114
88,0.34945807,0.31300715,"('low', 'eminent')",0.3494581,0.3130071,-0.036451
