,oracle_male,oracle_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,0.073172934,0.072094224,"('inhospitable', 'hospitable')",-0.7220705,-0.67132634,-0.3244488,-0.2996161,0.0248327
20,0.78618884,0.77483714,"('rough', 'thoughtful')",0.7274027,0.72360253,0.7567958,0.7492198,-0.007576
21,-0.09015234,-0.05045359,"('immoral', 'moral')",-0.42886862,-0.4281031,-0.2595105,-0.2392783,0.0202322
22,-0.17183419,-0.20702131,"('untrustworthy', 'trustworthy')",-0.4570143,-0.56820357,-0.3144242,-0.3876124,-0.0731882
23,0.5952068,0.62680924,"('insincere', 'sincere')",5.632972,5.793589,3.1140893,3.2101991,0.0961098
24,0.8496346,0.8834727,"('dishonest', 'honest')",0.7283652,0.7298089,0.7889999,0.8066408,0.0176409
25,1.14338,1.1019518,"('egoistic', 'altruistic')",1.2207608,1.173415,1.1820705,1.1376834,-0.0443871
26,2.5604408,2.4381611,"('hardhearted', 'benevolent')",1.7462456,1.5695645,2.1533432,2.0038629,-0.1494803
27,0.33800232,0.25389227,"('hardhearted', 'softhearted')",0.6581307,0.6529609,0.4980665,0.4534266,-0.0446399
28,-0.004613973,-0.058523465,"('disloyal', 'loyal')",0.8846731,0.8628788,0.4400296,0.4021777,-0.0378519
29,0.29057783,0.2787427,"('unfair', 'fair')",-0.30571496,-0.40117988,-0.0075686,-0.0612186,-0.05365
30,0.67259914,0.63823617,"('intolerant', 'tolerant')",0.4317286,0.39428684,0.5521638,0.5162615,-0.0359023
31,-0.27566588,-0.18194145,"('evil', 'good')",-1.1920583,-1.2615308,-0.7338621,-0.7217361,0.012126
32,0.13139278,0.10996628,"('unkind', 'kind')",0.7607357,0.62351674,0.4460642,0.3667415,-0.0793227
33,1.4882097,1.3903216,"('wrong', 'right')",-0.4107712,-0.44841182,0.5387193,0.4709549,-0.0677644
34,0.6096463,0.777126,"('mean', 'honorable')",4.987234,5.3493233,2.7984402,3.0632246,0.2647844
35,0.10158744,-0.018220283,"('corrupt', 'incorrupt')",-0.91115797,-0.8825441,-0.4047853,-0.4503822,-0.0455969
36,0.709767,0.7820635,"('hostile', 'amicable')",-0.45386407,-0.5245527,0.1279515,0.1287554,0.0008039
37,-1.1044347,-1.1537417,"('fake', 'genuine')",-0.17163923,-0.07579322,-0.638037,-0.6147675,0.0232695
38,0.16014282,0.24331889,"('untruthful', 'truthful')",0.013094929,0.07830843,0.0866189,0.1608137,0.0741948
39,1.3023586,1.233123,"('exploitative', 'cooperative')",0.42209834,0.4295316,0.8622285,0.8313273,-0.0309012
40,0.010247603,0.09639796,"('stingy', 'generous')",-1.7668517,-1.9015201,-0.878302,-0.9025611,-0.0242591
41,-0.5337663,-0.41630903,"('unforgiving', 'forgiving')",-0.10079597,-0.18964112,-0.3172812,-0.3029751,0.0143061
42,-0.86192966,-0.7637016,"('unreliable', 'reliable')",-3.382758,-3.4161556,-2.1223438,-2.0899286,0.0324152
43,-0.22223824,-0.19045399,"('irresponsible', 'responsible')",0.24584882,0.2772093,0.0118053,0.0433777,0.0315724
44,-1.9964069,-2.0787928,"('prejudiced', 'unprejudiced')",-1.4444221,-1.452387,-1.7204145,-1.76559,-0.0451755
45,-1.382247,-1.2233464,"('incompetent', 'competent')",-0.19528873,-0.1971991,-0.7887679,-0.7102727,0.0784952
46,-0.42667997,-0.33295807,"('uncompetitive', 'competitive')",-0.16407923,-0.25567013,-0.2953796,-0.2943141,0.0010655
47,0.048507974,0.10898752,"('stupid', 'smart')",4.673609,4.931606,2.3610585,2.5202966,0.1592381
48,0.53081053,0.5416929,"('unintelligent', 'intelligent')",0.481388,0.44395378,0.5060993,0.4928234,-0.0132759
49,-0.29964864,-0.3353556,"('unable', 'able')",-0.52881974,-0.44607174,-0.4142342,-0.3907137,0.0235205
50,-0.9653664,-0.942583,"('clumsy', 'skillful')",-0.43096268,-0.44278544,-0.6981646,-0.6926842,0.0054804
51,-0.30037275,-0.36716527,"('uneducated', 'educated')",0.5884806,0.5082284,0.1440539,0.0705316,-0.0735223
52,1.3196437,1.1402754,"('irrational', 'rational')",-0.019586112,-0.1421613,0.6500288,0.499057,-0.1509718
53,1.4389629,1.430736,"('uncreative', 'creative')",0.4698722,0.3295617,0.9544176,0.8801488,-0.0742688
54,0.8661164,0.67003864,"('incapable', 'capable')",0.7721273,0.736778,0.8191218,0.7034084,-0.1157134
55,-0.055889085,0.071916394,"('incompetent', 'clever')",0.6337505,0.62309474,0.2889307,0.3475056,0.0585749
56,-0.369402,-0.32643533,"('impractical', 'practical')",-0.9143652,-0.8691038,-0.6418836,-0.5977696,0.044114
57,-0.45856258,-0.4985188,"('unimaginative', 'imaginative')",-2.733721,-2.9829192,-1.5961418,-1.740719,-0.1445772
58,0.17007816,0.25743148,"('undiscriminating', 'discriminating')",0.41671777,0.3566217,0.293398,0.3070266,0.0136286
59,1.161483,1.024183,"('foolish', 'wise')",-0.107384354,-0.0943391,0.5270494,0.464922,-0.0621274
60,-0.096521065,0.078241825,"('inefficient', 'efficient')",-0.063948825,0.115279414,-0.0802349,0.0967606,0.1769955
61,2.2691195,2.152941,"('illogical', 'logical')",0.9458887,0.7943401,1.6075041,1.4736406,-0.1338635
62,0.3240451,0.3455546,"('incompetent', 'brilliant')",0.46214786,0.5946041,0.3930965,0.4700793,0.0769828
63,0.4222882,0.5297494,"('unperceptive', 'insightful')",0.5751462,0.58867013,0.4987172,0.5592098,0.0604926
64,-0.83277214,-0.8389344,"('shy', 'confident')",-5.6191535,-5.8488464,-3.2259629,-3.3438904,-0.1179275
65,-0.34154397,-0.34768242,"('insecure', 'secure')",-0.088467225,0.020733714,-0.2150056,-0.1634744,0.0515312
66,-0.33613348,-0.42263138,"('inactive', 'active')",0.29801524,0.2899673,-0.0190591,-0.066332,-0.0472729
67,-0.744556,-0.8197706,"('doubtful', 'determined')",-0.84001625,-0.7533313,-0.7922862,-0.7865509,0.0057353
68,-0.3335654,-0.301822,"('dependent', 'independent')",-0.97310114,-0.89427656,-0.6533333,-0.5980493,0.055284
69,-0.24031444,-0.30524465,"('lazy', 'industrious')",-1.2490073,-1.1668781,-0.7446609,-0.7360614,0.0085995
70,-1.3257031,-1.2779393,"('lethargic', 'energetic')",0.26655912,0.23962873,-0.529572,-0.5191553,0.0104167
71,1.8072647,1.7748688,"('diffident', 'self-confident')",0.23829201,0.20959193,1.0227784,0.9922304,-0.030548
72,0.74352777,0.7940306,"('unambitious', 'ambitious')",-0.925753,-0.8589015,-0.0911126,-0.0324354,0.0586772
73,0.8848313,0.88078976,"('helpless', 'self-reliant')",-3.335014,-3.383648,-1.2250915,-1.2514291,-0.0263376
74,0.54503435,0.6348053,"('undedicated', 'dedicated')",-0.23004258,-0.2992486,0.1574959,0.1677784,0.0102825
75,-1.1796086,-1.17654,"('meek', 'impulsive')",-0.7463571,-0.7239634,-0.9629828,-0.9502517,0.0127311
76,-0.5718085,-0.41625503,"('anxious', 'daring')",-0.2537016,-0.19627146,-0.4127551,-0.3062632,0.1064919
77,-0.22887835,-0.15275447,"('unmotivated', 'motivated')",-1.1298102,-0.99619865,-0.6793443,-0.5744765,0.1048678
78,0.10700703,0.21851978,"('nonresilient', 'resilient')",0.16112475,0.1767812,0.1340659,0.1976505,0.0635846
79,0.024893314,-0.0018333355,"('wavering', 'unwavering')",-0.68845075,-0.60916275,-0.3317787,-0.305498,0.0262807
80,-1.4723914,-1.52798,"('dominated', 'dominating')",-0.59927297,-0.52840656,-1.0358322,-1.0281932,0.007639
81,-1.5487899,-1.5480306,"('submissive', 'aggressive')",-0.76562935,-0.72400784,-1.1572096,-1.1360192,0.0211904
82,-0.19646016,-0.13876347,"('poor', 'rich')",5.7576413,5.8900337,2.7805905,2.8756351,0.0950446
83,0.98911357,0.9142599,"('powerless', 'powerful')",-0.5889435,-0.62896013,0.200085,0.1426499,-0.0574351
84,1.419244,1.283963,"('inferior', 'superior')",1.036718,1.0419431,1.2279811,1.162953,-0.0650281
85,2.7825718,2.744321,"('insignificant', 'prestigious')",-0.07447324,-0.19022955,1.3540493,1.2770457,-0.0770036
86,0.8999595,0.8606542,"('uninfluential', 'influential')",0.08567071,-0.14807798,0.4928151,0.3562881,-0.136527
87,0.48077676,0.32324973,"('unsuccessful', 'successful')",1.2516129,1.245283,0.8661948,0.7842664,-0.0819284
88,0.88119584,0.8034729,"('low', 'eminent')",-0.47437117,-0.5906677,0.2034123,0.1064026,-0.0970097
