,pantry_male,pantry_female,tuple,average_male,average_female,female-male
39,0.18346319,0.095161974,"('exploitative', 'cooperative')",0.1834632,0.095162,-0.0883012
40,-1.5735334,-1.8662634,"('stingy', 'generous')",-1.5735334,-1.8662634,-0.29273
41,-0.026217364,-0.16542108,"('unforgiving', 'forgiving')",-0.0262174,-0.1654211,-0.1392037
42,-1.6006436,-1.8283631,"('unreliable', 'reliable')",-1.6006436,-1.8283631,-0.2277195
43,1.6377878,1.593908,"('irresponsible', 'responsible')",1.6377878,1.593908,-0.0438798
44,-0.90875554,-0.9371697,"('prejudiced', 'unprejudiced')",-0.9087555,-0.9371697,-0.0284142
45,0.36545473,0.2802838,"('incompetent', 'competent')",0.3654547,0.2802838,-0.0851709
46,-0.103486024,-0.34162888,"('uncompetitive', 'competitive')",-0.103486,-0.3416289,-0.2381429
47,4.7387123,5.1466193,"('stupid', 'smart')",4.7387123,5.1466193,0.407907
48,0.9675111,0.77967024,"('unintelligent', 'intelligent')",0.9675111,0.7796702,-0.1878409
49,-0.07843799,0.032325543,"('unable', 'able')",-0.078438,0.0323255,0.1107635
50,-0.24630012,-0.1922589,"('clumsy', 'skillful')",-0.2463001,-0.1922589,0.0540412
51,0.5772929,0.37528878,"('uneducated', 'educated')",0.5772929,0.3752888,-0.2020041
52,-0.80596304,-0.78782225,"('irrational', 'rational')",-0.805963,-0.7878222,0.0181408
53,-0.03710981,0.013977341,"('uncreative', 'creative')",-0.0371098,0.0139773,0.0510871
54,0.59460324,0.8603442,"('incapable', 'capable')",0.5946032,0.8603442,0.265741
55,1.1843395,1.0100839,"('incompetent', 'clever')",1.1843395,1.0100839,-0.1742556
56,1.3418602,1.2081565,"('impractical', 'practical')",1.3418602,1.2081565,-0.1337037
57,-2.0404773,-2.2690277,"('unimaginative', 'imaginative')",-2.0404773,-2.2690277,-0.2285504
58,0.008155223,-0.07043098,"('undiscriminating', 'discriminating')",0.0081552,-0.070431,-0.0785862
59,-0.22812195,-0.0737371,"('foolish', 'wise')",-0.228122,-0.0737371,0.1543849
60,1.2162124,1.1214024,"('inefficient', 'efficient')",1.2162124,1.1214024,-0.09481
61,0.2315794,0.03597556,"('illogical', 'logical')",0.2315794,0.0359756,-0.1956038
62,1.3428432,1.3891059,"('incompetent', 'brilliant')",1.3428432,1.3891059,0.0462627
63,0.5570566,0.5360497,"('unperceptive', 'insightful')",0.5570566,0.5360497,-0.0210069
64,-5.693498,-5.951349,"('shy', 'confident')",-5.6934981,-5.9513488,-0.2578507
65,0.57923836,0.5618048,"('insecure', 'secure')",0.5792384,0.5618048,-0.0174336
66,-0.4160103,-0.44308454,"('inactive', 'active')",-0.4160103,-0.4430845,-0.0270742
67,-0.54941434,-0.5014777,"('doubtful', 'determined')",-0.5494143,-0.5014777,0.0479366
68,-0.5008345,-0.54052347,"('dependent', 'independent')",-0.5008345,-0.5405235,-0.039689
69,-2.0331264,-1.9596412,"('lazy', 'industrious')",-2.0331264,-1.9596412,0.0734852
70,1.6703267,1.4440783,"('lethargic', 'energetic')",1.6703267,1.4440783,-0.2262484
71,0.5738463,0.6186676,"('diffident', 'self-confident')",0.5738463,0.6186676,0.0448213
72,0.8495631,0.93777215,"('unambitious', 'ambitious')",0.8495631,0.9377722,0.0882091
73,-2.768185,-2.8449268,"('helpless', 'self-reliant')",-2.7681849,-2.8449268,-0.0767419
74,0.31524578,0.08014447,"('undedicated', 'dedicated')",0.3152458,0.0801445,-0.2351013
75,-0.9798116,-0.77114207,"('meek', 'impulsive')",-0.9798116,-0.7711421,0.2086695
76,1.0119246,0.90970194,"('anxious', 'daring')",1.0119246,0.9097019,-0.1022227
77,-0.90276724,-0.8758245,"('unmotivated', 'motivated')",-0.9027672,-0.8758245,0.0269427
78,-0.5904884,-0.6089325,"('nonresilient', 'resilient')",-0.5904884,-0.6089325,-0.0184441
79,-0.5234693,-0.34931436,"('wavering', 'unwavering')",-0.5234693,-0.3493144,0.1741549
80,0.22669329,0.010062123,"('dominated', 'dominating')",0.2266933,0.0100621,-0.2166312
81,0.5837375,0.45592725,"('submissive', 'aggressive')",0.5837375,0.4559273,-0.1278102
82,6.710915,7.055674,"('poor', 'rich')",6.7109151,7.0556741,0.344759
83,-0.2591434,-0.34215796,"('powerless', 'powerful')",-0.2591434,-0.342158,-0.0830146
84,0.15275039,0.14139834,"('inferior', 'superior')",0.1527504,0.1413983,-0.0113521
85,-0.923543,-1.0455084,"('insignificant', 'prestigious')",-0.923543,-1.0455084,-0.1219654
86,0.6030945,0.45895955,"('uninfluential', 'influential')",0.6030945,0.4589595,-0.144135
87,0.21377975,0.23434182,"('unsuccessful', 'successful')",0.2137797,0.2343418,0.0205621
88,0.92350477,0.7188755,"('low', 'eminent')",0.9235048,0.7188755,-0.2046293
