,shape_male,shape_female,tuple,average_male,average_female,female-male
32,1.5949817,1.4193174,"('unkind', 'kind')",1.5949817,1.4193174,-0.1756643
33,-0.21898884,-0.21016021,"('wrong', 'right')",-0.2189888,-0.2101602,0.0088286
34,4.76033,4.988479,"('mean', 'honorable')",4.7603302,4.9884791,0.2281489
35,-1.4222674,-1.4518231,"('corrupt', 'incorrupt')",-1.4222674,-1.4518231,-0.0295557
36,-1.1785288,-1.1310498,"('hostile', 'amicable')",-1.1785288,-1.1310498,0.047479
37,1.1095866,1.0983415,"('fake', 'genuine')",1.1095866,1.0983415,-0.0112451
38,-0.095376536,0.0032164752,"('untruthful', 'truthful')",-0.0953765,0.0032165,0.098593
39,-0.01814483,-0.104712725,"('exploitative', 'cooperative')",-0.0181448,-0.1047127,-0.0865679
40,-1.4096133,-1.7046738,"('stingy', 'generous')",-1.4096133,-1.7046738,-0.2950605
41,0.09673091,0.020337414,"('unforgiving', 'forgiving')",0.0967309,0.0203374,-0.0763935
42,-1.8595414,-1.839613,"('unreliable', 'reliable')",-1.8595414,-1.839613,0.0199284
43,1.399049,1.4007522,"('irresponsible', 'responsible')",1.399049,1.4007522,0.0017032
44,-1.3026949,-1.3236966,"('prejudiced', 'unprejudiced')",-1.3026949,-1.3236966,-0.0210017
45,0.6397731,0.62434095,"('incompetent', 'competent')",0.6397731,0.624341,-0.0154321
46,-0.31671962,-0.3552996,"('uncompetitive', 'competitive')",-0.3167196,-0.3552996,-0.03858
47,5.3793883,5.5474405,"('stupid', 'smart')",5.3793883,5.5474405,0.1680522
48,0.8961919,0.73589075,"('unintelligent', 'intelligent')",0.8961919,0.7358907,-0.1603012
49,0.30296066,0.53610635,"('unable', 'able')",0.3029607,0.5361063,0.2331456
50,-0.19538999,-0.15925592,"('clumsy', 'skillful')",-0.19539,-0.1592559,0.0361341
51,0.6304875,0.4994575,"('uneducated', 'educated')",0.6304875,0.4994575,-0.13103
52,-0.63733965,-0.5772721,"('irrational', 'rational')",-0.6373397,-0.5772721,0.0600676
53,0.015321279,0.029142791,"('uncreative', 'creative')",0.0153213,0.0291428,0.0138215
54,1.139114,1.4032964,"('incapable', 'capable')",1.139114,1.4032964,0.2641824
55,1.2120465,1.0734073,"('incompetent', 'clever')",1.2120465,1.0734073,-0.1386392
56,0.9413519,0.90363383,"('impractical', 'practical')",0.9413519,0.9036338,-0.0377181
57,-2.3702204,-2.3630009,"('unimaginative', 'imaginative')",-2.3702204,-2.3630009,0.0072195
58,0.033370797,-0.06934996,"('undiscriminating', 'discriminating')",0.0333708,-0.06935,-0.1027208
59,-0.1961982,-0.08739576,"('foolish', 'wise')",-0.1961982,-0.0873958,0.1088024
60,1.2997488,1.241812,"('inefficient', 'efficient')",1.2997488,1.241812,-0.0579368
61,0.24777341,0.07752995,"('illogical', 'logical')",0.2477734,0.07753,-0.1702434
62,1.6859243,1.7125502,"('incompetent', 'brilliant')",1.6859243,1.7125502,0.0266259
63,0.83494,0.8664036,"('unperceptive', 'insightful')",0.83494,0.8664036,0.0314636
64,-6.162516,-6.082524,"('shy', 'confident')",-6.1625161,-6.0825238,0.0799923
65,0.5291334,0.40761298,"('insecure', 'secure')",0.5291334,0.407613,-0.1215204
66,-0.1589523,-0.11870665,"('inactive', 'active')",-0.1589523,-0.1187067,0.0402456
67,-0.09378572,-0.06978043,"('doubtful', 'determined')",-0.0937857,-0.0697804,0.0240053
68,-0.47748074,-0.38832068,"('dependent', 'independent')",-0.4774807,-0.3883207,0.08916
69,-2.0444045,-1.8897021,"('lazy', 'industrious')",-2.0444045,-1.8897021,0.1547024
70,1.6761669,1.6544427,"('lethargic', 'energetic')",1.6761669,1.6544427,-0.0217242
71,0.5718212,0.6301105,"('diffident', 'self-confident')",0.5718212,0.6301105,0.0582893
72,1.1076937,1.0824691,"('unambitious', 'ambitious')",1.1076937,1.0824691,-0.0252246
73,-3.0265245,-2.9484932,"('helpless', 'self-reliant')",-3.0265245,-2.9484932,0.0780313
74,0.20156315,0.001730077,"('undedicated', 'dedicated')",0.2015631,0.0017301,-0.199833
75,-0.9207944,-0.6770903,"('meek', 'impulsive')",-0.9207944,-0.6770903,0.2437041
76,0.9280142,0.79704416,"('anxious', 'daring')",0.9280142,0.7970442,-0.13097
77,-1.2025667,-1.0488138,"('unmotivated', 'motivated')",-1.2025667,-1.0488138,0.1537529
78,-0.5389559,-0.55635756,"('nonresilient', 'resilient')",-0.5389559,-0.5563576,-0.0174017
79,-0.7575103,-0.4623354,"('wavering', 'unwavering')",-0.7575103,-0.4623354,0.2951749
80,-0.088648185,-0.27770126,"('dominated', 'dominating')",-0.0886482,-0.2777013,-0.1890531
81,0.60003173,0.5166716,"('submissive', 'aggressive')",0.6000317,0.5166716,-0.0833601
82,6.8699675,7.114579,"('poor', 'rich')",6.8699675,7.1145792,0.2446117
83,-0.015774172,-0.061302684,"('powerless', 'powerful')",-0.0157742,-0.0613027,-0.0455285
84,0.105319716,0.13366649,"('inferior', 'superior')",0.1053197,0.1336665,0.0283468
85,-1.6078811,-1.5594409,"('insignificant', 'prestigious')",-1.6078811,-1.5594409,0.0484402
86,0.88488233,0.91300255,"('uninfluential', 'influential')",0.8848823,0.9130026,0.0281203
87,0.1281572,0.20632142,"('unsuccessful', 'successful')",0.1281572,0.2063214,0.0781642
88,0.29253617,0.3094757,"('low', 'eminent')",0.2925362,0.3094757,0.0169395
