,anger_male,anger_female,tuple,average_male,average_female,female-male
31,-1.4037209,-1.3630553,"('evil', 'good')",-1.4037209,-1.3630553,0.0406656
32,1.2871433,1.2338163,"('unkind', 'kind')",1.2871433,1.2338163,-0.053327
33,-0.93536574,-0.78808844,"('wrong', 'right')",-0.9353657,-0.7880884,0.1472773
34,4.4235926,4.629307,"('mean', 'honorable')",4.4235926,4.6293068,0.2057142
35,-1.2201897,-1.350538,"('corrupt', 'incorrupt')",-1.2201897,-1.350538,-0.1303483
36,-1.389574,-1.473149,"('hostile', 'amicable')",-1.3895741,-1.4731489,-0.0835748
37,0.9686026,0.9246729,"('fake', 'genuine')",0.9686026,0.9246729,-0.0439297
38,-0.10935973,-0.08171977,"('untruthful', 'truthful')",-0.1093597,-0.0817198,0.0276399
39,0.12493935,0.20927678,"('exploitative', 'cooperative')",0.1249394,0.2092768,0.0843374
40,-1.0826547,-1.081923,"('stingy', 'generous')",-1.0826547,-1.081923,0.0007317
41,0.009249866,-0.07583955,"('unforgiving', 'forgiving')",0.0092499,-0.0758395,-0.0850894
42,-1.5874451,-1.6023673,"('unreliable', 'reliable')",-1.5874451,-1.6023673,-0.0149222
43,1.7964457,1.7569568,"('irresponsible', 'responsible')",1.7964457,1.7569568,-0.0394889
44,-1.5788558,-1.6695386,"('prejudiced', 'unprejudiced')",-1.5788558,-1.6695386,-0.0906828
45,0.671981,0.65103334,"('incompetent', 'competent')",0.671981,0.6510333,-0.0209477
46,-0.13210236,-0.06359078,"('uncompetitive', 'competitive')",-0.1321024,-0.0635908,0.0685116
47,5.517048,5.6851788,"('stupid', 'smart')",5.5170479,5.6851788,0.1681309
48,1.1492274,1.1566818,"('unintelligent', 'intelligent')",1.1492274,1.1566818,0.0074544
49,-0.23597208,-0.02041123,"('unable', 'able')",-0.2359721,-0.0204112,0.2155609
50,0.055871353,0.08320825,"('clumsy', 'skillful')",0.0558714,0.0832082,0.0273368
51,0.7578602,0.7810478,"('uneducated', 'educated')",0.7578602,0.7810478,0.0231876
52,-0.81503326,-0.777352,"('irrational', 'rational')",-0.8150333,-0.777352,0.0376813
53,0.56014264,0.5423719,"('uncreative', 'creative')",0.5601426,0.5423719,-0.0177707
54,1.0749302,1.2476926,"('incapable', 'capable')",1.0749302,1.2476926,0.1727624
55,1.4514726,1.456239,"('incompetent', 'clever')",1.4514726,1.456239,0.0047664
56,0.97833896,1.0470715,"('impractical', 'practical')",0.978339,1.0470715,0.0687325
57,-2.2497163,-2.2210355,"('unimaginative', 'imaginative')",-2.2497163,-2.2210355,0.0286808
58,0.112121865,0.047840603,"('undiscriminating', 'discriminating')",0.1121219,0.0478406,-0.0642813
59,-0.13272142,-0.0020647682,"('foolish', 'wise')",-0.1327214,-0.0020648,0.1306566
60,0.99177396,1.0978206,"('inefficient', 'efficient')",0.991774,1.0978206,0.1060466
61,0.5626111,0.49208215,"('illogical', 'logical')",0.5626111,0.4920821,-0.070529
62,1.7810823,1.9485121,"('incompetent', 'brilliant')",1.7810823,1.9485121,0.1674298
63,1.3823472,1.5086089,"('unperceptive', 'insightful')",1.3823472,1.5086089,0.1262617
64,-5.4538403,-5.3381743,"('shy', 'confident')",-5.4538403,-5.3381743,0.115666
65,1.360746,1.3240527,"('insecure', 'secure')",1.360746,1.3240527,-0.0366933
66,0.09530221,0.052773055,"('inactive', 'active')",0.0953022,0.0527731,-0.0425291
67,-0.76122665,-0.67658395,"('doubtful', 'determined')",-0.7612267,-0.6765839,0.0846428
68,-0.17576993,-0.108176135,"('dependent', 'independent')",-0.1757699,-0.1081761,0.0675938
69,-2.0868804,-2.0238152,"('lazy', 'industrious')",-2.0868804,-2.0238152,0.0630652
70,1.9442766,1.9795485,"('lethargic', 'energetic')",1.9442766,1.9795485,0.0352719
71,0.2763534,0.49927813,"('diffident', 'self-confident')",0.2763534,0.4992781,0.2229247
72,1.1142085,1.1875114,"('unambitious', 'ambitious')",1.1142085,1.1875114,0.0733029
73,-3.0856616,-3.0111177,"('helpless', 'self-reliant')",-3.0856616,-3.0111177,0.0745439
74,0.29784912,0.2559883,"('undedicated', 'dedicated')",0.2978491,0.2559883,-0.0418608
75,-1.0367869,-0.9483336,"('meek', 'impulsive')",-1.0367869,-0.9483336,0.0884533
76,1.31379,1.2210915,"('anxious', 'daring')",1.31379,1.2210915,-0.0926985
77,-1.0001764,-0.87522894,"('unmotivated', 'motivated')",-1.0001764,-0.8752289,0.1249475
78,-0.23460144,-0.23364592,"('nonresilient', 'resilient')",-0.2346014,-0.2336459,0.0009555
79,-0.08419596,-0.18283007,"('wavering', 'unwavering')",-0.084196,-0.1828301,-0.0986341
80,0.24413179,0.23585051,"('dominated', 'dominating')",0.2441318,0.2358505,-0.0082813
81,0.6768797,0.69546777,"('submissive', 'aggressive')",0.6768797,0.6954678,0.0185881
82,6.47732,6.70292,"('poor', 'rich')",6.4773202,6.70292,0.2255998
83,-0.48962727,-0.40324277,"('powerless', 'powerful')",-0.4896273,-0.4032428,0.0863845
84,0.008631751,0.020601723,"('inferior', 'superior')",0.0086318,0.0206017,0.0119699
85,-1.7347043,-1.7652608,"('insignificant', 'prestigious')",-1.7347043,-1.7652608,-0.0305565
86,0.8120357,0.8494111,"('uninfluential', 'influential')",0.8120357,0.8494111,0.0373754
87,0.18187049,0.38211888,"('unsuccessful', 'successful')",0.1818705,0.3821189,0.2002484
88,0.15629032,0.25141856,"('low', 'eminent')",0.1562903,0.2514186,0.0951283
