,textual_male,textual_female,tuple,average_male,average_female,female-male
44,-1.0429455,-1.0659223,"('prejudiced', 'unprejudiced')",-1.0429455,-1.0659223,-0.0229768
45,0.6373912,0.38239294,"('incompetent', 'competent')",0.6373912,0.3823929,-0.2549983
46,-0.19788648,-0.23221059,"('uncompetitive', 'competitive')",-0.1978865,-0.2322106,-0.0343241
47,4.4435053,4.5698175,"('stupid', 'smart')",4.4435053,4.5698175,0.1263122
48,0.39183384,0.4074032,"('unintelligent', 'intelligent')",0.3918338,0.4074032,0.0155694
49,-0.46121532,-0.35323355,"('unable', 'able')",-0.4612153,-0.3532335,0.1079818
50,-0.40434608,-0.46441683,"('clumsy', 'skillful')",-0.4043461,-0.4644168,-0.0600707
51,0.54125214,0.5143319,"('uneducated', 'educated')",0.5412521,0.5143319,-0.0269202
52,-0.3329774,-0.5106432,"('irrational', 'rational')",-0.3329774,-0.5106432,-0.1776658
53,-0.19392988,-0.30626747,"('uncreative', 'creative')",-0.1939299,-0.3062675,-0.1123376
54,0.56382275,0.61528903,"('incapable', 'capable')",0.5638227,0.615289,0.0514663
55,1.1873907,1.1886321,"('incompetent', 'clever')",1.1873907,1.1886321,0.0012414
56,0.49068165,0.4590807,"('impractical', 'practical')",0.4906816,0.4590807,-0.0316009
57,-1.4348294,-1.6979567,"('unimaginative', 'imaginative')",-1.4348294,-1.6979567,-0.2631273
58,0.55563784,0.49866605,"('undiscriminating', 'discriminating')",0.5556378,0.498666,-0.0569718
59,-0.16282897,-0.1946303,"('foolish', 'wise')",-0.162829,-0.1946303,-0.0318013
60,0.5608915,0.8217924,"('inefficient', 'efficient')",0.5608915,0.8217924,0.2609009
61,0.4812081,0.3114654,"('illogical', 'logical')",0.4812081,0.3114654,-0.1697427
62,0.72883487,0.84010535,"('incompetent', 'brilliant')",0.7288349,0.8401054,0.1112705
63,0.23156032,0.25878114,"('unperceptive', 'insightful')",0.2315603,0.2587811,0.0272208
64,-5.573138,-5.49019,"('shy', 'confident')",-5.5731382,-5.49019,0.0829482
65,0.7658428,0.9503174,"('insecure', 'secure')",0.7658428,0.9503174,0.1844746
66,-0.17116137,-0.32610333,"('inactive', 'active')",-0.1711614,-0.3261033,-0.1549419
67,-0.774994,-0.6809182,"('doubtful', 'determined')",-0.774994,-0.6809182,0.0940758
68,-0.92510784,-0.8444567,"('dependent', 'independent')",-0.9251078,-0.8444567,0.0806511
69,-1.9943413,-2.059194,"('lazy', 'industrious')",-1.9943413,-2.0591941,-0.0648528
70,1.8990935,1.7991846,"('lethargic', 'energetic')",1.8990935,1.7991846,-0.0999089
71,0.13277492,0.10060558,"('diffident', 'self-confident')",0.1327749,0.1006056,-0.0321693
72,0.87395483,1.1103467,"('unambitious', 'ambitious')",0.8739548,1.1103467,0.2363919
73,-2.5604105,-2.536656,"('helpless', 'self-reliant')",-2.5604105,-2.5366559,0.0237546
74,0.40467012,0.20264885,"('undedicated', 'dedicated')",0.4046701,0.2026488,-0.2020213
75,-0.72806174,-0.7103138,"('meek', 'impulsive')",-0.7280617,-0.7103138,0.0177479
76,0.7784992,0.8516613,"('anxious', 'daring')",0.7784992,0.8516613,0.0731621
77,-1.4497195,-1.281904,"('unmotivated', 'motivated')",-1.4497195,-1.281904,0.1678155
78,-0.9737128,-1.0675045,"('nonresilient', 'resilient')",-0.9737128,-1.0675045,-0.0937917
79,-0.3612851,-0.40612388,"('wavering', 'unwavering')",-0.3612851,-0.4061239,-0.0448388
80,0.40708378,0.3063188,"('dominated', 'dominating')",0.4070838,0.3063188,-0.100765
81,0.33098283,0.40772083,"('submissive', 'aggressive')",0.3309828,0.4077208,0.076738
82,5.792852,5.8122535,"('poor', 'rich')",5.7928519,5.8122535,0.0194016
83,-0.22982618,-0.19261497,"('powerless', 'powerful')",-0.2298262,-0.192615,0.0372112
84,0.3844266,0.34539285,"('inferior', 'superior')",0.3844266,0.3453929,-0.0390337
85,-1.4894516,-1.5661763,"('insignificant', 'prestigious')",-1.4894516,-1.5661763,-0.0767247
86,0.95674956,0.800573,"('uninfluential', 'influential')",0.9567496,0.800573,-0.1561766
87,-0.08724452,-0.12432726,"('unsuccessful', 'successful')",-0.0872445,-0.1243273,-0.0370828
88,-0.109741494,-0.16527899,"('low', 'eminent')",-0.1097415,-0.165279,-0.0555375
